,data
499456,2.135
499584,2.777
499585,3.881
499586,5.121
499712,2.52
499713,3.603
515584,0.54
515712,0.951
515713,1.58
515714,2.276
515840,1.763
515841,2.632
515842,3.565
515843,4.608
515968,2.483
515969,3.723
515970,4.853
515971,5.716
515972,6.699
516096,2.527
516097,3.764
516098,4.884
516099,5.925
516100,6.79
516224,1.717
516225,2.468
516226,3.196
531968,0.524
531969,0.903
531970,1.406
532096,0.79
532097,1.208
532098,2.064
532099,2.893
532100,3.974
532101,5.012
532113,21.075
532114,21.154
532115,20.537
532116,19.676
532119,18.195
532120,18.059
532121,17.496
532122,16.495
532123,14.885
532137,8.143
532138,8.317
532139,8.153
532224,1.325
532225,2.118
532226,3.002
532227,3.925
532228,5.058
532229,5.992
532238,14.971
532239,18.405
532240,21.443
532241,22.461
532242,22.414
532243,21.653
532244,20.825
532245,19.601
532246,19.407
532247,19.187
532248,19.123
532249,18.75
532250,17.934
532251,16.698
532252,15.788
532262,7.637
532263,7.774
532264,8.01
532265,8.088
532266,8.273
532267,8.272
532268,8.091
532352,2.158
532353,3.266
532354,4.424
532355,5.376
532356,6.446
532357,7.205
532359,8.141
532367,19.426
532368,22.292
532369,23.525
532370,23.313
532371,22.835
532372,21.034
532373,20.245
532374,20.24
532375,19.657
532376,19.618
532377,19.727
532378,19.398
532379,18.611
532380,16.968
532381,15.609
532390,7.16
532391,7.296
532392,7.511
532393,7.663
532394,7.781
532395,7.466
532396,7.473
532480,2.531
532481,3.691
532482,4.975
532483,6.003
532484,6.985
532485,7.66
532495,19.527
532496,22.374
532497,23.633
532498,22.895
532499,22.209
532500,20.91
532501,20.226
532502,20.032
532503,19.875
532504,19.888
532505,19.788
532506,19.488
532507,18.488
532508,17.368
532509,15.475
532518,6.757
532520,7.106
532521,7.269
532522,7.287
532523,7.086
532524,6.986
532608,1.849
532609,2.865
532610,3.9
532611,4.724
532612,5.401
532613,5.874
532623,19.059
532624,21.56
532625,22.397
532626,21.829
532627,21.129
532628,20.194
532629,19.378
532630,18.926
532631,19.228
532632,19.258
532633,19.278
532634,18.716
532635,17.824
532636,16.093
532736,0.931
532737,1.284
532738,1.685
532739,2.104
532740,2.442
532759,18.337
532761,18.286
532864,0.346
548224,0.324
548225,0.623
548226,1.063
548227,1.767
548228,2.557
548239,16.809
548240,18.908
548241,20.052
548242,20.006
548243,19.437
548244,18.48
548245,17.956
548246,18.03
548247,18.744
548248,19.555
548249,18.979
548250,18.33
548251,16.956
548262,11.194
548264,12.466
548265,13.579
548266,14.318
548352,0.455
548353,0.852
548354,1.451
548355,2.124
548356,3.201
548357,4.345
548359,5.631
548361,6.139
548362,6.289
548363,6.93
548364,8.493
548365,11.264
548366,14.87
548367,18.89
548368,21.682
548369,22.541
548370,22.57
548371,21.776
548372,20.641
548373,19.951
548374,19.835
548375,19.888
548376,19.742
548377,19.037
548378,17.783
548379,16.034
548380,14.105
548381,12.258
548382,10.936
548387,8.485
548388,8.443
548389,8.645
548390,8.91
548391,9.532
548392,10.398
548393,11.427
548394,12.559
548395,13.111
548396,12.84
548397,12.225
548398,11.416
548480,0.644
548481,1.125
548482,1.847
548483,2.694
548484,3.744
548485,4.964
548486,6.001
548487,6.64
548488,6.907
548489,6.937
548490,7.168
548491,7.948
548492,9.414
548493,12.512
548494,16.161
548495,20.479
548496,23.477
548497,24.673
548498,24.565
548499,23.621
548500,22.625
548501,21.694
548502,21.32
548503,21.162
548504,20.56
548505,19.692
548506,18.217
