,data
548911,22.487
549039,20.724
564910,24.995
564911,25.34
564912,25.484
564913,24.794
565038,26.244
565039,26.435
565040,26.286
565041,25.322
565165,26.623
565166,27.158
565167,27.139
565168,26.371
565169,25.207
565170,23.732
565171,22.155
565271,0.005
565272,0.001
565273,0.008
565292,26.336
565293,26.696
565294,27.048
565295,26.948
565296,26.104
565297,24.784
565298,23.49
565299,21.898
565300,20.093
565398,0.003
565399,0.003
565400,0.006
565401,0.0
565402,0.011
565411,3.435
565412,4.945
565420,23.99
565421,24.419
565422,24.784
565423,24.808
565424,24.289
565425,23.518
565426,22.656
565427,21.149
565428,19.483
565526,0.006
565527,0.004
565528,0.004
565529,0.0
565530,0.007
565536,1.803
565537,2.163
565538,2.595
565539,3.105
565540,3.622
565549,20.006
565550,20.618
565551,20.998
565552,21.303
565553,21.401
565554,20.933
565555,19.875
565655,0.008
565656,0.003
565657,0.004
565664,2.155
565665,2.65
565678,18.474
565679,19.382
565680,20.47
565681,21.128
565682,20.692
565683,19.477
565807,19.141
565808,20.673
565809,21.515
565810,21.297
565811,19.891
565937,21.471
565938,21.264
581166,26.835
581167,27.284
581168,27.426
581169,27.228
581292,26.869
581293,27.982
581294,27.984
581295,28.388
581296,28.202
581297,27.883
581298,26.82
581300,24.235
581420,28.341
581421,29.005
581422,29.203
581423,28.921
581424,28.532
581425,28.071
581426,26.712
581427,25.381
581428,23.687
581528,0.004
581529,0.003
581530,0.005
581548,28.725
581549,29.218
581550,29.303
581551,28.964
581552,28.209
581553,27.231
581554,26.023
581555,24.634
581556,22.952
581653,0.003
581654,0.0
581655,0.002
581656,0.004
581657,0.01
581658,0.003
581668,11.379
581669,14.605
581676,28.743
581677,28.999
581678,29.012
581679,28.347
581680,27.668
581681,26.807
581682,25.472
581683,24.312
581684,22.445
581782,0.002
581783,0.003
581784,0.009
581785,0.005
581786,0.0
581787,0.039
581795,3.991
581796,5.495
581797,6.863
581804,25.778
581805,26.235
581806,26.438
581807,26.323
581808,25.932
581809,25.625
581810,24.597
581811,23.494
581812,21.651
581909,0.0
581910,0.0
581911,0.004
581912,0.003
581913,0.001
581914,0.006
581915,0.049
581920,1.999
581921,2.454
581922,2.894
581923,3.407
581924,3.904
581925,4.337
581932,21.158
581933,21.63
581934,22.181
581935,22.855
581936,23.519
581937,24.144
581938,23.841
581939,22.905
581940,21.134
582037,0.0
582038,0.009
582039,0.001
