,data
564921,33.069
565048,33.642
565049,32.989
565175,37.475
565176,35.974
565177,34.238
565182,18.38
565183,20.097
565184,20.685
565185,20.265
565303,40.503
565304,38.329
565305,35.498
565310,17.719
565311,18.953
565312,19.113
565313,19.152
565314,19.35
565431,41.522
565432,38.693
565433,34.994
565439,18.564
565440,18.658
565441,18.761
565559,39.607
565560,36.058
565561,32.887
565689,31.366
565817,29.365
581177,34.519
581303,36.249
581304,36.723
581305,36.028
581306,33.185
581310,20.235
581311,22.728
581312,24.871
581313,24.795
581314,23.463
581431,38.19
581432,38.137
581433,37.156
581434,34.01
581435,26.592
581436,19.877
581437,18.179
581438,19.76
581439,22.492
581440,23.95
581441,23.619
581442,22.423
581443,21.589
581558,40.708
581559,40.763
581560,40.562
581561,38.841
581562,34.754
581563,26.906
581564,19.845
581565,18.607
581566,19.653
581567,21.609
581568,22.217
581569,21.828
581570,21.648
581571,21.129
581572,19.868
581686,42.523
581687,42.752
581688,42.33
581689,39.884
581690,35.176
581691,27.306
581692,20.265
581693,18.355
581694,19.477
581695,21.047
581696,21.084
581697,20.962
581698,21.271
581699,20.841
581700,19.457
581701,19.617
581814,42.962
581815,43.126
581816,41.537
581817,38.902
581818,34.776
581819,26.979
581820,20.174
581821,18.499
581822,19.427
581823,20.473
581824,20.202
581825,20.288
581826,20.907
581827,20.728
581828,19.518
581942,42.569
581943,41.7
581944,39.603
581945,36.823
581946,33.434
581947,26.813
581948,20.553
581949,19.057
581950,19.604
581951,19.876
581952,19.473
581953,19.914
581954,20.743
581955,20.803
581956,19.35
582070,39.442
582071,38.362
582072,36.1
582073,34.13
582074,31.682
582077,20.619
582078,20.43
582079,19.534
582080,18.514
582081,19.341
582082,20.584
582199,32.176
582200,32.352
582201,30.755
597433,34.233
597559,37.257
597560,38.714
597561,38.544
597562,36.308
597563,31.372
597566,22.951
597567,25.203
597568,27.497
597569,27.437
597570,26.175
597686,40.021
597687,41.412
597688,42.524
597689,41.974
597690,37.815
597691,29.93
597692,23.03
597693,20.152
597694,21.351
597695,24.541
597696,27.142
597697,26.891
597698,25.299
597699,23.837
597700,22.063
597701,22.119
597793,0.031
597813,40.24
597814,42.439
597815,43.463
597816,44.288
597817,42.892
597818,38.572
597819,29.407
597820,21.533
597821,19.402
597822,21.215
597823,24.042
597824,25.371
597825,24.946
597826,23.8
597827,22.92
597828,21.159
597829,21.07
597830,24.256
597921,0.039
597922,0.057
597923,0.023
597941,42.281
597942,43.445
597943,44.178
597944,44.949
597945,43.522
597946,39.399
597947,30.031
597948,21.817
597949,19.511
597950,21.04
597951,22.839
597952,23.214
597953,23.118
597954,23.149
597955,22.683
597956,20.942
597957,20.854
597958,24.188
598049,0.04
598050,0.032
598051,0.066
598069,43.282
598070,43.563
598071,44.657
598072,44.982
598073,43.75
598074,39.512
598075,30.275
598076,22.07
598077,19.289
598078,20.838
598079,22.326
598080,22.197
598081,22.073
