,data
564908,11.845
565013,11.184
565014,11.139
565015,11.262
565016,11.392
565017,11.357
565031,11.708
565032,11.827
565033,11.729
565034,11.726
565035,11.794
565036,11.893
565037,11.736
565038,11.86
565039,11.771
565040,11.756
565135,10.361
565136,10.547
565137,10.735
565138,10.878
565139,11.374
565140,11.244
565141,11.676
565142,11.763
565143,11.991
565144,12.091
565145,12.068
565146,11.919
565147,11.87
565157,11.623
565158,11.863
565159,11.878
565160,11.839
565161,11.779
565162,11.592
565163,11.643
565164,11.571
565165,11.436
565166,11.613
565167,11.536
565168,11.454
565249,1.364
565250,2.064
565251,2.776
565252,3.638
565253,4.388
565264,8.734
565265,8.991
565267,9.905
565268,10.301
565269,10.797
565270,11.196
565271,11.382
565272,11.411
565273,11.943
565274,11.738
565286,11.371
565287,11.286
565288,11.356
565289,11.3
565290,11.072
565291,11.167
565292,10.864
565293,10.872
565294,10.812
565295,10.809
565296,10.544
565377,1.455
565378,1.855
565379,2.432
565392,6.495
565393,6.935
565396,8.407
565397,8.729
565398,9.284
565399,9.505
565400,9.944
565401,10.285
565402,10.65
565414,10.547
565415,10.451
565416,10.588
565417,10.444
565418,10.369
565419,10.227
565420,10.146
565421,10.089
565422,9.794
565423,9.871
565424,9.696
565526,6.839
565527,7.066
565528,7.487
565544,10.05
565545,9.859
565546,9.781
565547,10.074
565548,9.998
565549,9.989
581142,8.96
581145,9.477
581146,9.523
581158,11.154
581159,11.552
581160,11.923
581161,12.514
581162,12.925
581163,13.642
581164,14.24
581165,14.649
581166,15.06
581167,15.105
581168,15.055
581261,8.962
581262,9.418
581263,9.709
581264,9.655
581265,9.862
581266,10.057
581267,10.309
581268,10.37
581269,10.682
581270,10.624
581271,10.58
581272,10.605
581273,10.507
581274,10.844
581275,10.865
581276,10.873
581277,11.078
581278,10.956
581279,10.978
581281,11.037
581282,11.258
581283,11.169
581284,11.386
581285,11.555
581286,11.765
581287,11.961
581288,12.113
581289,12.32
581290,12.599
581291,12.985
581292,13.36
581293,13.512
581294,13.753
581295,13.857
581296,13.867
581297,13.621
581298,13.339
581299,12.947
581381,6.611
581382,7.002
581383,7.637
581384,8.255
581385,8.357
581386,9.216
581387,9.52
581388,10.071
581389,10.481
581390,10.979
581391,11.171
581392,11.349
581393,11.363
581394,11.488
581395,11.799
581396,11.881
581397,12.086
581398,12.075
581399,12.246
581400,12.314
581401,11.976
581402,11.874
581403,11.716
581404,11.727
581405,11.732
581406,11.779
581407,11.641
581408,11.693
581409,11.912
581410,11.696
581411,11.876
581412,12.185
581413,12.239
581414,12.308
581415,12.404
581416,12.313
581417,12.477
581418,12.547
581419,12.455
581420,12.717
581421,12.726
581422,12.63
581423,12.777
581424,12.745
581425,12.355
581426,12.4
581427,12.171
581428,12.107
581505,2.503
581506,3.475
581507,4.446
581508,5.509
581509,6.462
581510,7.362
581511,7.904
581512,8.464
581513,8.828
581514,9.436
581515,9.921
581516,10.51
581517,10.796
581518,11.364
581519,11.718
581520,11.765
581521,12.072
581522,12.106
581523,12.391
581524,12.582
581525,12.768
581526,13.032
581527,13.178
581528,12.952
581529,13.054
581530,12.907
581531,12.603
581532,12.766
581533,12.569
581534,12.466
581535,12.153
581536,12.4
581537,12.397
581538,12.435
581539,12.263
581540,12.321
581541,12.356
581542,12.221
581543,12.543
581544,12.437
581545,12.607
581546,12.251
581547,12.436
581548,12.429
581549,12.194
581550,12.216
581551,12.119
581552,11.914
581553,11.723
581554,11.673
581555,11.512
581556,11.42
581632,1.06
581633,1.706
581634,2.437
581635,3.363
581636,4.386
581637,5.328
581638,6.117
581639,6.649
581640,6.877
581641,7.481
581642,7.949
581643,8.541
581644,8.866
581645,9.198
581646,9.746
581647,9.981
581648,10.236
581649,10.671
581650,10.918
581651,11.407
581652,11.755
581653,12.066
581654,12.468
581655,12.744
581656,12.608
581657,12.793
581658,12.906
581659,12.91
581660,12.798
581661,12.682
581662,12.525
581663,12.553
581664,12.469
581665,12.268
581666,12.49
581667,12.22
581668,12.211
581669,12.1
581670,11.972
581671,11.97
581672,11.827
581673,12.037
581674,12.047
581675,11.812
581676,11.876
581677,11.663
581678,11.557
581679,11.331
581680,11.321
581681,11.008
581682,10.863
581683,10.611
581684,10.706
581761,1.506
581762,2.122
581763,2.656
581764,3.173
581765,3.838
581766,4.139
581767,4.425
581768,4.652
581769,5.144
581770,5.502
581771,5.952
581772,6.261
581773,6.757
581774,6.948
581775,7.384
581776,7.658
581777,7.93
581778,8.671
581779,9.295
581780,9.873
581781,10.355
581782,10.831
581783,10.956
581784,11.307
581785,11.367
581786,11.776
581787,11.621
581788,12.001
581789,11.921
581790,11.936
581791,11.822
581792,11.866
581793,11.856
581794,11.606
581795,11.508
581796,11.321
581797,11.237
581798,11.02
581799,10.867
581800,10.968
581801,10.959
581802,10.722
581803,11.027
581804,11.199
581805,10.97
581806,11.171
581807,10.972
581808,10.631
581809,10.053
581810,10.05
581811,10.097
581812,9.932
581890,2.007
581891,2.423
581892,2.729
581893,3.014
581894,3.174
581895,3.349
581896,3.565
581897,3.981
581898,4.312
581899,4.76
581900,5.183
581901,5.482
581902,5.648
581903,5.902
581904,5.945
581905,6.365
581906,6.617
581907,7.042
581908,7.391
581909,7.761
581910,8.05
581911,8.393
581912,8.697
581913,9.171
581914,9.829
581915,10.185
581916,10.601
581917,10.818
581918,11.06
581919,11.185
581920,11.154
581921,11.131
581922,10.913
581923,11.038
581924,10.96
581925,10.777
581926,10.362
581927,10.626
581928,10.642
581929,10.928
581930,11.318
581931,12.127
581932,12.635
581933,12.746
581934,12.926
581935,12.558
581936,12.012
581937,11.371
581938,10.732
581939,10.085
582023,3.118
582024,3.355
582025,3.495
582026,4.017
582027,4.405
582028,4.745
582029,5.033
582030,5.292
582031,5.166
582032,5.415
582033,5.545
582034,5.654
582035,5.674
582036,5.84
582037,5.961
582038,6.227
582039,6.28
582040,6.749
582041,7.108
582042,7.713
582043,8.312
582044,8.629
582045,9.192
582046,9.727
582047,10.051
582049,10.414
582050,10.381
582051,10.3
582052,10.208
582053,10.314
582054,10.223
582055,10.289
582056,10.959
582057,11.685
582058,12.609
582059,14.106
582060,15.268
582061,15.84
582062,15.942
582063,15.293
582064,14.511
582065,13.465
582066,12.153
582164,5.008
582165,5.179
582166,5.234
582167,5.294
582168,5.393
582169,5.709
582170,5.985
582185,12.106
582186,13.383
582187,14.697
582188,15.625
582189,16.143
582190,16.115
582191,15.641
582192,14.842
597295,15.738
597391,7.327
597392,7.587
597393,7.604
