,data
532137,515.0
532139,240.0
532262,488.0
532263,522.0
532264,713.0
532265,741.0
532266,878.0
532267,572.0
532268,203.0
532389,366.0
532390,695.0
532391,784.0
532392,896.0
532393,878.0
532394,894.0
532395,631.0
532396,255.0
532517,386.0
532518,787.0
532519,842.0
532520,843.0
532521,819.0
532522,488.0
532523,575.0
532646,582.0
532647,770.0
532648,699.0
532649,534.0
532650,614.0
532775,405.0
532776,381.0
532777,535.0
548265,388.0
548391,579.0
548392,832.0
548393,884.0
548394,857.0
548395,617.0
548396,724.0
548497,695.0
548498,328.0
548517,373.0
548518,937.0
548519,987.0
548520,976.0
548521,983.0
548522,1001.0
548523,1003.0
548524,953.0
548525,789.0
548624,524.0
548625,961.0
548626,916.0
548627,846.0
548644,527.0
548645,983.0
548646,992.0
548647,965.0
548648,963.0
548649,966.0
548650,971.0
548651,984.0
548652,964.0
548653,660.0
548654,198.0
548752,784.0
548753,988.0
548754,993.0
548755,781.0
548756,370.0
548772,997.0
548773,1001.0
548774,978.0
548775,978.0
548776,973.0
548777,975.0
548778,939.0
548779,947.0
548780,922.0
548781,873.0
548880,677.0
548881,942.0
548882,973.0
548883,927.0
548884,621.0
548899,513.0
548900,914.0
548901,976.0
548902,978.0
548903,975.0
548904,984.0
548905,964.0
548906,952.0
548907,961.0
548908,930.0
548909,374.0
549009,329.0
549010,578.0
549027,441.0
549028,899.0
549029,999.0
549030,964.0
549031,947.0
549032,947.0
549033,934.0
549034,922.0
549035,929.0
549036,887.0
549037,734.0
549156,536.0
549157,946.0
549158,977.0
549159,942.0
549160,934.0
549161,926.0
549162,948.0
549163,969.0
549164,931.0
549165,310.0
549285,392.0
549286,867.0
549287,992.0
549288,994.0
549289,1011.0
549290,944.0
549291,856.0
549292,563.0
549414,348.0
549415,712.0
549416,774.0
549417,820.0
549418,704.0
549419,259.0
564522,473.0
564646,366.0
564647,747.0
564648,998.0
564649,999.0
564650,1006.0
564651,987.0
564652,897.0
564653,550.0
564773,792.0
564774,1006.0
564775,984.0
564776,946.0
564777,925.0
564778,949.0
564779,952.0
564780,968.0
564781,935.0
564782,787.0
564880,669.0
564881,927.0
564882,909.0
564883,571.0
564884,588.0
564900,818.0
564901,984.0
564902,975.0
564903,988.0
564904,1009.0
564905,1031.0
564906,1033.0
564907,1007.0
564908,937.0
564909,966.0
564910,815.0
565007,729.0
565008,1001.0
565009,1002.0
565010,957.0
565011,1029.0
565012,911.0
565027,830.0
565028,996.0
565029,996.0
565030,1014.0
565031,1000.0
565032,1034.0
565033,1032.0
565034,1023.0
565035,1008.0
565036,949.0
565037,958.0
565038,769.0
565135,943.0
565136,972.0
565137,1009.0
565138,1010.0
565139,1002.0
565140,1006.0
565141,911.0
565142,634.0
565154,836.0
565155,988.0
565156,1009.0
565157,1030.0
565158,1020.0
565159,952.0
565160,927.0
565161,967.0
565162,990.0
565163,1022.0
565164,981.0
565165,962.0
565166,971.0
565263,921.0
565264,981.0
565265,1022.0
565266,1025.0
565267,1014.0
565268,998.0
565269,750.0
565271,513.0
565277,223.0
565279,278.0
565281,394.0
565282,722.0
565283,998.0
565284,1011.0
565285,1026.0
565286,1011.0
565287,927.0
565288,853.0
565289,861.0
565290,969.0
565291,1030.0
565292,1000.0
565293,1006.0
565294,727.0
565295,184.0
565391,613.0
565392,988.0
565393,981.0
565394,984.0
565395,945.0
565396,933.0
565397,697.0
565398,347.0
565405,158.0
565406,218.0
565410,791.0
565411,1009.0
565412,988.0
565413,1006.0
565414,1023.0
565415,963.0
565416,961.0
565417,975.0
565418,1011.0
565419,1002.0
565420,1014.0
565421,1021.0
565422,957.0
565521,291.0
565538,411.0
565539,847.0
565540,996.0
565541,984.0
565542,1010.0
565543,987.0
565544,1005.0
565545,1009.0
565546,996.0
565547,994.0
565548,979.0
565549,1014.0
565550,557.0
565667,457.0
565668,946.0
565669,979.0
565670,968.0
565671,970.0
565672,995.0
565673,985.0
565674,936.0
565675,944.0
565676,1010.0
565677,799.0
565796,308.0
565797,869.0
565798,1000.0
565799,979.0
565800,954.0
565801,965.0
565802,981.0
565803,1000.0
565804,973.0
565805,487.0
565925,303.0
565926,410.0
565927,892.0
565928,787.0
565929,812.0
565930,693.0
580776,321.0
580777,470.0
580900,351.0
580903,746.0
580904,974.0
580905,1027.0
580906,1001.0
