,data
548774,15.792
548776,21.4
548901,13.391
548905,21.19
549032,16.938
564903,23.496
565029,12.908
565030,16.648
565031,22.545
565032,29.147
565033,31.625
565034,31.041
565155,7.57
565156,10.517
565157,13.709
565158,16.402
565159,19.659
565160,24.189
565161,28.822
565162,29.172
565163,27.076
565283,8.089
565284,10.431
565285,13.616
565286,15.831
565287,17.126
565288,19.507
565289,23.456
565290,25.362
565291,24.411
565412,10.124
565413,13.043
565414,15.315
565415,16.299
565416,18.236
565417,21.387
565541,11.806
565542,13.614
565543,14.64
565545,19.004
581285,12.009
581286,18.524
581287,25.444
581288,30.74
581289,31.738
581290,30.053
581411,6.551
581412,9.632
581413,13.499
581414,17.762
581415,24.427
581416,31.435
581417,33.496
581418,32.677
581419,30.74
581537,3.812
581538,5.755
581539,7.891
581540,10.653
581541,13.724
581542,17.056
581543,20.735
581544,25.429
581545,30.062
581546,30.341
581547,28.864
581548,29.598
581558,22.331
581665,4.615
581666,6.648
581667,8.125
581668,10.47
581669,13.5
581670,16.293
581671,17.975
581672,20.676
581673,24.942
581674,26.611
581675,26.612
581676,28.845
581686,22.294
581793,5.77
581794,6.958
581795,8.08
581796,10.183
581797,12.862
581798,15.485
581799,16.766
581800,18.957
581801,23.171
581802,24.605
581803,25.123
581814,22.481
581924,9.728
581925,12.178
581926,14.421
581927,15.661
581928,17.697
581929,21.086
581930,22.755
581942,22.259
597543,26.642
597544,28.681
597668,8.247
597669,13.793
597670,20.994
597671,27.722
597672,32.761
597673,33.012
597674,31.158
597793,2.699
597794,4.843
597795,7.04
597796,10.038
597797,13.991
597798,18.871
597799,26.081
597800,32.557
597801,34.204
597802,32.888
597814,23.202
597815,22.983
597816,21.081
597919,0.608
597920,1.784
597921,3.836
597922,6.29
597923,8.216
597924,10.63
597925,14.062
597926,17.713
597927,21.525
597928,26.462
597929,30.862
597930,30.504
597931,29.917
597932,30.78
597942,22.765
597943,22.343
597944,19.793
597945,18.089
598046,0.565
598047,1.59
598048,3.068
598049,5.021
598050,6.664
598051,8.384
598052,10.547
598053,13.745
598054,16.203
598055,18.392
598056,21.704
598057,25.96
598058,27.048
598059,27.508
