,data
499753,29.0
499881,9.0
515881,44.0
516009,30.0
516010,22.0
516137,79.0
516138,15.0
516139,5.0
516265,59.0
516267,24.0
516393,25.0
516394,25.0
516521,44.0
516522,17.0
516649,28.0
532137,33.0
532265,18.0
532266,28.0
532267,19.0
532274,22.0
532393,32.0
532394,50.0
532395,4.0
532403,38.0
532521,33.0
532522,25.0
532523,14.0
532649,144.0
532650,48.0
532651,34.0
532777,44.0
532778,29.0
532905,52.0
532906,37.0
533033,25.0
533034,25.0
533161,29.0
548265,9.0
548274,34.0
548278,38.0
548286,20.0
548287,30.0
548393,26.0
548402,34.0
548403,41.0
548405,20.0
548406,46.0
548407,46.0
548408,41.0
548409,19.0
548413,9.0
548414,28.0
548415,26.0
548416,15.0
548521,25.0
548522,16.0
548529,18.0
548530,38.0
548531,28.0
548532,39.0
548533,5.0
548534,33.0
548535,35.0
548536,34.0
548537,25.0
548538,33.0
548541,35.0
548542,25.0
548543,13.0
548544,33.0
548649,23.0
548650,19.0
548651,26.0
548657,36.0
548658,19.0
548659,13.0
548662,20.0
548663,30.0
548664,41.0
548665,30.0
548666,73.0
548669,44.0
548670,23.0
548671,27.0
548672,31.0
548777,82.0
548778,42.0
548779,51.0
548785,25.0
548786,40.0
548787,47.0
548788,8.0
548789,23.0
548790,40.0
548791,27.0
548792,43.0
548793,20.0
548794,24.0
548797,37.0
548798,35.0
548799,5.0
548800,41.0
548902,986.0
548903,1022.0
548904,1008.0
548905,992.0
548906,823.0
548907,100.0
548913,19.0
548914,12.0
548915,28.0
548916,26.0
548917,35.0
548918,41.0
548919,30.0
548920,29.0
548921,31.0
548925,9.0
548926,14.0
548927,19.0
548928,22.0
549030,1023.0
549031,1023.0
549032,991.0
549033,967.0
549034,359.0
549035,34.0
549042,24.0
549043,42.0
549044,24.0
549045,27.0
549047,17.0
549048,28.0
549049,21.0
549053,28.0
549054,18.0
549055,36.0
549056,21.0
549159,924.0
549161,782.0
549162,63.0
549163,8.0
549170,10.0
549171,24.0
549172,39.0
549173,29.0
549175,21.0
549181,36.0
549182,36.0
549183,20.0
549289,28.0
549290,22.0
549291,13.0
549299,22.0
549300,22.0
549301,15.0
549417,30.0
549418,21.0
549427,47.0
549545,41.0
549546,24.0
549673,32.0
549674,32.0
564402,26.0
564403,30.0
564413,36.0
564414,41.0
564415,32.0
564529,51.0
564530,40.0
564531,62.0
564532,44.0
564533,41.0
564534,42.0
564535,25.0
564536,27.0
564537,30.0
564539,20.0
564540,55.0
564541,33.0
564542,34.0
564543,56.0
564544,25.0
564649,13.0
564657,33.0
564658,28.0
564659,18.0
564660,31.0
564661,26.0
564662,41.0
564663,15.0
564664,41.0
564665,36.0
564666,15.0
564667,26.0
564668,38.0
564669,27.0
564670,33.0
564671,15.0
564672,7.0
564777,15.0
564778,15.0
564783,33.0
564784,51.0
564785,57.0
564786,41.0
564787,27.0
564788,43.0
564789,21.0
564790,64.0
564791,33.0
564792,39.0
564793,19.0
564794,18.0
564795,42.0
564796,38.0
564797,10.0
564798,32.0
564799,43.0
564800,30.0
564905,23.0
564906,26.0
564907,28.0
564910,36.0
564911,23.0
564912,34.0
564913,18.0
564914,53.0
564915,24.0
564916,32.0
564917,43.0
564918,26.0
564919,54.0
564920,43.0
564921,48.0
564922,35.0
564923,56.0
564924,48.0
564925,38.0
564926,23.0
564927,37.0
564928,10.0
565033,380.0
565034,166.0
565035,15.0
565036,5.0
565037,43.0
565038,23.0
565039,53.0
565040,47.0
565041,49.0
565042,17.0
565043,33.0
565044,47.0
565045,3.0
565046,47.0
565047,53.0
565048,49.0
565049,34.0
565050,26.0
565051,2.0
565052,23.0
565053,19.0
565054,48.0
565056,47.0
565157,1007.0
565158,970.0
565159,997.0
565160,1037.0
565161,905.0
565162,324.0
565163,110.0
565164,51.0
565165,58.0
565166,20.0
565167,32.0
565168,103.0
565169,57.0
565170,11.0
565171,25.0
565172,3.0
565174,17.0
565175,25.0
565176,54.0
565177,45.0
565178,19.0
565179,7.0
565180,40.0
565181,19.0
565182,4.0
565183,32.0
565184,54.0
565284,995.0
565285,1016.0
565286,994.0
565288,900.0
565289,963.0
565290,1025.0
565291,873.0
565292,399.0
565293,53.0
565294,99.0
565295,60.0
565296,17.0
565297,63.0
565298,38.0
565299,48.0
565300,42.0
565301,23.0
565302,31.0
565303,33.0
565304,38.0
565305,37.0
565306,50.0
565307,32.0
565308,17.0
565309,10.0
565310,9.0
565312,5.0
565412,990.0
565413,1007.0
565414,1023.0
565417,992.0
565418,974.0
565419,616.0
565420,115.0
565421,59.0
565422,7.0
565423,33.0
565424,46.0
565425,34.0
565426,46.0
565427,45.0
565428,73.0
565429,29.0
565430,25.0
565431,42.0
565432,14.0
565433,21.0
565434,70.0
565435,55.0
565436,51.0
565437,21.0
565438,31.0
565439,37.0
565440,23.0
565540,976.0
565541,1023.0
565542,958.0
565543,832.0
565544,897.0
565545,993.0
565546,895.0
565547,714.0
565548,85.0
565549,46.0
565550,12.0
565551,32.0
565552,48.0
