,data
647093,18.541
647222,21.861
647350,21.441
647477,17.286
647605,16.658
663349,20.301
663350,23.216
663478,23.567
663479,25.817
663607,25.387
663735,24.587
663862,23.424
663863,24.79
663989,19.711
663990,23.838
664117,19.498
664118,23.441
679605,23.607
679606,25.398
679735,28.457
679863,28.608
680247,27.888
680375,28.507
680502,26.062
695991,29.94
696119,30.202
696887,30.856
712375,32.779
745293,33.417
745406,24.974
745407,23.465
745408,22.561
745421,30.402
745422,27.557
745534,25.079
745535,23.991
745536,23.33
745549,27.155
745550,24.953
745662,26.092
745663,25.147
745664,24.706
761535,26.711
761536,24.758
761662,27.895
761663,25.788
761664,24.113
761667,23.838
761669,21.205
761677,38.613
761678,36.965
761789,29.089
761790,26.903
761791,25.251
761792,24.294
761793,23.411
761794,23.323
761795,24.124
761796,23.214
761797,21.957
761799,23.442
761800,27.646
761801,33.133
761802,36.736
761803,38.816
761804,38.685
761805,36.255
761806,33.837
761807,31.797
761917,28.594
761918,27.422
761919,26.251
761920,25.404
761921,24.32
761922,23.925
761923,24.219
761924,23.302
761925,21.629
761927,23.562
761928,27.67
761929,32.187
761930,35.248
761931,36.427
761932,35.655
761933,33.501
761934,29.775
761935,28.033
762045,28.737
762046,28.516
762047,27.857
762048,26.875
762049,25.717
762050,24.881
762051,24.397
762052,22.292
762053,20.231
762055,21.79
762056,25.682
762057,29.299
762058,31.571
762059,32.399
762060,31.879
762062,26.657
762063,25.432
762173,31.427
762174,31.808
762175,31.452
762176,29.76
762177,28.234
762178,26.883
762179,25.338
762180,22.348
762181,18.657
762186,26.332
762188,26.506
762302,36.003
762304,34.997
777792,26.643
777805,34.914
777918,32.415
777919,29.831
777920,27.156
777921,25.007
777933,36.816
777934,37.528
778044,36.567
778045,33.664
778046,31.693
778047,29.418
778048,27.148
778049,25.077
778050,23.991
778051,23.685
778052,22.965
778053,21.773
778054,22.419
778055,25.118
778056,29.466
778057,33.971
778059,39.219
778060,40.183
778061,40.456
778062,40.284
778172,35.903
778173,33.318
778174,31.343
778175,29.289
778176,27.547
778177,25.65
778178,24.349
778179,24.241
778180,23.489
778181,22.269
778182,22.583
778183,25.294
778184,30.054
778185,35.355
778186,39.361
778187,41.124
778188,41.843
778189,41.22
778190,40.329
778191,39.414
778300,34.885
778301,33.033
778302,32.029
778303,30.392
778304,28.557
778305,26.985
778306,25.836
778307,24.623
778308,23.391
778309,22.166
778310,22.641
778311,25.372
778312,30.353
778313,36.272
778314,39.62
778315,41.26
778316,41.254
778317,39.563
778318,37.613
778319,35.683
778428,33.807
778429,33.668
778430,33.514
778431,32.273
778432,30.451
778433,28.642
778434,27.416
778435,26.118
778436,23.703
778437,21.585
778438,21.657
778439,24.094
778440,29.443
778441,35.15
778442,38.264
778443,39.305
778444,38.536
778445,36.203
778446,32.634
778447,30.357
778556,35.672
778557,36.366
778558,36.812
778559,35.772
778560,33.925
778561,31.685
778562,30.027
778563,27.98
778564,24.848
778565,21.61
778566,20.867
778567,23.007
778568,27.11
778569,31.319
778570,32.745
778571,33.112
778572,32.75
778684,39.585
778685,40.122
778686,40.642
778687,40.268
778688,38.834
778689,36.233
778690,33.325
778691,30.287
778692,26.658
778693,23.176
778694,21.614
778695,22.394
778698,24.17
778699,23.315
778700,23.253
778816,41.58
778818,35.847
779179,0.275
779180,0.899
779307,0.474
779308,1.287
793643,0.284
793644,1.152
793645,4.004
793646,9.443
793770,0.109
793771,0.293
793772,1.098
793773,4.308
793774,10.955
793898,0.123
793899,0.288
793900,1.069
793901,4.158
793902,11.256
794026,0.23
794027,0.433
794028,1.187
794175,30.76
794176,27.857
794177,25.781
794189,35.192
794301,35.801
794302,35.25
794303,33.454
794304,29.971
794305,26.906
794306,25.045
794307,24.144
794308,22.987
794309,22.316
794311,28.224
794312,31.423
794316,36.049
794317,36.427
794318,36.993
794319,37.01
794428,38.569
794429,36.791
794430,36.813
794431,35.493
794432,31.759
794433,28.044
794434,25.496
794435,24.213
794436,23.205
794437,22.417
794438,24.506
794439,28.574
794440,32.043
794441,35.475
794442,37.434
794443,38.961
794444,39.709
794445,39.651
794446,40.534
794447,40.268
794556,39.396
794557,38.141
794558,37.979
794559,36.711
794560,32.936
794561,29.426
794562,27.113
794563,25.071
794564,23.778
794565,23.526
794566,25.395
794567,29.074
794568,33.141
794569,37.028
794570,40.254
794571,42.318
794572,42.875
794573,43.456
794574,43.714
794575,42.985
794684,40.141
794685,39.426
794686,39.038
794687,37.186
794688,34.259
794689,30.99
794690,29.029
794691,26.677
794692,24.826
794693,24.406
794694,26.173
794695,29.049
794696,33.652
794697,38.789
794698,41.787
794699,43.427
794700,44.22
794701,44.415
794702,43.78
794703,42.325
794812,41.247
794813,41.283
794814,40.356
794815,38.138
794816,35.736
794817,33.559
794818,31.478
794819,28.825
794820,26.171
794821,24.849
794822,25.039
794823,27.628
794824,33.164
794825,38.817
794826,41.222
794827,42.625
794828,43.183
794829,42.44
794830,40.529
794831,38.453
794940,42.536
794941,42.952
794942,41.795
794943,39.783
794944,38.113
794945,35.664
794946,33.276
794947,31.1
794948,28.063
794949,25.066
794950,24.232
794951,25.929
794952,30.941
794953,35.772
794954,37.394
794955,37.392
794956,37.257
795068,44.547
795069,44.513
795070,43.413
795071,42.404
795072,41.333
795073,38.489
795074,35.532
795075,32.62
795076,29.329
795077,25.913
795078,24.074
795079,25.129
795080,28.111
795081,30.386
795082,30.341
795083,29.429
795084,29.088
795198,43.285
795199,42.867
795200,42.092
795201,39.75
795202,36.903
795203,33.88
795204,30.621
795205,26.619
795207,24.625
795210,24.449
795212,24.398
795330,35.173
795434,0.193
795435,0.414
795436,1.263
795437,3.458
795438,7.449
795561,0.117
795562,0.189
795563,0.635
795564,1.677
795565,4.291
795566,8.137
795567,11.937
795689,0.138
795690,0.205
795691,0.894
795692,2.595
795693,5.586
795694,9.488
795695,12.315
795817,0.09
795818,0.33
795819,1.201
795820,3.514
795821,6.802
795822,10.674
795823,13.761
795946,0.43
795947,1.599
795948,4.105
795949,7.599
809898,0.097
809899,0.34
809900,1.165
809901,3.837
809902,9.022
810025,0.072
810026,0.097
810027,0.262
810028,1.14
810029,4.144
810030,9.96
810040,41.444
810041,43.076
810152,0.066
810153,0.078
810154,0.085
810155,0.288
810156,1.277
810157,4.871
810158,12.573
810159,21.009
810163,43.342
810168,42.654
810169,44.446
810280,0.111
810281,0.118
810282,0.152
810283,0.33
810284,1.299
810285,5.339
810286,14.29
810287,24.475
810291,45.492
810296,43.233
810297,45.063
810409,0.127
810410,0.198
810411,0.684
810412,1.962
810413,5.88
810414,14.979
810419,46.331
810424,44.588
810425,45.921
810432,26.891
810538,0.386
810539,0.894
810540,3.118
810547,46.006
810552,46.92
810553,47.517
810559,32.803
810560,30.048
810561,28.246
810562,28.331
810563,27.404
810564,25.315
810565,23.569
810568,30.958
810573,35.085
810675,44.362
810680,50.816
810681,50.822
810684,39.286
810685,38.096
810686,39.148
810687,37.652
810688,33.435
810689,30.091
810690,28.234
810691,26.479
810692,24.543
810693,23.446
810694,25.366
810695,29.683
810696,32.287
810697,34.136
810698,34.777
810699,35.32
810700,35.428
810701,36.093
810702,36.601
810703,36.781
810803,41.999
810808,54.138
810809,53.573
810812,41.536
810813,41.401
810814,42.515
810815,41.294
810816,36.811
810817,32.368
810818,29.029
810819,26.654
810820,24.662
810821,24.521
810822,27.298
810823,31.024
810824,33.603
810825,35.788
810826,37.282
810827,38.281
810828,39.165
810829,39.043
810830,39.539
810831,39.917
810931,42.14
810936,55.778
810937,54.751
810940,43.641
810941,44.192
810942,45.056
810943,43.908
810944,39.338
810945,35.046
810946,31.365
810947,27.711
810948,25.716
810949,26.532
810950,29.626
810951,32.595
810952,35.73
810953,38.403
810954,40.738
810955,42.318
810956,43.449
810957,43.899
810958,44.127
810959,43.601
811059,44.007
811064,56.129
811065,55.469
811066,51.837
811068,45.581
811069,46.875
811070,46.915
811071,45.068
811072,41.147
811073,37.13
811074,33.474
811075,29.801
811076,27.726
811077,28.603
811078,30.914
811079,34.443
811080,37.639
811081,40.935
811082,43.028
811083,44.43
811084,45.697
811085,46.696
811086,46.388
811087,45.175
811187,45.447
811192,55.335
811193,54.968
811194,52.333
811196,47.436
811197,47.558
811198,46.419
811199,44.058
811200,40.84
811201,37.718
811202,34.772
811203,32.112
811204,29.274
811205,28.124
811206,29.049
811207,32.277
811208,36.947
811209,40.615
811210,42.671
811211,43.392
811212,44.423
811213,45.411
811214,44.88
811215,42.68
811315,45.68
811320,53.854
811321,54.35
811322,52.727
811324,48.64
811325,48.04
811326,46.111
811327,43.735
811328,41.293
811329,38.178
811330,35.928
811331,33.627
811332,30.868
811333,27.86
811334,27.442
811335,29.902
811336,34.489
811337,37.813
811338,38.309
811339,38.141
811340,38.947
811443,43.804
811448,50.958
811449,51.948
811450,52.046
811452,49.872
811453,48.271
811454,46.074
811455,44.336
811456,42.269
811457,39.423
811458,36.575
811459,34.424
811460,31.582
811461,28.018
811462,27.057
811463,28.633
811464,32.204
811465,34.194
811466,33.867
811467,33.594
811468,33.879
811576,47.458
811577,48.425
811578,48.17
811582,44.068
811583,42.994
811584,41.759
811585,39.199
811586,36.193
811587,34.167
811588,31.255
811589,27.812
811590,26.811
811591,28.944
811592,30.949
811593,31.594
811594,31.34
811595,31.91
811596,32.608
811597,31.526
811692,1.823
811704,44.083
811705,43.831
811706,42.447
811712,38.415
811713,36.474
811714,34.022
811715,32.347
811716,29.966
811720,32.018
811725,31.54
811726,27.245
811817,0.103
811818,0.226
811819,0.719
811820,2.012
811821,5.198
811822,9.791
811823,14.843
811832,41.833
811833,40.815
811834,38.916
811852,33.545
811853,32.364
811944,0.081
811945,0.187
811946,0.255
811947,0.914
811948,2.912
811949,6.393
811950,10.486
811951,14.465
811952,17.816
811961,39.447
811962,38.099
