,data
581290,5.0
581291,3.0
581292,2.0
581293,2.0
581669,12.0
581670,5.0
581677,5.0
581804,2.0
581805,2.0
581930,2.0
581931,3.0
581932,2.0
582060,2.0
597542,7.0
597543,7.0
597544,13.0
597545,12.0
597546,6.0
597547,11.0
597548,15.0
597549,14.0
597550,3.0
597551,1.0
597669,5.0
597670,13.0
597671,7.0
597674,10.0
597675,12.0
597676,12.0
597677,9.0
597678,5.0
597801,10.0
597802,12.0
597803,16.0
597925,1.0
597927,3.0
597928,8.0
597929,10.0
597930,39.0
597931,32.0
597932,15.0
597946,1.0
597947,2.0
598053,5.0
598055,12.0
598056,87.0
598057,82.0
598058,29.0
598059,20.0
598060,3.0
598181,3.0
598182,8.0
598183,12.0
598184,9.0
598185,7.0
598186,2.0
598311,6.0
598312,10.0
598313,1.0
598314,14.0
598315,4.0
598316,8.0
598442,2.0
598443,12.0
598444,8.0
598567,10.0
598568,8.0
598569,1.0
598570,6.0
598571,8.0
598572,7.0
613799,3.0
613801,5.0
613805,3.0
613806,5.0
613807,4.0
613925,1.0
613926,6.0
613927,10.0
613928,10.0
613929,16.0
613930,7.0
613931,5.0
613932,10.0
613933,11.0
613934,5.0
613946,11.0
613947,11.0
614052,1.0
614053,9.0
614054,12.0
614055,7.0
614056,3.0
614057,10.0
614058,30.0
614059,28.0
614060,16.0
614061,28.0
614062,11.0
614063,2.0
614070,2.0
614071,35.0
614075,6.0
614077,27.0
614181,7.0
614182,23.0
614183,214.0
614184,571.0
614185,707.0
614186,703.0
614187,571.0
614188,60.0
614189,12.0
614190,10.0
614192,7.0
614202,2.0
614203,7.0
614205,23.0
614308,1.0
614309,126.0
614310,576.0
614311,847.0
614312,972.0
614313,985.0
614314,983.0
614315,958.0
614316,666.0
614317,112.0
614319,2.0
614333,13.0
614341,1.0
614437,25.0
614438,345.0
614439,842.0
614440,975.0
614441,989.0
614442,1008.0
614443,1025.0
614444,947.0
614445,568.0
614446,41.0
614447,3.0
614564,11.0
614565,2.0
614566,90.0
614567,519.0
614568,921.0
614569,952.0
614570,928.0
614571,809.0
614572,540.0
614573,40.0
614596,4.0
614693,1.0
614694,2.0
614695,22.0
614696,116.0
614697,356.0
614698,348.0
614699,125.0
614700,49.0
