,data
532652,18.456
532653,19.462
532780,18.617
532781,19.728
532782,21.475
532908,18.956
532909,20.185
532910,22.27
548652,19.041
548653,18.294
548654,19.274
548779,20.308
548780,19.44
548781,19.692
548782,21.344
548783,22.621
548907,19.516
548908,19.184
548909,20.487
548910,22.812
548911,24.351
548912,25.209
549035,19.509
549036,19.392
549037,20.84
549038,23.404
549039,25.343
549040,25.584
549163,19.948
549164,19.749
549165,21.148
549166,23.902
549167,25.414
549168,25.799
549291,20.028
549292,20.077
549293,22.075
549294,24.241
549295,25.67
549296,25.924
549419,20.107
549420,21.129
549421,23.254
549422,24.899
549423,25.685
549424,25.645
549548,20.341
549549,22.257
549550,23.267
549551,23.198
549552,23.717
549676,17.68
549677,18.645
549678,18.879
549679,18.56
564908,17.784
564909,17.65
564910,18.533
564911,20.048
564912,20.436
565035,20.607
565036,19.57
565037,19.511
565038,20.56
565039,22.322
565040,22.264
565041,21.927
565162,21.845
565163,20.866
565164,19.972
565165,20.639
565166,22.657
565167,24.636
565168,24.734
565169,24.192
565170,24.066
565289,22.865
565290,22.284
565291,20.109
565292,19.816
565293,21.612
565294,24.245
565295,26.326
565296,26.76
565297,26.87
565298,26.148
565396,0.035
565397,0.023
565417,23.682
565418,22.793
565419,20.664
565420,20.246
565421,22.218
565422,24.92
565423,27.306
565424,27.78
565425,27.731
565426,27.368
565523,0.005
565524,0.012
565525,0.038
565526,0.014
565545,24.138
565546,23.18
565547,20.913
565548,20.478
565549,22.616
565550,25.296
565551,27.392
565552,27.977
565553,28.261
565554,27.917
565651,0.017
565652,0.009
565653,0.03
565654,0.039
565655,0.071
565673,23.791
565674,23.009
565675,20.856
565676,20.957
565677,23.009
565678,25.918
565679,27.248
565680,28.14
565681,28.557
565682,28.167
565779,0.029
565780,0.035
565781,0.031
565782,0.082
565801,23.295
565802,22.577
565803,21.215
565804,22.331
565805,24.812
565806,26.877
565807,27.487
565808,28.008
565809,28.355
565810,28.366
565909,0.03
565930,21.67
565931,20.841
565932,22.272
565933,24.828
565934,25.743
565935,25.795
565936,26.177
565937,26.602
565938,26.821
566059,19.357
566060,20.067
566061,21.404
566062,21.8
566063,21.788
566064,22.118
566065,23.203
566188,16.381
566189,16.866
566190,16.809
566191,16.482
566192,17.531
581163,14.571
581164,14.817
581165,15.603
581166,17.914
581167,20.091
581168,21.13
581291,19.238
581292,18.196
581293,18.34
581294,20.264
581295,22.042
581296,22.393
581297,22.792
581298,22.689
581418,21.375
581419,21.482
581420,20.229
581421,20.039
581422,22.002
581423,23.584
581424,24.502
581425,24.295
581426,23.592
581427,23.195
581545,22.2
581546,22.567
581547,21.395
581548,20.469
581549,21.015
581550,23.541
581551,25.715
581552,26.217
581553,26.442
581554,26.112
581555,25.314
581653,0.033
581673,23.397
581674,22.873
581675,20.95
581676,20.415
581677,22.062
581678,24.999
581679,27.385
581680,28.02
581681,28.678
581682,28.28
581683,27.68
581778,0.016
581779,0.011
581780,0.023
581781,0.043
581801,24.82
581802,23.514
581803,21.005
581804,21.246
581805,23.124
581806,25.991
581807,27.879
581808,29.394
581809,29.589
581810,29.524
581811,28.613
581906,0.025
581907,0.023
581908,0.012
581909,0.028
581928,22.813
581929,24.927
581930,23.49
581931,21.603
581932,21.104
581933,23.121
581934,26.189
581935,28.604
581936,29.709
581937,30.26
581938,30.126
581939,29.418
581940,28.244
582034,0.007
582035,0.026
582036,0.035
582037,0.036
582038,0.03
582039,0.022
582040,0.174
582056,22.721
582057,24.49
582058,23.674
582059,21.461
582060,21.741
582061,24.032
582062,26.818
582063,28.596
582064,29.744
582065,30.765
582066,31.166
582067,30.023
582068,28.4
582162,0.012
582163,0.034
582164,0.009
582165,0.024
582166,0.085
582185,24.334
582186,23.304
582187,21.857
582188,23.199
582189,25.952
582190,27.351
582191,28.587
582192,29.941
582193,30.946
582194,31.396
582195,30.311
582291,0.034
582292,0.016
582293,0.035
582294,0.061
582313,23.9
582314,22.957
