,data
564915,74.0
565041,38.0
565042,63.0
565043,339.0
565044,234.0
565053,296.0
565054,4.0
565168,43.0
565169,276.0
565170,393.0
565171,542.0
565173,6.0
565180,423.0
565181,478.0
565182,257.0
565183,6.0
565294,286.0
565295,14.0
565296,184.0
565297,273.0
565298,278.0
565301,46.0
565308,786.0
565309,327.0
565310,124.0
565421,6.0
565422,131.0
565423,508.0
565424,356.0
565425,670.0
565426,616.0
565427,367.0
565428,393.0
565436,757.0
565437,104.0
565438,71.0
565550,88.0
565551,373.0
565552,654.0
565553,625.0
565554,768.0
565555,812.0
565556,465.0
565564,758.0
565677,773.0
565678,815.0
565679,436.0
565680,328.0
565681,591.0
565682,622.0
565683,609.0
565684,233.0
565692,746.0
565693,15.0
565695,1.0
565805,35.0
565806,18.0
565807,248.0
565808,199.0
565809,106.0
565821,53.0
565939,23.0
581053,24.0
581169,51.0
581170,95.0
581171,126.0
581172,103.0
581180,104.0
581181,76.0
581182,15.0
581295,266.0
581296,534.0
581297,141.0
581298,56.0
581299,742.0
581300,356.0
581301,179.0
581306,38.0
581307,133.0
581308,556.0
581309,589.0
581310,149.0
581311,50.0
581422,41.0
581423,137.0
581424,387.0
581425,447.0
581426,646.0
581427,869.0
581428,503.0
581429,76.0
581434,183.0
581435,142.0
581436,328.0
581437,592.0
581438,877.0
581439,465.0
581440,14.0
581548,254.0
581549,41.0
581550,106.0
581551,326.0
581552,748.0
581553,1035.0
581554,1267.0
581555,1561.0
581556,1095.0
581557,551.0
581561,220.0
581562,260.0
581563,589.0
581564,737.0
581565,801.0
581566,863.0
581567,390.0
581568,165.0
581676,29.0
581677,133.0
581678,561.0
581679,947.0
581680,1001.0
581681,918.0
581682,615.0
581683,220.0
581684,741.0
581685,668.0
581689,208.0
581690,239.0
581691,554.0
581692,698.0
581693,710.0
581694,975.0
581695,811.0
581696,354.0
581804,156.0
581805,617.0
581806,961.0
581807,998.0
581808,1007.0
581809,976.0
581810,957.0
581811,1127.0
581812,1030.0
581813,370.0
581817,90.0
581819,495.0
581820,873.0
581821,892.0
581822,932.0
581823,586.0
581824,73.0
581932,234.0
581933,686.0
581934,964.0
581935,985.0
581936,977.0
581937,1010.0
581938,1106.0
581939,1056.0
581940,893.0
581941,297.0
581945,58.0
581946,5.0
581947,474.0
581948,806.0
581949,697.0
581950,834.0
581951,584.0
581952,230.0
581953,18.0
582060,211.0
582061,687.0
582062,948.0
582063,974.0
582064,987.0
582065,1000.0
582066,993.0
582067,966.0
582068,666.0
