,data
449955,18.0
449956,24.0
450081,134.0
450084,10.0
450209,297.0
450337,311.0
450465,339.0
450593,370.0
450721,397.0
450724,19.0
450849,416.0
450851,5.0
450977,438.0
450980,59.0
451105,202.0
451106,3.0
451107,69.0
451108,49.0
451236,80.0
466083,29.0
466084,22.0
466210,2.0
466211,49.0
466212,43.0
466339,60.0
466340,68.0
466341,8.0
466465,222.0
466468,22.0
466469,37.0
466593,334.0
466596,23.0
466597,32.0
466605,1.0
466721,359.0
466725,7.0
466849,392.0
466852,13.0
466853,18.0
466977,418.0
467105,445.0
467108,6.0
467109,7.0
467233,457.0
467236,6.0
467237,27.0
467361,477.0
467362,5.0
467363,40.0
467364,59.0
467365,6.0
467489,147.0
467491,58.0
467492,101.0
467493,35.0
467619,60.0
467620,30.0
467746,6.0
467747,54.0
467876,10.0
482211,66.0
482338,12.0
482339,87.0
482340,60.0
482467,41.0
482468,2.0
482595,51.0
482596,14.0
482597,4.0
482721,9.0
482723,42.0
482724,59.0
482725,8.0
482849,279.0
482852,5.0
482853,13.0
482977,358.0
482980,39.0
482981,29.0
483105,394.0
483109,11.0
483113,1.0
483233,430.0
483236,6.0
483237,23.0
483361,458.0
483365,2.0
483489,476.0
483490,2.0
483492,24.0
483493,6.0
483502,6.0
483503,1.0
483617,507.0
483618,4.0
483620,98.0
483621,72.0
483745,523.0
483746,10.0
483747,77.0
483748,117.0
483749,13.0
483873,89.0
483875,62.0
483876,62.0
483877,2.0
484002,8.0
484003,50.0
484131,15.0
484133,10.0
484259,50.0
484260,38.0
484386,4.0
498467,49.0
498480,2.0
498594,7.0
498595,75.0
498596,44.0
498722,4.0
498723,77.0
498724,41.0
498725,2.0
498850,9.0
498851,100.0
498852,51.0
498977,3.0
498979,61.0
498980,40.0
498981,8.0
499105,26.0
499106,12.0
499107,97.0
499108,58.0
499109,26.0
499233,396.0
499235,77.0
499236,108.0
499237,42.0
499243,2.0
499247,2.0
499248,1.0
499361,474.0
499364,73.0
499365,58.0
499373,1.0
499374,7.0
499489,515.0
499490,1.0
499493,28.0
499501,2.0
499617,558.0
499621,19.0
499636,2.0
499745,552.0
499873,537.0
499874,13.0
499875,28.0
499876,70.0
499877,39.0
499885,1.0
500001,556.0
500002,10.0
500003,25.0
500004,115.0
500005,49.0
500129,563.0
500130,8.0
500131,104.0
500132,139.0
500133,36.0
500256,75.0
500257,49.0
500258,9.0
500259,80.0
500271,3.0
500384,12.0
500387,16.0
500389,3.0
500512,20.0
500514,11.0
500515,71.0
500516,45.0
500517,26.0
500640,17.0
500642,3.0
500643,58.0
500657,1.0
500898,7.0
514850,6.0
514851,53.0
514852,49.0
514978,9.0
514979,52.0
514980,13.0
514987,1.0
515104,4.0
515106,7.0
515107,87.0
515108,64.0
515109,34.0
515232,9.0
515234,10.0
515235,83.0
515236,33.0
515360,31.0
515362,7.0
515363,129.0
515364,90.0
515365,16.0
515373,4.0
515374,5.0
515379,2.0
515488,111.0
515489,46.0
515491,69.0
515492,45.0
515493,21.0
515495,2.0
515499,1.0
515500,4.0
515505,4.0
515507,4.0
515616,684.0
515617,486.0
515618,5.0
515619,130.0
515620,162.0
515621,77.0
515622,1.0
515626,13.0
