,data
565056,18.941
565057,19.411
565058,19.708
565059,19.354
565060,19.057
565184,19.994
565185,20.25
565186,20.685
565187,20.531
565188,19.906
565189,19.77
565312,20.464
565313,21.056
565314,20.984
565315,20.451
565316,19.931
565317,20.176
565440,20.902
565441,21.145
565442,21.467
565443,20.965
565444,20.289
565445,20.062
565568,20.526
565569,21.224
565570,21.378
565571,20.884
565572,20.149
565573,20.181
565697,20.589
565698,21.082
565699,20.826
565700,20.261
581185,20.538
581186,20.412
581187,18.36
581188,16.327
581311,17.983
581312,18.767
581313,19.304
581314,19.503
581315,18.708
581316,18.381
581317,18.444
581431,30.482
581432,31.325
581433,31.552
581438,19.967
581439,19.51
581440,19.75
581441,19.964
581442,20.328
581443,20.109
581444,19.643
581445,19.613
581446,20.832
581557,31.094
581558,31.771
581559,32.455
581560,32.941
581561,32.85
581562,31.766
581566,20.649
581567,20.199
581568,20.345
581569,20.816
581570,21.015
581571,20.922
581572,20.363
581573,20.225
581574,21.259
581575,22.758
581685,31.125
581686,32.225
581687,33.212
581688,33.401
581689,33.608
581690,32.44
581691,30.024
581693,22.521
581694,21.233
581695,20.789
581696,20.911
581697,21.623
581698,21.478
581699,21.387
581700,20.749
581701,20.372
581702,21.327
581703,22.79
581813,30.583
581814,32.254
581815,33.285
581816,34.058
581817,33.882
581818,32.352
581819,30.564
581821,23.046
581822,21.67
581823,21.114
581824,21.306
581825,21.826
581826,21.888
581827,21.414
581828,20.53
581829,20.305
581830,21.41
581831,23.187
581942,31.911
581943,33.218
581944,33.248
581945,33.505
581946,32.503
581949,23.134
581950,21.597
581951,20.718
581952,20.999
581953,21.497
581954,21.605
581955,21.457
581956,20.673
581957,20.661
581958,21.776
581959,23.429
582078,20.815
582079,20.179
582080,20.35
582081,21.151
582082,21.49
582083,21.229
582084,20.173
582085,19.875
582086,21.806
582207,19.248
582208,19.797
582209,20.445
582210,21.007
582211,20.403
582212,20.228
582213,20.393
582337,19.54
582338,19.862
582339,19.726
582340,19.277
597440,19.557
597441,22.403
597442,22.291
597443,19.672
597444,15.542
597445,15.331
597560,24.273
597561,24.374
597562,24.042
597567,18.585
597568,20.53
597569,22.624
597570,22.733
597571,21.11
597572,18.44
597573,18.316
597574,20.76
597685,27.682
597686,28.717
597687,30.023
597688,31.237
597689,31.162
597690,29.536
597691,27.179
597694,19.319
597695,19.389
597696,19.872
597697,20.508
597698,20.81
597699,20.481
597700,19.693
597701,19.722
597702,21.148
597703,23.551
597812,30.262
597813,31.919
597814,33.19
597815,34.046
597816,34.841
597817,34.62
597818,32.848
597819,29.384
597820,25.312
597821,21.874
597822,20.276
597823,20.073
597824,20.412
597825,20.709
597826,21.026
597827,20.954
597828,20.412
597829,20.592
597830,21.506
597831,23.381
597940,31.918
597941,33.565
597942,35.017
597943,36.153
597944,36.782
597945,36.449
597946,34.694
597947,31.288
597948,26.607
597949,22.92
597950,20.961
597951,20.959
597952,21.168
597953,21.702
597954,21.727
597955,21.662
597956,20.721
597957,20.725
597958,21.419
597959,22.975
597960,24.968
598068,31.753
598069,33.937
598070,35.602
598071,36.907
598072,37.39
598073,36.6
598074,35.294
598075,32.217
598076,27.867
598077,23.617
598078,21.815
598079,21.535
598080,21.725
