,data
583159,814.0
583287,884.0
583415,877.0
583543,861.0
583671,728.0
583799,505.0
583927,218.0
595447,689.0
595575,935.0
595702,822.0
595703,924.0
595830,969.0
595831,894.0
595958,930.0
595959,871.0
596085,881.0
596086,901.0
596087,883.0
596213,911.0
596214,894.0
596215,877.0
596341,941.0
596342,883.0
596343,883.0
596469,955.0
596470,881.0
596471,882.0
596597,923.0
596598,883.0
596599,876.0
596725,848.0
596726,897.0
596727,881.0
596853,713.0
596854,909.0
596855,884.0
596981,490.0
596982,935.0
596983,884.0
597109,245.0
597110,857.0
597111,878.0
597238,634.0
597239,927.0
597366,236.0
597367,857.0
597495,513.0
597623,175.0
597788,986.0
597789,1004.0
597790,994.0
597791,848.0
597808,703.0
597809,814.0
597916,991.0
597917,1050.0
597918,1001.0
598775,931.0
598902,890.0
598903,889.0
599030,945.0
599031,879.0
599158,910.0
599159,877.0
599285,870.0
599286,895.0
599287,884.0
599413,913.0
599414,871.0
599415,879.0
599541,934.0
599542,884.0
599543,878.0
599669,916.0
599670,881.0
599671,875.0
599797,911.0
599798,867.0
599799,894.0
599925,925.0
599926,885.0
599927,887.0
600053,924.0
600054,875.0
600055,879.0
600181,891.0
600182,877.0
600183,876.0
600309,777.0
600310,914.0
600311,882.0
600437,463.0
600438,950.0
600439,882.0
600566,790.0
600567,928.0
600695,810.0
611447,719.0
611575,933.0
611701,743.0
611702,939.0
611703,879.0
611829,953.0
611830,894.0
611831,879.0
611956,928.0
611957,895.0
611958,883.0
611959,888.0
612084,936.0
612085,879.0
612086,887.0
612087,889.0
612212,889.0
612213,889.0
612214,880.0
612215,892.0
612339,904.0
612340,899.0
612341,883.0
612342,884.0
612343,906.0
612467,932.0
612468,894.0
612469,884.0
612470,890.0
612471,881.0
612595,937.0
612596,882.0
612597,863.0
612598,892.0
612599,876.0
612723,938.0
612724,868.0
612725,883.0
612726,899.0
612727,877.0
612851,943.0
612852,869.0
612853,875.0
612854,883.0
612855,891.0
612979,920.0
612980,868.0
612981,882.0
612982,896.0
612983,886.0
613107,919.0
613108,865.0
613109,890.0
613110,885.0
613111,898.0
613235,858.0
613236,880.0
613237,886.0
613238,898.0
613239,910.0
613363,710.0
613364,901.0
613365,870.0
613366,884.0
613367,890.0
613491,469.0
613492,913.0
613493,891.0
613494,880.0
613495,893.0
613620,881.0
613621,888.0
613622,904.0
613623,922.0
613748,719.0
613749,908.0
613750,888.0
613751,930.0
613876,386.0
613877,962.0
613878,899.0
613879,950.0
614005,826.0
614006,925.0
614007,899.0
614044,986.0
614045,1031.0
614046,977.0
614047,858.0
614068,496.0
614133,549.0
614134,942.0
614135,890.0
614171,958.0
614172,983.0
614173,1008.0
614174,980.0
614175,987.0
614176,917.0
614185,919.0
614194,929.0
614195,821.0
614261,543.0
614262,936.0
614263,893.0
614298,894.0
614299,946.0
614300,974.0
614301,679.0
614302,393.0
614303,868.0
614304,842.0
614312,821.0
614313,921.0
614321,909.0
614322,967.0
614323,975.0
614324,675.0
614389,540.0
614390,913.0
614391,910.0
614427,578.0
614428,937.0
614429,1037.0
614430,780.0
614440,743.0
614449,886.0
614450,1029.0
614451,917.0
614517,545.0
614518,947.0
614519,911.0
614577,777.0
614578,813.0
614579,792.0
614645,525.0
614646,941.0
614647,895.0
614706,590.0
614773,646.0
614774,929.0
614775,902.0
614901,791.0
614902,897.0
614903,935.0
615029,917.0
615030,900.0
615031,973.0
615156,827.0
615157,894.0
615158,891.0
615159,968.0
615284,930.0
615285,876.0
615286,906.0
615287,973.0
615411,891.0
615412,912.0
615413,887.0
615414,897.0
615415,944.0
615539,923.0
615540,868.0
615541,888.0
615542,899.0
615543,930.0
615667,904.0
615668,886.0
615669,876.0
615670,891.0
615671,903.0
615794,871.0
615795,893.0
615796,878.0
615797,882.0
615798,889.0
615799,885.0
615922,899.0
615923,881.0
615924,873.0
615925,887.0
615926,898.0
615927,882.0
616050,941.0
616051,897.0
616052,877.0
616053,899.0
616054,907.0
616055,899.0
616178,924.0
616179,880.0
616180,873.0
616181,880.0
616182,896.0
616183,877.0
616306,927.0
616307,880.0
616308,876.0
616309,883.0
616310,883.0
616311,894.0
616434,889.0
616435,884.0
616436,882.0
616437,888.0
616438,894.0
616439,895.0
616562,817.0
616563,925.0
616564,887.0
616565,891.0
616566,877.0
616567,891.0
616690,597.0
616691,956.0
616692,873.0
616693,889.0
616694,877.0
616695,877.0
616818,277.0
616819,908.0
616820,892.0
616821,883.0
616822,893.0
616823,887.0
616947,615.0
616948,935.0
616949,883.0
616950,898.0
616951,884.0
617076,686.0
617077,919.0
617078,882.0
617079,882.0
617205,771.0
617206,894.0
617207,884.0
617334,838.0
617335,915.0
617463,594.0
627702,940.0
627703,914.0
627829,979.0
627830,905.0
627831,888.0
627956,946.0
627957,896.0
627958,899.0
627959,886.0
628083,937.0
628084,889.0
628085,902.0
628086,891.0
628087,890.0
628211,915.0
628212,871.0
628213,889.0
628214,890.0
628215,889.0
628338,958.0
628339,886.0
628340,874.0
628341,879.0
628342,875.0
628343,902.0
628465,840.0
628466,909.0
628467,888.0
628468,887.0
628469,884.0
628470,896.0
628471,889.0
628593,948.0
628594,886.0
628595,895.0
628596,875.0
628597,899.0
628598,876.0
628599,878.0
628721,944.0
628722,872.0
628723,887.0
628724,897.0
628725,894.0
628726,885.0
628727,881.0
628849,922.0
628850,875.0
628851,884.0
628852,897.0
628853,880.0
628854,876.0
628855,872.0
628977,902.0
628978,879.0
628979,871.0
628980,901.0
628981,884.0
628982,888.0
628983,893.0
629105,906.0
629106,871.0
629107,888.0
629108,882.0
629109,891.0
629110,879.0
629111,914.0
629233,908.0
629234,860.0
629235,883.0
629236,886.0
629237,891.0
629238,896.0
629239,920.0
629361,897.0
629362,878.0
629363,906.0
629364,892.0
629365,883.0
629366,913.0
629367,1005.0
629489,918.0
629490,873.0
629491,881.0
629492,897.0
629493,904.0
629494,971.0
629495,1041.0
629617,947.0
629618,886.0
629619,885.0
629620,892.0
629621,906.0
629622,1004.0
629623,1037.0
629745,945.0
629746,886.0
629747,874.0
629748,908.0
629749,947.0
629750,1027.0
629751,1052.0
629873,890.0
629874,905.0
629875,891.0
629876,883.0
629877,975.0
629878,1038.0
629879,1009.0
630001,694.0
630002,934.0
630003,879.0
630004,900.0
630005,973.0
630006,1042.0
630007,1022.0
630129,409.0
630130,885.0
630131,877.0
630132,895.0
630133,968.0
630134,1017.0
630135,1019.0
630193,773.0
630194,935.0
630195,812.0
630257,157.0
630258,736.0
630259,903.0
630260,901.0
630261,954.0
630262,1030.0
630263,1079.0
630301,670.0
630302,761.0
630303,36.0
630313,679.0
630314,806.0
630315,669.0
630316,593.0
630320,1008.0
630321,969.0
630322,952.0
630323,969.0
630324,924.0
630385,55.0
630386,563.0
630387,931.0
630388,892.0
630389,976.0
630390,1021.0
630391,1078.0
630426,870.0
630427,976.0
630428,994.0
630429,964.0
630430,726.0
630431,43.0
630438,1080.0
630439,798.0
630440,992.0
630441,1032.0
630442,974.0
630443,983.0
630444,1008.0
630445,927.0
630446,930.0
630447,988.0
630448,980.0
630449,997.0
630450,957.0
630451,940.0
630452,981.0
630453,614.0
630513,47.0
630514,476.0
630515,926.0
630516,886.0
630517,922.0
630518,1017.0
630519,1054.0
630553,936.0
630554,964.0
630555,971.0
630556,856.0
630557,418.0
630558,830.0
630559,1003.0
630560,1077.0
630566,1120.0
630567,945.0
630568,1004.0
630569,1023.0
630570,985.0
630571,992.0
630572,992.0
630573,1029.0
630574,1018.0
630575,967.0
630576,964.0
630577,1002.0
630578,979.0
630579,953.0
630580,971.0
630581,1010.0
