,data
483098,12.307
483110,14.57
483111,14.32
483112,13.883
483226,12.298
483229,13.388
483236,13.11
483237,13.486
483238,13.242
483239,12.961
483240,12.651
483241,12.585
483354,12.106
483357,13.241
483364,13.399
483365,13.289
483366,13.223
483367,13.013
483368,12.589
483369,12.657
483482,12.184
483485,13.128
483492,13.397
483493,13.325
483494,13.075
483495,13.098
483496,12.742
499226,12.098
499227,13.648
499230,16.237
499239,22.132
499240,22.363
499241,22.668
499354,12.697
499355,13.529
499356,14.596
499357,15.316
499358,15.476
499359,15.373
499360,14.908
499361,15.28
499362,16.183
499363,17.058
499364,17.846
499365,18.571
499366,19.246
499367,19.605
499368,19.542
499369,19.511
499370,19.216
499371,18.638
499482,12.657
499483,12.916
499484,13.451
499485,14.383
499486,14.882
499487,14.661
499488,14.77
499489,14.473
499490,14.706
499491,15.07
499492,15.446
499493,15.792
499494,15.91
499495,15.677
499496,15.265
499497,15.057
499498,14.582
499499,14.594
499500,14.346
499610,12.425
499611,12.651
499612,13.167
499613,14.011
499614,14.731
499615,14.873
499616,14.876
499617,14.572
499618,14.43
499619,14.319
499620,14.411
499621,14.504
499622,14.401
499623,14.211
499624,13.722
499625,13.39
499626,13.056
499627,13.072
499628,12.986
499738,12.523
499739,12.61
499740,13.155
499741,13.985
499742,14.84
499743,14.898
499744,14.92
499745,14.603
499746,14.611
499747,14.638
499748,14.457
499749,14.367
499750,14.097
499751,13.986
499752,13.566
499753,13.324
499754,13.293
499755,13.014
499756,12.812
499757,13.086
499866,12.372
499867,12.616
499868,12.904
499869,13.881
499870,14.677
499871,14.904
499872,14.91
499873,14.51
499874,14.527
499875,14.652
499876,14.547
499877,14.43
499878,14.202
499879,13.957
499880,13.626
499881,13.201
499882,13.222
499883,13.026
499884,12.708
499994,12.472
499995,12.617
499996,12.861
499997,13.881
499998,14.668
499999,14.877
500000,14.725
500001,14.632
500002,14.462
500003,14.424
500004,14.496
500005,14.302
500006,14.303
500007,14.101
500008,13.776
500009,13.358
500010,13.282
500011,13.24
500122,12.43
500123,12.412
500124,12.832
500125,13.859
500126,14.701
500127,14.8
500128,14.634
500129,14.597
500130,14.598
500131,14.451
500132,14.345
500133,14.134
500134,14.03
500135,13.967
500136,13.749
500137,13.51
500138,13.512
500264,14.238
515355,10.968
515356,13.949
515482,11.432
515483,14.132
515484,16.687
515485,18.104
515486,18.402
515487,18.638
515488,18.695
515489,18.952
515490,19.982
515491,21.607
515492,23.518
515493,24.77
515494,25.782
515495,26.143
515496,26.483
515497,26.521
515498,26.33
515499,25.925
515610,12.862
515611,15.056
515612,16.828
515613,17.483
515614,17.645
515615,17.61
515616,17.631
515617,17.904
515618,19.374
515619,20.952
515620,22.728
515621,24.492
515622,26.198
515623,26.863
515624,27.171
515625,27.256
515626,26.966
515627,26.477
515628,25.61
515738,13.174
515739,14.275
515740,15.532
515741,16.343
515742,16.322
515743,16.45
515744,16.515
515745,16.702
515746,18.112
515747,19.356
515748,20.608
515749,21.898
515750,23.104
515751,23.433
515752,23.466
515753,23.196
515754,23.206
515755,22.57
515756,21.941
515757,21.145
515866,12.876
515867,13.482
515868,14.156
515869,14.995
515870,15.631
515871,15.917
515872,15.823
515873,15.765
515874,16.066
515875,16.37
515876,16.884
515877,17.406
515878,17.719
515879,17.467
515880,17.148
515881,16.935
515882,16.727
515883,16.55
515884,16.351
515885,16.085
515886,16.189
515994,12.903
515995,12.888
515996,13.719
515997,14.723
515998,15.407
515999,15.852
516000,15.71
516001,15.357
516002,15.468
516003,15.127
516004,15.153
516005,15.183
516006,15.087
516007,14.891
516008,14.552
516009,14.13
516010,13.956
516011,13.912
516012,13.985
516013,13.898
516014,14.314
516122,12.664
516123,12.78
516124,13.3
516125,14.693
516126,15.377
516127,15.741
516128,15.695
516129,15.571
516130,15.497
516131,15.244
516132,15.058
516133,14.878
516134,14.718
516135,14.483
516136,13.928
516137,13.888
516138,13.657
516139,13.637
516140,13.684
516141,13.548
516142,14.182
516250,12.7
516251,12.574
516252,13.476
516253,14.495
516254,15.231
516255,15.582
516256,15.674
516257,15.618
516258,15.473
516259,15.413
516260,15.16
516261,15.01
516262,14.836
516263,14.599
516264,14.109
516265,13.821
516266,13.819
516267,13.704
516268,13.873
516269,13.824
516378,12.604
516379,12.765
516380,13.523
516381,14.667
516382,15.533
516383,15.617
516384,15.697
516385,15.575
516386,15.523
516387,15.366
516388,15.328
516389,15.079
516390,14.976
516391,14.849
516392,14.391
516393,14.256
516394,14.166
516395,14.012
516396,14.045
516397,14.192
516506,12.817
516507,13.059
516508,13.528
516509,14.749
516510,15.532
516511,15.812
516512,15.688
516513,15.59
516514,15.658
516515,15.316
516516,15.18
516517,15.167
516518,15.158
516519,15.041
516520,14.991
516521,14.853
516522,14.712
516523,14.596
516524,14.616
516634,12.298
516635,12.58
516636,13.055
516637,14.473
516638,15.382
516639,15.661
516640,15.67
516641,15.584
516642,15.424
516643,15.181
516644,15.081
516645,14.907
516646,15.249
516647,15.764
516648,16.13
516649,16.203
516650,16.23
516651,15.993
516652,16.155
516762,10.838
516763,11.409
516764,12.31
516765,13.861
516766,15.055
516767,15.49
516768,15.521
516769,15.479
516770,15.361
516771,15.118
516772,15.255
516773,15.43
516774,16.144
516775,17.022
516776,17.882
516777,18.204
516778,18.201
531610,5.013
531611,8.928
531612,12.943
531613,15.883
531615,17.495
531616,18.985
531617,20.693
531618,21.449
531619,22.757
531738,9.082
531739,13.061
531740,16.692
531741,18.932
531742,19.847
531743,20.162
531744,20.774
531745,21.496
531746,22.435
531747,23.914
531748,25.382
531749,26.051
531750,26.172
531751,26.423
531752,26.272
531753,26.266
531754,25.959
531866,12.486
531867,15.923
531868,18.711
531869,19.977
531870,20.263
531871,20.453
531872,20.594
531873,20.942
531874,22.785
531875,24.864
531876,27.255
531877,28.672
531878,29.12
531879,29.61
531880,29.698
531881,29.696
531882,29.255
531883,28.39
531884,27.666
531885,27.239
531994,13.59
531995,16.013
531996,17.772
531997,18.712
531998,18.653
531999,18.63
532000,18.869
532001,19.498
532002,21.34
532003,23.834
532004,25.856
532005,27.771
532006,29.241
532007,29.855
532008,30.143
532009,30.122
532010,29.819
532011,29.484
532012,28.998
532013,27.699
532014,26.372
532122,13.562
532123,15.074
532124,16.175
532125,16.702
532126,17.073
532127,16.911
532128,17.252
532129,17.918
532130,19.412
532131,21.438
532132,22.899
532133,24.642
532134,26.271
532135,26.938
532136,26.695
532137,26.942
532138,26.698
532139,26.471
532140,26.111
532141,25.335
532142,24.512
532250,13.175
532251,13.682
532252,14.669
532253,15.411
532254,16.175
532255,16.204
532256,16.293
532257,16.405
532258,16.782
532259,17.391
532260,18.271
532261,19.421
532262,20.072
532263,20.16
532264,19.783
532265,19.596
532266,19.573
532267,19.602
532268,19.414
532269,19.188
532270,19.402
532378,12.916
532379,13.246
532380,13.984
532381,15.079
532382,15.847
532383,16.169
532384,16.153
532385,16.007
532386,15.982
532387,15.815
532388,16.029
532389,16.175
532390,16.196
532391,15.946
532392,15.603
532393,15.47
532394,15.416
532395,15.433
532396,15.468
532397,15.556
532398,15.911
532506,12.92
532507,13.154
532508,13.873
532509,14.992
532510,15.866
532511,16.075
532512,16.067
532513,16.008
532514,15.77
