,data
614435,3.996
614436,5.321
614437,6.108
614562,2.208
614563,3.998
614564,5.419
614565,6.153
614566,6.548
614689,0.95
614690,2.21
614691,4.016
614692,5.349
614693,6.122
614694,6.478
614818,2.01
614819,3.625
614820,4.94
614821,5.834
630563,2.682
630564,4.145
630565,5.342
630566,6.076
630567,6.467
630688,0.277
630689,0.747
630690,1.869
630691,3.356
630692,4.879
630693,5.746
630694,6.37
630695,6.825
630696,8.109
630816,0.291
630817,0.86
630818,2.037
630819,3.816
630820,5.2
630821,6.189
630822,6.624
630823,7.063
630824,8.177
630825,11.008
630944,0.323
630945,0.939
630946,2.146
630947,3.888
630948,5.384
630949,6.259
630950,6.652
630951,7.018
630952,8.271
630953,10.961
631072,0.271
631073,0.837
631074,2.07
631075,3.806
631076,5.264
631077,6.148
631078,6.544
631079,6.98
631080,8.198
631081,10.99
631200,0.247
631201,0.693
631202,1.742
631203,3.313
631204,4.689
631205,5.693
631206,6.22
631207,6.752
631208,8.191
631209,11.069
631328,0.147
631329,0.47
631330,1.101
631331,2.197
631332,3.471
631333,4.538
631334,5.378
631335,6.117
631336,8.153
631458,0.527
631459,1.111
631460,1.952
631461,2.835
631462,3.709
631463,4.954
646817,0.376
646818,0.997
646819,2.238
646820,3.546
646821,4.694
646822,5.289
646823,5.541
646824,6.947
646938,0.012
646939,0.009
646940,0.012
646944,0.138
646945,0.442
646946,1.233
646947,2.483
646948,3.891
646949,5.157
646950,5.875
646951,6.502
646952,7.998
646953,11.029
646954,13.269
647065,0.004
647066,0.01
647067,0.007
647068,0.016
647072,0.201
647073,0.682
647074,1.558
647075,3.056
647076,4.536
647077,5.675
647078,6.34
647079,7.009
647080,8.932
647081,12.398
647082,14.832
647193,0.005
647194,0.006
647195,0.012
647196,0.024
647200,0.265
647201,0.78
647202,1.856
647203,3.657
647204,5.234
647205,6.134
647206,6.654
647207,7.293
647208,9.263
647209,12.962
647210,15.315
647211,13.105
647317,0.0
647318,0.0
647321,0.009
647322,0.016
647323,0.018
647324,0.009
647327,0.087
647328,0.271
647329,0.768
647330,2.025
647331,3.85
647332,5.384
647333,6.291
647334,6.895
647335,7.363
647336,9.308
647337,13.138
647338,15.279
647339,13.367
647445,0.003
647446,0.002
647447,0.008
647449,0.009
647450,0.014
647451,0.016
647452,0.01
647455,0.056
647456,0.265
647457,0.724
647458,1.92
647459,3.641
647460,5.2
647461,6.156
647462,6.72
647463,7.333
647464,9.247
647465,13.127
647466,15.425
647467,13.529
647575,0.002
647577,0.005
647578,0.016
647579,0.013
647580,0.008
647584,0.171
647585,0.563
647586,1.506
647587,2.849
647588,4.314
647589,5.431
647590,6.239
647591,6.962
647592,9.087
647593,13.103
647594,15.66
647595,13.903
647702,0.004
647703,0.005
647705,0.006
647706,0.006
647707,0.011
647708,0.025
647712,0.156
647713,0.381
647714,0.964
647715,2.006
647716,3.15
647717,4.236
647718,5.122
647719,5.948
647720,8.693
647721,14.459
647722,18.632
647723,17.748
647834,0.007
647835,0.009
647836,0.012
647841,0.193
647842,0.576
647843,1.204
647844,2.02
647845,2.833
647846,3.552
647847,4.707
647848,8.13
647849,15.104
647850,19.8
647970,0.246
647971,0.501
647972,1.045
647973,1.949
647974,3.416
647975,6.05
647976,10.324
662948,1.664
662950,4.324
663073,0.307
663074,0.818
663075,1.731
663076,2.762
663077,3.593
663078,4.331
663079,5.235
663080,7.592
663081,12.528
663193,0.004
663194,0.015
663195,0.021
663196,0.004
663201,0.395
663202,0.998
663203,2.092
663204,3.337
663205,4.467
663206,5.128
663207,5.65
663208,7.808
663209,11.915
663210,15.274
663318,0.002
663321,0.008
663322,0.004
663323,0.015
663324,0.004
663325,0.017
663326,0.029
663327,0.049
663328,0.155
663329,0.338
663330,1.06
663331,2.301
663332,3.736
663333,5.062
663334,5.943
663335,6.657
663336,8.856
663337,12.584
663338,14.93
663339,13.29
663446,0.003
663447,0.001
663448,0.008
663449,0.024
663450,0.005
663451,0.011
663452,0.016
663453,0.031
663454,0.042
663455,0.074
663456,0.17
663457,0.498
663458,1.35
663459,2.702
663460,4.292
663461,5.581
663462,6.406
663463,7.472
663464,9.975
663465,14.085
663466,16.073
663467,13.662
663574,0.005
663575,0.003
663576,0.007
663577,0.003
663578,0.013
663579,0.011
663580,0.039
663581,0.018
663582,0.067
663583,0.06
663584,0.213
663585,0.609
663586,1.67
663587,3.369
663588,4.979
663589,6.137
663590,6.773
663591,7.827
663592,10.31
663593,14.535
663594,16.405
663595,14.034
663596,11.617
663700,0.002
663701,0.0
663702,0.006
663703,0.0
