,data
482584,6.003
482585,5.903
482586,5.801
482711,6.374
482712,6.525
482713,6.469
482714,6.306
482715,6.296
482840,9.09
482841,9.758
482842,9.755
482843,9.665
482968,14.339
482969,15.651
482970,16.127
483097,17.815
483098,18.369
498712,5.66
498713,5.579
498714,5.548
498715,5.619
498716,5.839
498838,5.853
498839,5.927
498840,5.908
498841,5.964
498842,5.742
498843,5.889
498844,5.944
498845,6.111
498965,5.929
498966,6.0
498967,6.143
498968,6.153
498969,6.081
498970,5.995
498971,6.069
498972,6.221
498973,6.318
499093,6.011
499094,6.462
499095,6.788
499096,6.9
499097,6.872
499098,6.764
499099,6.813
499100,6.727
499101,6.978
499221,6.036
499222,7.404
499223,9.238
499224,10.66
499225,11.489
499226,11.645
499227,11.252
499228,11.01
499229,11.06
499230,10.684
499350,9.779
499351,14.12
499352,17.321
499353,19.143
499354,19.151
499355,18.762
499356,17.794
499357,17.467
499478,11.255
499479,17.232
499480,20.513
499481,22.09
499482,21.811
499483,20.972
499484,20.377
499485,19.888
499606,9.978
499607,15.861
499608,18.742
499609,19.894
499610,19.742
499611,19.646
499612,19.396
499737,17.273
499738,17.329
514841,5.334
514842,5.491
514843,5.38
514844,5.389
514967,5.573
514968,5.63
514969,5.587
514970,5.513
514971,5.673
514972,5.698
514973,5.689
515094,5.868
515095,5.797
515096,5.684
515097,5.79
515098,5.764
515099,5.881
515100,5.852
515101,6.024
515102,6.073
515221,5.803
515222,6.026
515223,6.029
515224,6.037
515225,5.911
515226,5.962
515227,5.995
515228,6.151
515229,6.08
515230,6.373
515348,5.791
515349,5.969
515350,6.084
515351,6.218
515352,6.309
515353,6.238
515354,6.095
515355,6.191
515356,6.257
515357,6.47
515358,6.534
515359,6.578
515476,5.822
515477,6.151
515478,6.673
515479,7.125
515480,7.298
515481,7.444
515482,7.21
515483,7.247
515484,7.286
515485,7.534
515486,7.494
515487,7.478
515604,5.673
515605,6.728
515606,8.323
515607,10.171
515608,11.751
515609,12.562
515610,12.594
515611,12.495
515612,12.415
515613,12.335
515614,12.023
515615,11.435
515732,4.428
515733,7.207
515734,11.769
515735,16.175
515736,19.433
515737,20.814
515738,21.405
515739,20.915
515740,20.393
515741,19.775
515742,19.013
515743,17.996
515861,7.234
515862,14.404
515863,20.149
515864,23.19
515865,24.615
515866,24.817
515867,24.165
515868,23.612
515869,22.799
515870,21.608
515871,20.477
515989,6.236
515990,13.243
515991,19.258
515992,22.438
515993,23.737
515994,23.704
515995,23.561
515996,22.962
515997,22.188
515998,20.965
516118,11.987
516119,17.548
516120,20.187
516121,21.105
516122,21.15
516123,21.079
516124,21.133
516125,20.713
516249,18.288
516250,18.126
516251,18.036
516252,18.293
531097,5.101
531098,5.083
531099,5.13
531100,5.22
531223,5.547
531224,5.48
531225,5.5
531226,5.484
531227,5.386
531228,5.494
531229,5.568
531230,5.995
531350,5.827
531351,5.789
531352,5.623
531353,5.694
531354,5.678
531355,5.676
531356,5.794
531357,5.889
531358,6.099
531359,6.568
531477,5.747
531478,5.903
531479,5.753
531480,5.816
531481,5.908
531482,5.672
531483,5.809
531484,5.829
531485,5.977
531486,6.299
531487,6.508
531604,5.893
531605,6.016
531606,6.054
531607,6.126
531608,6.136
531609,6.122
531610,6.152
531611,6.129
531612,6.327
531613,6.437
531614,6.494
531615,6.639
531616,6.862
531732,5.791
531733,6.166
531734,6.21
531735,6.431
531736,6.515
531737,6.306
531738,6.246
531739,6.253
531740,6.493
531741,6.709
531742,6.837
531743,6.85
531744,6.953
531859,5.473
531860,5.755
531861,6.349
531862,6.794
531863,7.414
531864,7.523
531865,7.597
531866,7.504
531867,7.579
531868,7.608
531869,7.935
531870,8.11
531871,7.808
531872,7.746
531987,5.254
531988,6.174
531989,7.229
531990,9.162
531991,11.071
531992,12.635
531993,13.268
531994,13.43
531995,13.366
531996,13.47
531997,13.553
531998,13.328
531999,12.666
532000,11.958
532116,5.6
532117,8.641
532118,13.269
532119,17.75
532120,20.568
532121,21.864
532122,22.329
532123,22.048
532124,21.79
532125,21.587
532126,20.941
532127,19.908
532128,18.276
532244,4.162
532245,9.034
532246,16.491
532247,22.063
532248,24.815
532249,25.723
532250,25.948
532251,25.785
532252,25.453
532253,24.962
532254,24.247
532255,22.936
532256,21.135
532373,8.104
532374,15.707
532375,21.523
532376,24.565
532377,25.57
532378,26.019
532379,25.92
532380,25.564
532381,24.773
532382,23.83
532383,22.453
532384,20.942
532502,14.569
532503,20.183
532504,23.128
532505,24.107
532506,24.794
532507,24.728
532508,24.231
532509,23.926
532510,23.325
532511,21.916
532631,18.51
532632,20.695
532633,21.742
532634,22.241
532635,21.512
532636,21.403
532637,21.904
532638,21.774
532761,17.798
532762,18.186
532763,17.913
532764,18.269
547353,4.675
547354,4.68
547355,5.062
547356,5.665
547357,6.778
547480,5.069
547481,5.085
547482,5.066
547483,5.154
547484,5.437
547485,5.73
547486,6.834
547487,8.954
547606,5.583
547607,5.461
547608,5.38
547609,5.359
547610,5.374
547611,5.444
547612,5.612
547613,5.792
547614,6.35
547615,7.271
547616,8.257
547733,5.932
547734,5.876
547735,5.828
547736,5.697
547737,5.86
547738,5.775
547739,5.678
547740,5.892
547741,6.073
547742,6.375
547743,6.909
547744,7.717
547745,9.749
547861,5.986
547862,5.93
547863,5.902
547864,5.941
547865,5.875
547866,5.874
547867,5.933
547868,6.118
547869,6.289
547870,6.449
547871,6.824
547872,7.654
547873,9.555
547988,6.052
547989,6.151
547990,6.197
547991,6.369
547992,6.358
547993,6.263
547994,6.231
547995,6.276
547996,6.33
547997,6.586
547998,6.697
547999,6.909
548000,7.445
548001,9.176
548115,5.817
548116,6.096
548117,6.215
548118,6.499
548119,6.607
548120,6.543
548121,6.501
548122,6.613
548123,6.728
548124,6.74
548125,6.901
548126,6.979
548127,7.072
548128,7.575
548129,9.027
548130,12.701
548243,5.63
548244,6.038
548245,6.605
548246,7.024
548247,7.587
548248,7.838
548249,7.99
548250,7.868
548251,7.828
548252,8.165
548253,8.424
548254,8.569
548255,8.158
548256,8.403
548257,9.377
548258,11.793
548371,5.503
548372,6.336
548373,7.754
548374,9.629
548375,11.619
548376,13.191
548377,13.726
548378,13.886
548379,13.943
548380,14.071
548381,14.225
548382,14.282
548383,13.891
548384,13.26
548385,13.207
548386,13.63
548499,4.811
548500,6.565
548501,9.894
548502,14.61
548503,18.504
548504,21.139
548505,22.26
548506,22.393
548507,22.248
548508,22.309
548509,22.349
548510,22.278
548511,21.408
