,data
712519,1.0
712645,127.0
712773,497.0
712774,14.0
712901,593.0
712902,55.0
713029,474.0
728773,57.0
728774,9.0
728898,1046.0
728899,965.0
728901,61.0
728902,33.0
728903,4.0
729025,1054.0
729026,1054.0
729027,1040.0
729028,798.0
729029,99.0
729032,1.0
729152,1054.0
729153,1062.0
729154,1069.0
729155,1062.0
729156,970.0
729157,356.0
729159,10.0
729280,1056.0
729281,1056.0
729282,1069.0
729283,1084.0
729284,1059.0
729285,643.0
729286,20.0
729288,17.0
729289,2.0
729409,1041.0
729410,1045.0
729411,1050.0
729412,1056.0
729413,1084.0
729414,448.0
729415,27.0
729416,8.0
729417,3.0
729538,1034.0
729539,1055.0
729541,763.0
729542,178.0
745029,34.0
745157,81.0
745158,8.0
745159,13.0
745279,1030.0
745280,1056.0
745281,1045.0
745282,1042.0
745283,1031.0
745284,992.0
745285,261.0
745286,38.0
745290,35.0
745407,1076.0
745408,912.0
745409,580.0
745410,329.0
745411,326.0
745412,359.0
745413,169.0
745414,74.0
745415,215.0
745416,73.0
745417,6.0
745534,1045.0
745535,901.0
745536,373.0
745537,7.0
745538,234.0
745539,613.0
745540,752.0
745541,684.0
745542,359.0
745543,274.0
745544,288.0
745545,11.0
745662,1062.0
745663,977.0
745664,601.0
745665,188.0
745666,99.0
745667,251.0
745668,349.0
745669,209.0
745670,73.0
745671,274.0
745672,100.0
745790,1081.0
745791,1055.0
745792,1082.0
745793,1065.0
745794,1006.0
745795,994.0
745796,990.0
745797,474.0
745798,47.0
745799,40.0
745800,1.0
745921,1035.0
745922,1050.0
745923,1042.0
745924,1052.0
745925,657.0
745926,207.0
745927,20.0
745928,2.0
745929,6.0
746053,354.0
746054,36.0
746055,17.0
761413,40.0
761414,25.0
761415,3.0
761535,1031.0
761536,1040.0
761537,1025.0
761538,1049.0
761539,1012.0
761540,679.0
761543,2.0
761545,18.0
761661,1069.0
761662,1098.0
761663,1037.0
761664,888.0
761665,820.0
761666,773.0
761667,868.0
761668,675.0
761669,307.0
761670,260.0
761671,315.0
761672,171.0
761673,333.0
761674,108.0
761787,1075.0
761788,1049.0
761789,749.0
761790,130.0
761791,142.0
761792,758.0
761793,1010.0
761794,998.0
761795,977.0
761796,1014.0
761797,983.0
761798,956.0
761799,953.0
761800,962.0
761801,795.0
761802,478.0
761803,427.0
761914,1070.0
761915,1089.0
761916,753.0
761917,115.0
761918,89.0
761919,511.0
761920,992.0
761921,996.0
761922,1010.0
761923,1018.0
761924,1033.0
761925,1039.0
761926,1002.0
761927,970.0
761928,952.0
761930,82.0
761931,353.0
761932,420.0
762042,1056.0
762043,1041.0
762044,851.0
762045,120.0
762046,61.0
762047,387.0
762048,945.0
762049,1024.0
762050,1017.0
762051,1002.0
762052,1023.0
762053,1028.0
762054,982.0
762055,1002.0
762056,806.0
762058,794.0
762059,354.0
762060,44.0
762171,1048.0
762172,1080.0
762173,1052.0
762174,667.0
762175,344.0
762176,153.0
762177,441.0
762178,847.0
762179,1010.0
762180,974.0
762181,959.0
762182,682.0
762183,212.0
762184,187.0
762185,150.0
762186,30.0
762187,6.0
762301,1065.0
762302,1056.0
762303,1067.0
762304,1074.0
762305,1075.0
762306,1084.0
762307,1074.0
762308,1054.0
762309,841.0
762310,248.0
762311,2.0
762312,13.0
762313,50.0
762314,2.0
762431,1052.0
762432,1043.0
762433,1059.0
762434,1045.0
762435,1048.0
762436,1044.0
762437,1004.0
762438,352.0
762439,3.0
762565,9.0
777797,237.0
777798,60.0
777799,44.0
777800,48.0
777802,33.0
777803,34.0
777915,1040.0
777916,1037.0
777917,1057.0
777918,1046.0
777919,1018.0
777920,1047.0
777921,1063.0
777922,1056.0
777923,1046.0
777924,815.0
777925,116.0
777926,87.0
777927,290.0
777928,509.0
777929,214.0
777930,420.0
777931,416.0
777932,176.0
778041,1079.0
778042,1075.0
778043,1035.0
778044,1063.0
778045,965.0
778046,516.0
778047,424.0
778048,709.0
778049,883.0
778050,977.0
778051,979.0
778052,1024.0
778053,958.0
778054,900.0
778055,675.0
778056,213.0
778057,63.0
778058,221.0
778059,254.0
778060,29.0
778068,37.0
778167,1050.0
778168,1071.0
778169,1063.0
778170,676.0
778171,188.0
778172,63.0
778173,209.0
778174,881.0
778175,1006.0
778176,1003.0
778177,1032.0
778178,976.0
778179,732.0
778180,460.0
778181,371.0
778182,271.0
778183,138.0
778184,6.0
778185,48.0
778186,72.0
778188,42.0
778194,33.0
778196,34.0
778294,1056.0
778295,1073.0
778296,1009.0
778297,563.0
778298,48.0
778300,170.0
778301,869.0
778302,1009.0
778303,1007.0
778304,1011.0
778305,1009.0
778306,1054.0
778307,1061.0
778308,1050.0
778309,1007.0
778310,980.0
778311,972.0
778312,991.0
778313,994.0
778314,884.0
778315,336.0
778316,15.0
778317,30.0
778320,36.0
778321,13.0
778322,25.0
778324,39.0
778423,1068.0
778424,1084.0
778425,906.0
778426,395.0
778427,38.0
778428,167.0
778429,908.0
778430,996.0
778431,998.0
778432,1016.0
778433,1019.0
778434,1023.0
778435,865.0
778436,532.0
778437,277.0
778438,209.0
778439,408.0
778440,652.0
778441,466.0
778442,134.0
778444,32.0
778445,34.0
778448,10.0
778449,31.0
778450,17.0
778452,31.0
778551,1038.0
778552,1068.0
778553,1069.0
778554,1051.0
778555,1059.0
778556,639.0
778557,108.0
778558,590.0
778559,917.0
778560,1026.0
778561,1017.0
778562,1022.0
778563,1040.0
778564,1044.0
778565,1023.0
778566,982.0
778567,966.0
778568,502.0
778569,313.0
778570,588.0
778571,122.0
778572,14.0
778574,18.0
778576,10.0
778577,27.0
778579,44.0
778681,1062.0
778682,1064.0
778683,1057.0
778684,1041.0
778685,1056.0
778686,1076.0
778687,1080.0
778688,1040.0
778689,1016.0
778690,1061.0
778691,1093.0
778692,1038.0
778693,826.0
778694,161.0
778695,3.0
778696,24.0
778697,49.0
778698,254.0
778699,457.0
778700,642.0
778701,415.0
778702,188.0
778704,175.0
778705,272.0
778706,459.0
778707,298.0
778813,1040.0
778814,1047.0
778815,1046.0
778816,1058.0
778817,1055.0
778818,1069.0
778819,1062.0
778820,1039.0
778821,965.0
778822,311.0
778823,1.0
778825,4.0
778826,24.0
778827,5.0
778833,14.0
778945,162.0
778946,210.0
778947,201.0
778948,103.0
778949,94.0
793935,7.0
793937,13.0
793938,4.0
794053,60.0
794054,86.0
794058,38.0
794060,33.0
794062,224.0
794063,450.0
794064,598.0
794065,689.0
794066,73.0
794067,260.0
794068,739.0
794171,1034.0
794172,1045.0
794173,1063.0
794174,1062.0
794175,1061.0
794176,1074.0
794177,1057.0
794180,1038.0
794181,883.0
794182,348.0
794183,17.0
794184,19.0
794185,408.0
794186,682.0
794187,253.0
794188,300.0
794189,440.0
794190,203.0
794191,8.0
794194,38.0
794195,27.0
794296,1038.0
794297,1054.0
794298,1044.0
794299,1039.0
794300,1041.0
794301,1066.0
794302,1050.0
794303,1059.0
794304,1102.0
794305,1089.0
794306,1088.0
794307,1078.0
794308,981.0
794309,553.0
794312,48.0
794313,18.0
794315,67.0
794316,29.0
794317,20.0
794318,80.0
794319,53.0
794320,26.0
794321,22.0
794322,50.0
794323,63.0
794324,5.0
794421,1057.0
794422,1053.0
794423,1063.0
794424,1053.0
794425,885.0
794426,637.0
794427,475.0
794428,309.0
794429,296.0
794430,786.0
794431,992.0
794432,987.0
794433,986.0
794434,970.0
794435,1006.0
794436,980.0
794437,1113.0
794438,862.0
794439,333.0
794440,61.0
794441,34.0
794442,55.0
794443,17.0
794444,57.0
794445,19.0
794446,43.0
794447,47.0
794448,24.0
794449,27.0
794450,58.0
794452,24.0
794547,1052.0
794548,1069.0
794549,1048.0
794550,689.0
794551,210.0
794552,66.0
794553,251.0
794554,518.0
794555,848.0
794556,991.0
794557,1013.0
794558,1001.0
794559,1009.0
794560,1028.0
794561,1023.0
794562,894.0
794563,498.0
794564,269.0
794565,139.0
794566,4.0
794568,45.0
794569,55.0
794570,57.0
794572,37.0
794573,30.0
794574,17.0
794575,56.0
794576,13.0
794577,14.0
794578,41.0
794579,55.0
794580,30.0
794675,1040.0
794676,1073.0
794677,796.0
794678,164.0
794679,22.0
794680,433.0
794681,906.0
794682,1026.0
794683,1011.0
794684,1014.0
794685,1015.0
794686,1008.0
794687,1024.0
794688,1038.0
794689,1028.0
794690,1074.0
794691,951.0
794692,983.0
794693,1040.0
794694,1005.0
794695,960.0
794696,1018.0
794697,999.0
794698,947.0
794699,494.0
794700,174.0
794701,39.0
794702,8.0
794703,38.0
794704,16.0
794705,25.0
794706,48.0
794707,59.0
794708,29.0
794803,1047.0
794804,1050.0
794805,1044.0
794806,644.0
794807,74.0
794808,150.0
794809,533.0
794810,907.0
794811,1010.0
794812,1006.0
794813,1014.0
794814,1020.0
794815,1019.0
794816,1035.0
794817,1026.0
794818,1025.0
794819,1041.0
794820,1015.0
794821,991.0
