,data
483102,970.0
483103,1016.0
483104,1000.0
483228,1026.0
483229,1026.0
483230,1021.0
483231,1040.0
483232,1065.0
483359,1018.0
499357,908.0
499358,1004.0
499482,997.0
499483,1006.0
499484,1015.0
499485,1029.0
499486,1039.0
499487,1007.0
499488,799.0
499489,690.0
499609,1022.0
499610,1038.0
499611,1010.0
499612,1006.0
499613,1031.0
499614,1043.0
499615,1043.0
499616,1039.0
499617,1020.0
499618,1034.0
499738,885.0
499739,999.0
499740,1019.0
499741,1018.0
499742,1007.0
499743,1033.0
499744,1020.0
499745,654.0
515739,953.0
515740,1038.0
515741,1026.0
515742,1040.0
515743,1062.0
515744,1058.0
515864,1013.0
515865,1016.0
515866,1002.0
515867,1017.0
515868,1016.0
515869,1057.0
515870,1042.0
515871,556.0
515872,147.0
515992,993.0
515993,996.0
515994,1021.0
515995,1045.0
515996,1054.0
515997,1079.0
515998,1080.0
515999,1077.0
516000,1056.0
516001,1039.0
516002,1030.0
516003,1031.0
516004,1014.0
516120,938.0
516121,1034.0
516122,1036.0
516123,1024.0
516124,1037.0
516125,1063.0
516126,1002.0
516127,523.0
516128,101.0
516129,109.0
516250,934.0
516251,1062.0
516252,1020.0
516253,980.0
516254,1041.0
516255,1064.0
516256,1036.0
532121,921.0
532122,1007.0
532123,987.0
532124,1041.0
532125,1056.0
532126,1052.0
532127,1049.0
532128,1030.0
532247,1040.0
532248,1013.0
532249,1021.0
532250,1008.0
532251,1023.0
532252,1038.0
532253,987.0
532254,408.0
532255,71.0
532256,55.0
532375,996.0
532376,1018.0
532377,1048.0
532378,1081.0
532379,1090.0
532380,1103.0
532381,1113.0
532382,1093.0
532383,1062.0
532384,1057.0
532385,1043.0
532386,1025.0
532387,1040.0
532388,1058.0
532504,1048.0
532505,1038.0
532506,1048.0
532507,1048.0
532508,1067.0
532509,834.0
532510,342.0
532511,167.0
532512,131.0
532513,131.0
532515,933.0
532516,1050.0
532633,913.0
532634,987.0
532635,1054.0
532636,1068.0
532637,1072.0
532638,1012.0
532639,686.0
532640,209.0
532764,984.0
532765,947.0
532766,1021.0
532767,1062.0
532768,1045.0
548383,987.0
548385,965.0
548503,1041.0
548504,1034.0
548505,1027.0
548506,1006.0
548507,1010.0
548508,1066.0
548509,1050.0
548510,1031.0
548511,1031.0
548512,886.0
548629,1045.0
548630,1111.0
