,data
597926,8.895
614180,6.441
614181,6.68
614182,6.555
614183,7.528
614307,7.216
614308,7.297
614309,7.832
614310,9.338
614311,13.067
614312,18.418
614435,8.175
614436,9.521
614437,12.017
614438,16.367
614439,21.26
614440,24.656
614441,26.01
614564,14.231
614565,20.648
614566,23.852
614567,25.177
614568,25.91
630564,6.492
630565,6.501
630566,6.722
630567,7.549
630568,10.599
630689,7.104
630690,7.119
630691,7.142
630692,7.343
630693,7.99
630694,9.755
630695,14.312
630696,19.647
630817,6.763
630818,7.665
630819,8.322
630820,9.907
630821,12.756
630822,18.059
630823,23.224
630824,26.563
630825,27.779
630946,7.072
630947,10.116
630948,16.019
630949,22.921
630950,26.241
630951,27.433
630952,27.838
631077,25.937
631078,27.736
631079,27.312
631080,27.588
646822,5.869
646823,5.987
646824,7.32
646945,6.729
646946,6.687
646947,6.516
646948,6.281
646949,6.636
646950,6.706
646951,7.889
646952,11.03
647071,2.526
647072,5.159
647073,6.984
647074,7.103
647075,7.071
647076,7.28
647077,8.144
647078,10.071
647079,15.21
647080,20.531
647081,24.637
647199,2.326
647200,5.126
647201,7.134
647202,7.888
647203,8.635
647204,10.09
647205,13.59
647206,19.1
647207,24.07
647208,27.148
647209,27.997
647210,28.425
647328,3.488
647329,5.564
647330,7.466
647331,10.783
647332,17.374
647333,23.985
647334,27.073
647335,28.488
647336,28.602
647461,28.196
647462,29.804
647463,29.616
647464,29.034
647592,27.433
663079,6.738
663080,8.445
663206,5.952
663207,6.387
663208,7.764
663328,4.953
663329,6.662
663330,6.929
663331,6.531
663332,6.301
663333,6.452
663334,6.858
663335,8.453
663336,12.098
663337,18.55
663339,29.139
663340,30.555
663341,31.874
663342,32.706
663343,32.759
663454,0.664
663455,2.226
663456,4.937
663457,6.892
663458,7.252
663459,7.059
663460,7.285
663461,8.263
663462,10.679
663463,16.016
663464,21.458
663465,25.681
663466,29.046
663467,30.836
663468,31.672
663469,32.918
663470,34.16
663471,33.607
663582,0.653
663583,2.189
663584,4.905
663585,7.211
663586,7.991
663587,8.516
663588,10.353
663589,13.91
663590,19.462
663591,24.333
663592,27.199
663593,28.372
663594,29.976
663595,30.832
663596,31.106
663597,32.769
663598,34.432
663599,33.492
663710,0.489
663711,1.701
663712,3.928
663713,6.263
663714,8.313
663715,11.596
663716,18.406
663717,24.609
663718,27.362
663719,29.0
663720,29.103
663721,28.841
663722,29.485
663723,29.509
663724,29.765
663725,31.711
663726,33.351
663727,32.561
663728,30.081
663841,3.459
663842,6.471
663843,12.144
663844,21.919
663845,29.603
663846,31.263
663847,31.082
663848,30.083
663854,31.054
663974,30.193
663975,30.587
663976,29.796
679080,14.443
679206,10.728
679207,12.889
679208,14.806
679462,7.602
679463,10.425
679464,12.696
679465,16.34
679468,30.16
679469,33.21
679470,34.843
679471,34.156
679584,4.628
679585,6.573
679586,6.682
679587,6.458
679588,6.046
679589,5.969
679590,6.519
679591,7.733
679592,10.005
679593,15.433
679594,24.696
679595,31.535
679596,34.17
679597,34.936
679598,35.062
679599,35.021
679600,33.721
679701,0.0
679710,0.655
679711,2.078
679712,4.647
679713,6.741
679714,6.927
679715,6.62
679716,6.354
