,data
318774,7.0
318902,14.0
319030,29.0
319158,17.0
334901,3.0
335032,25.0
335156,4.0
335157,37.0
335158,6.0
335159,4.0
335160,20.0
335284,10.0
335285,37.0
335286,10.0
335287,29.0
335288,13.0
335412,23.0
335413,24.0
335414,17.0
335420,16.0
335541,7.0
335543,12.0
335544,40.0
335670,12.0
335671,7.0
335676,26.0
335796,33.0
335797,30.0
335798,34.0
335800,15.0
335801,10.0
335927,11.0
335928,5.0
336054,4.0
336055,16.0
336056,8.0
336057,5.0
336182,51.0
336183,13.0
351029,30.0
351030,39.0
351157,19.0
351165,14.0
351283,8.0
351288,24.0
351415,14.0
351417,11.0
351421,4.0
351422,8.0
351423,11.0
351424,6.0
351539,15.0
351540,7.0
351541,33.0
351542,14.0
351543,13.0
351544,5.0
351545,1.0
351667,10.0
351668,15.0
351669,47.0
351670,29.0
351671,40.0
351672,3.0
351673,6.0
351677,35.0
351678,17.0
351796,1.0
351797,30.0
351800,27.0
351801,8.0
351802,20.0
351803,2.0
351809,8.0
351810,11.0
351925,11.0
351927,30.0
351933,5.0
351934,4.0
351935,22.0
351936,11.0
351937,18.0
352051,8.0
352053,5.0
352054,30.0
352055,4.0
352056,28.0
352058,3.0
352059,1.0
352061,12.0
352064,18.0
352179,14.0
352180,24.0
352181,30.0
352182,18.0
352183,32.0
352185,41.0
352186,22.0
352189,20.0
352191,9.0
352311,14.0
352312,19.0
352313,14.0
352315,3.0
352318,8.0
352319,9.0
352320,15.0
352321,21.0
352322,24.0
352438,31.0
352439,9.0
352440,3.0
352443,14.0
352444,6.0
352563,4.0
352564,10.0
352565,17.0
352566,31.0
352567,2.0
352568,9.0
352569,28.0
352572,6.0
352573,5.0
352578,6.0
352692,9.0
352693,4.0
352694,42.0
352695,11.0
352700,4.0
352701,9.0
352702,12.0
352704,20.0
352820,9.0
352821,12.0
352822,12.0
352823,5.0
352824,18.0
352825,50.0
352828,24.0
352829,10.0
352830,15.0
352833,23.0
352949,5.0
352951,1.0
