,data
581412,882.0
581540,865.0
581668,1042.0
597796,1182.0
597924,1169.0
598052,1180.0
598062,36.0
598180,1123.0
598308,931.0
614052,901.0
614168,863.0
614169,1007.0
614170,998.0
614171,884.0
614180,1263.0
614295,826.0
614296,1029.0
614297,1060.0
614298,1069.0
614299,1041.0
614300,978.0
614301,953.0
614308,1285.0
614423,630.0
614424,981.0
614425,1008.0
614426,1001.0
614427,988.0
614428,967.0
614429,813.0
614436,1287.0
614445,484.0
614446,3976.0
614447,1273.0
614552,866.0
614553,1024.0
614554,1053.0
614555,1028.0
614556,1040.0
614557,717.0
614564,1286.0
614574,616.0
614576,813.0
614692,1157.0
614704,783.0
614705,448.0
614706,116.0
614707,45.0
614708,13.0
614711,8.0
614832,20.0
614833,84.0
614835,23.0
614836,16.0
614837,2.0
614839,1.0
614840,3.0
614960,15.0
614962,6.0
614963,11.0
614964,11.0
615088,7.0
615090,1.0
615091,3.0
615092,9.0
615093,4.0
615096,1.0
615220,7.0
615221,6.0
615224,3.0
615348,5.0
615349,8.0
615351,1.0
615352,3.0
629751,809.0
629879,809.0
630007,743.0
630135,561.0
630263,274.0
630426,824.0
630436,1218.0
630447,432.0
630448,802.0
630449,802.0
630552,993.0
630553,1030.0
630554,968.0
630555,943.0
630556,435.0
630564,1224.0
630565,755.0
630574,814.0
630575,975.0
630576,1001.0
630577,912.0
630578,900.0
630678,821.0
630679,981.0
630680,967.0
630681,674.0
630682,75.0
630683,65.0
630684,86.0
630685,390.0
630686,925.0
630692,1286.0
630702,895.0
630703,994.0
630704,1009.0
630705,1060.0
630706,741.0
630707,857.0
630806,1016.0
630807,973.0
630808,970.0
630809,956.0
630810,732.0
630811,971.0
630812,1004.0
630813,996.0
630814,793.0
630819,914.0
630820,1325.0
630822,841.0
630823,978.0
630829,698.0
630830,1046.0
630831,1113.0
630832,977.0
630833,982.0
630834,968.0
630835,451.0
630836,377.0
630837,14.0
630839,8.0
630842,1.0
630843,3.0
630934,912.0
630935,1026.0
630936,976.0
630937,978.0
630938,528.0
630939,130.0
630940,227.0
630941,203.0
630947,870.0
630948,1322.0
630950,789.0
630957,828.0
630958,1048.0
630959,964.0
630960,996.0
630961,995.0
630962,969.0
630963,1029.0
630964,457.0
630967,11.0
631065,896.0
631066,1032.0
631067,1006.0
631068,831.0
631076,1299.0
631085,562.0
631086,1001.0
631087,956.0
631088,975.0
631089,1067.0
631090,987.0
631091,933.0
631092,379.0
631095,4.0
631213,438.0
631214,512.0
631215,843.0
631216,891.0
631217,939.0
631218,870.0
631219,392.0
631220,132.0
631221,11.0
631223,2.0
631227,1.0
631341,186.0
631342,58.0
631343,468.0
631344,180.0
631345,459.0
631346,79.0
631347,52.0
631348,1.0
631349,11.0
631352,4.0
631355,3.0
631471,25.0
631473,54.0
631476,13.0
631477,14.0
631480,6.0
631483,3.0
631484,2.0
631599,19.0
631600,8.0
631601,6.0
631604,7.0
631605,17.0
631607,2.0
631608,4.0
631609,2.0
631611,3.0
631612,3.0
631725,2.0
631726,2.0
631727,15.0
631728,11.0
631732,7.0
631733,12.0
631854,3.0
631855,10.0
631860,5.0
631861,2.0
631984,2.0
645239,975.0
645366,839.0
645367,947.0
645494,992.0
645495,908.0
645621,801.0
645622,961.0
645623,906.0
645749,946.0
645750,913.0
645751,888.0
645877,978.0
645878,873.0
645879,884.0
646005,964.0
646006,881.0
646007,891.0
646132,845.0
646133,917.0
646134,881.0
646135,874.0
646260,878.0
646261,928.0
646262,866.0
646263,870.0
646388,835.0
646389,938.0
646390,858.0
646391,896.0
646516,715.0
646517,954.0
646518,877.0
646519,872.0
646577,823.0
646644,459.0
646645,963.0
646646,884.0
646647,871.0
646682,888.0
646702,829.0
646703,985.0
646704,972.0
646705,993.0
646706,992.0
646773,734.0
646774,991.0
646775,881.0
646809,894.0
646810,982.0
646811,816.0
646812,4.0
646817,890.0
646818,1012.0
646819,1163.0
646820,1221.0
646821,1049.0
646822,842.0
646823,939.0
646829,767.0
646830,981.0
646831,970.0
646832,966.0
646833,962.0
646834,938.0
646835,1015.0
646838,5.0
646839,10.0
646902,778.0
646903,947.0
646934,862.0
646935,990.0
646936,1016.0
646937,1009.0
646938,682.0
646939,93.0
646940,37.0
646942,703.0
646943,1004.0
646944,982.0
646945,876.0
646946,1011.0
646947,1108.0
646948,1209.0
646949,1242.0
646950,1045.0
646951,1016.0
646956,942.0
646957,1005.0
646958,996.0
646959,972.0
646960,967.0
646961,966.0
646962,966.0
646963,1062.0
646964,684.0
646965,214.0
646966,11.0
646967,11.0
646970,1.0
646974,1.0
647031,793.0
647061,997.0
647062,1002.0
647063,1012.0
647064,1015.0
647065,757.0
647066,622.0
647067,783.0
647068,1016.0
647069,1031.0
647070,1004.0
647071,983.0
647072,990.0
647073,506.0
647074,1030.0
647075,1094.0
647076,1217.0
647077,1228.0
647078,1041.0
647079,1038.0
647084,1023.0
647085,1008.0
647086,1006.0
647087,972.0
647088,977.0
647089,998.0
647090,963.0
647091,1026.0
647092,951.0
647093,341.0
647094,7.0
647095,11.0
647188,809.0
647189,994.0
647190,980.0
647191,1004.0
647192,1031.0
647193,998.0
647194,883.0
647195,846.0
647196,674.0
647197,781.0
647198,989.0
647199,1011.0
647200,977.0
647202,1050.0
647203,1078.0
647204,1314.0
647205,1223.0
647206,1030.0
647207,1006.0
647212,1012.0
647213,989.0
647214,1009.0
647215,1055.0
647216,1028.0
647217,1037.0
647218,978.0
647219,1029.0
647220,981.0
647221,578.0
647222,4.0
647223,11.0
647227,4.0
647230,2.0
647234,3.0
647317,856.0
647318,979.0
647319,993.0
647320,919.0
647321,959.0
647322,458.0
647323,109.0
647324,57.0
647327,703.0
647328,1031.0
647329,1021.0
647330,1049.0
647331,1072.0
647332,1297.0
647333,1204.0
647334,1034.0
647335,1050.0
647340,1020.0
647341,1006.0
647342,1009.0
647343,1047.0
647344,1015.0
647345,1023.0
647346,981.0
647347,1013.0
647348,945.0
647349,493.0
647350,21.0
647351,16.0
647355,2.0
647359,3.0
647360,3.0
647362,2.0
647363,2.0
647447,846.0
647448,898.0
647449,1005.0
647450,1000.0
647451,711.0
647452,111.0
647457,1007.0
647458,1031.0
647459,1091.0
647460,1279.0
647461,1129.0
647462,1028.0
647463,1043.0
647467,83.0
647468,863.0
647469,1013.0
647470,1002.0
647471,972.0
647472,976.0
647473,985.0
647474,927.0
647475,985.0
647476,1026.0
647477,403.0
647479,9.0
647480,2.0
647483,1.0
647578,902.0
647579,1025.0
647580,666.0
647586,883.0
647587,887.0
647588,602.0
647594,347.0
647595,104.0
647596,182.0
647597,914.0
647598,994.0
647599,944.0
647600,934.0
647601,925.0
647602,970.0
647603,972.0
647604,767.0
647605,183.0
647607,5.0
647608,1.0
647611,2.0
647722,534.0
647723,438.0
647724,404.0
647725,185.0
647726,910.0
647727,1001.0
647728,981.0
647729,932.0
647730,1032.0
647731,627.0
647732,206.0
647733,38.0
647735,2.0
647736,2.0
647739,4.0
647850,29.0
647852,145.0
647853,506.0
647854,758.0
647855,214.0
647856,591.0
647857,633.0
647858,180.0
647859,102.0
647860,29.0
647861,21.0
647863,2.0
647864,5.0
647867,5.0
647871,1.0
647979,2.0
647980,30.0
647981,16.0
647982,17.0
647983,18.0
647984,12.0
647986,4.0
647988,12.0
647989,16.0
647995,1.0
648107,4.0
648108,8.0
648109,14.0
648110,11.0
648111,24.0
648112,9.0
648113,10.0
648116,8.0
648117,9.0
648235,9.0
648236,7.0
648237,4.0
648238,1.0
648239,19.0
648240,3.0
648244,2.0
648245,3.0
648367,10.0
648368,4.0
648372,2.0
648373,7.0
648495,5.0
648496,1.0
648500,4.0
648501,4.0
648503,4.0
648504,7.0
648505,1.0
648506,1.0
648507,3.0
648625,1.0
648626,1.0
648628,5.0
648629,6.0
660983,771.0
661110,695.0
661111,955.0
661238,1001.0
661239,900.0
661365,982.0
661366,915.0
661367,883.0
661492,875.0
661493,963.0
661494,900.0
661495,891.0
661620,962.0
661621,884.0
661622,900.0
661623,869.0
661748,924.0
661749,866.0
661750,877.0
661751,887.0
661875,909.0
661876,879.0
661877,869.0
661878,889.0
661879,889.0
662003,966.0
662004,892.0
662005,885.0
662006,878.0
