,data
598083,4.0
598210,1.0
613945,139.0
613952,1.0
613953,5.0
614071,10.0
614072,95.0
614077,3.0
614078,3.0
614079,7.0
614080,4.0
614199,7.0
614200,126.0
614210,1.0
614307,579.0
614327,18.0
614339,6.0
614340,5.0
614341,2.0
614435,962.0
614436,825.0
614455,6.0
614463,3.0
614464,5.0
614467,9.0
614563,981.0
614594,1.0
614691,687.0
614711,16.0
614721,5.0
614722,4.0
614850,2.0
614851,1.0
614967,23.0
614977,1.0
614978,1.0
614979,6.0
614982,1.0
615107,4.0
630195,34.0
630200,277.0
630201,608.0
630204,41.0
630205,16.0
630206,5.0
630207,3.0
630208,8.0
630322,56.0
630323,45.0
630327,19.0
630328,117.0
630329,208.0
630333,5.0
630334,3.0
630335,1.0
630337,1.0
630338,3.0
630339,1.0
630341,1.0
630441,6.0
630444,1.0
630455,31.0
630456,173.0
630457,14.0
630461,8.0
630462,1.0
630463,5.0
630464,13.0
630465,18.0
630466,12.0
630467,16.0
630468,11.0
630469,14.0
630470,3.0
630570,4.0
630571,3.0
630572,3.0
630583,33.0
630584,131.0
630589,7.0
630590,5.0
630591,16.0
630592,11.0
630593,18.0
630594,13.0
630595,10.0
630596,8.0
630598,14.0
630691,375.0
630692,398.0
630693,253.0
630700,4.0
630711,17.0
630718,18.0
630721,16.0
630722,23.0
630725,13.0
630727,1.0
630820,980.0
630821,899.0
630845,88.0
630846,23.0
630847,104.0
630848,232.0
630849,307.0
630850,255.0
630851,113.0
630852,54.0
630853,25.0
630948,1014.0
630949,887.0
630967,34.0
630972,18.0
630973,201.0
630974,111.0
630975,49.0
630976,241.0
630977,169.0
630978,50.0
630979,116.0
630980,70.0
630981,16.0
630982,11.0
631076,47.0
631095,7.0
631102,65.0
631103,212.0
631104,113.0
631105,145.0
631106,155.0
631107,91.0
631108,29.0
631109,4.0
631110,14.0
631203,121.0
631204,16.0
631215,23.0
631216,25.0
631223,17.0
631230,20.0
631231,27.0
631232,29.0
631233,40.0
631234,16.0
631235,25.0
631343,4.0
631344,12.0
631345,18.0
631346,11.0
631351,24.0
631363,2.0
631364,6.0
631366,3.0
631472,43.0
631473,52.0
631474,171.0
631479,7.0
631486,8.0
631490,7.0
631493,3.0
631494,7.0
631601,156.0
631602,7.0
631607,20.0
631612,17.0
631613,3.0
631618,5.0
631620,3.0
631621,8.0
631622,7.0
631729,141.0
631739,8.0
631740,10.0
631741,9.0
631742,5.0
631744,6.0
631745,9.0
631746,3.0
631747,1.0
631748,9.0
631749,1.0
646324,68.0
646329,34.0
646450,67.0
646451,154.0
646452,6.0
646455,3.0
646456,22.0
646457,127.0
646458,184.0
646459,77.0
646460,45.0
646461,9.0
646462,8.0
646463,8.0
646464,7.0
646465,4.0
646468,2.0
646469,6.0
646572,7.0
646573,7.0
646574,5.0
646579,44.0
646583,12.0
646584,170.0
646585,291.0
646586,102.0
646587,21.0
646588,62.0
646589,18.0
646590,13.0
646591,13.0
646592,5.0
646593,7.0
646594,2.0
646595,1.0
646596,9.0
646697,5.0
646698,10.0
646699,1.0
646700,4.0
646706,27.0
646707,92.0
646711,19.0
646712,186.0
646713,458.0
646716,11.0
646717,29.0
646718,29.0
646719,11.0
646720,20.0
646721,12.0
646722,27.0
646723,10.0
646724,20.0
646725,12.0
646726,1.0
646826,11.0
646827,14.0
646828,3.0
646829,5.0
646839,43.0
646840,258.0
646845,27.0
646846,35.0
646847,137.0
646848,89.0
646849,74.0
646850,188.0
646851,134.0
646852,40.0
646853,46.0
646854,21.0
646855,3.0
646947,382.0
646948,58.0
646949,21.0
646953,2.0
646956,7.0
646966,43.0
646967,298.0
646968,317.0
646972,93.0
646973,349.0
646974,728.0
646975,878.0
646976,869.0
646977,761.0
646978,803.0
646979,890.0
646980,549.0
646981,464.0
646982,377.0
646983,33.0
646984,8.0
647075,287.0
647076,16.0
647077,310.0
647078,497.0
647079,126.0
647084,1.0
647094,208.0
647095,441.0
647096,16.0
647099,119.0
647100,700.0
647101,919.0
647102,971.0
647103,1007.0
647104,1018.0
647105,1019.0
647106,1026.0
647107,1012.0
647108,976.0
647109,822.0
647110,346.0
647111,99.0
647112,3.0
647113,2.0
647206,992.0
647207,744.0
647209,17.0
647210,3.0
647211,13.0
647212,1.0
647213,5.0
647221,39.0
647222,553.0
647223,593.0
647224,64.0
647227,261.0
647228,810.0
647229,978.0
647230,982.0
647231,983.0
647232,990.0
647233,1010.0
647234,1010.0
647235,1011.0
647236,1006.0
647237,979.0
647238,588.0
647239,225.0
647240,33.0
647333,988.0
647334,980.0
647335,741.0
647349,190.0
647350,475.0
647351,508.0
647352,637.0
647353,110.0
647354,77.0
647355,626.0
647356,904.0
647357,991.0
647358,995.0
647359,1000.0
647360,999.0
647361,994.0
647362,999.0
647363,1004.0
647364,999.0
647365,925.0
647366,794.0
647367,253.0
647368,8.0
647461,313.0
647462,274.0
647463,35.0
647466,5.0
647478,251.0
647479,752.0
647480,571.0
647481,177.0
647482,141.0
647483,671.0
647484,961.0
647485,976.0
647486,997.0
647487,1012.0
647488,1021.0
647489,1012.0
647490,1001.0
647491,1016.0
647492,992.0
647493,809.0
647494,732.0
647495,190.0
647496,9.0
647587,315.0
647588,56.0
647593,9.0
647594,3.0
647596,2.0
647598,15.0
647599,83.0
647600,145.0
647606,331.0
647607,489.0
647608,57.0
647611,137.0
647612,517.0
647613,897.0
647614,928.0
647615,950.0
647616,985.0
647617,973.0
647618,965.0
647619,893.0
647620,686.0
647621,606.0
647622,95.0
647623,12.0
647721,7.0
647723,5.0
647724,5.0
647725,11.0
647726,7.0
647729,98.0
647730,90.0
647735,50.0
647740,363.0
647741,547.0
647742,305.0
647743,374.0
647744,680.0
647745,496.0
647746,449.0
647747,745.0
647748,630.0
647749,281.0
647750,27.0
647751,15.0
647852,5.0
647853,14.0
647855,24.0
647856,177.0
647857,214.0
647858,122.0
647863,16.0
647868,11.0
647869,18.0
647870,60.0
647871,65.0
647872,138.0
647873,73.0
647874,65.0
647875,75.0
647876,25.0
647877,4.0
647878,16.0
647978,1.0
647982,4.0
647983,50.0
647984,168.0
647985,317.0
647986,136.0
647991,38.0
647996,23.0
647997,8.0
647998,10.0
648000,2.0
648002,1.0
648003,7.0
648004,11.0
648005,3.0
648006,14.0
648111,26.0
648112,45.0
648119,30.0
648123,82.0
648124,24.0
648125,9.0
648126,5.0
648128,9.0
648129,18.0
648130,3.0
648131,4.0
648132,3.0
648133,2.0
648134,9.0
648247,15.0
648250,78.0
648251,182.0
648252,52.0
648253,10.0
648254,12.0
648255,1.0
648256,2.0
648258,2.0
648259,1.0
648261,5.0
662579,257.0
662580,253.0
662585,142.0
662586,621.0
662587,123.0
662701,3.0
662707,123.0
662708,58.0
662713,204.0
662714,481.0
662715,75.0
662716,40.0
662717,15.0
662718,8.0
662719,10.0
662720,3.0
662724,4.0
662725,1.0
662826,6.0
662827,10.0
662828,3.0
662829,3.0
662830,2.0
662835,167.0
662836,33.0
662839,1.0
662842,250.0
662843,58.0
662844,36.0
662845,17.0
662846,19.0
662847,17.0
662848,11.0
662849,8.0
662850,7.0
662851,6.0
662852,2.0
662853,2.0
662953,1.0
662954,6.0
662955,9.0
662956,10.0
662957,3.0
662958,8.0
662963,71.0
662967,32.0
662968,90.0
662969,230.0
662970,194.0
662971,109.0
662972,102.0
662973,24.0
662974,23.0
662975,30.0
662976,21.0
662977,19.0
662978,18.0
662979,22.0
662980,17.0
662981,11.0
662984,2.0
663081,15.0
663082,15.0
663083,8.0
663084,9.0
663085,5.0
663086,10.0
663090,140.0
663091,170.0
663094,68.0
663095,107.0
663096,467.0
663097,638.0
663100,121.0
663101,78.0
663102,357.0
663103,603.0
663104,770.0
663105,607.0
663106,491.0
663107,733.0
663108,456.0
663109,188.0
663110,111.0
663112,1.0
663205,106.0
663209,10.0
663210,2.0
663211,21.0
663213,17.0
663214,1.0
663222,484.0
663223,828.0
663224,1258.0
663225,825.0
663228,873.0
663229,968.0
663230,1008.0
663231,1009.0
663232,1018.0
663233,1008.0
663234,1013.0
663235,1023.0
663236,1017.0
663237,981.0
663238,714.0
663239,178.0
663240,15.0
663331,911.0
663332,298.0
663333,274.0
663334,95.0
663335,188.0
663337,93.0
663338,147.0
663339,159.0
663340,140.0
663341,50.0
663342,24.0
663347,298.0
663348,297.0
663349,486.0
663350,936.0
663351,1075.0
663352,1022.0
663353,282.0
663355,351.0
663356,908.0
663357,1030.0
663358,1012.0
663359,982.0
663360,974.0
663361,972.0
663362,996.0
663363,984.0
663364,962.0
663365,956.0
663366,967.0
663367,865.0
663368,451.0
663369,47.0
663465,441.0
663466,357.0
663467,276.0
663468,116.0
663469,396.0
663470,161.0
663471,73.0
663472,100.0
663473,143.0
663474,157.0
663475,71.0
663476,256.0
663477,482.0
663478,954.0
663479,1026.0
663480,347.0
663483,268.0
663484,762.0
663485,970.0
663486,960.0
663487,942.0
663488,977.0
663489,978.0
663490,997.0
663491,997.0
663492,962.0
663493,1026.0
663494,1067.0
663495,997.0
663496,521.0
663497,26.0
663498,10.0
663593,952.0
663594,686.0
663595,523.0
663596,701.0
663597,707.0
663598,419.0
663599,175.0
663600,22.0
663601,52.0
663602,384.0
663603,381.0
663604,402.0
663605,666.0
663606,951.0
663607,1054.0
663608,851.0
663609,53.0
663610,238.0
663611,639.0
663612,909.0
663613,977.0
663614,968.0
663615,965.0
663616,975.0
663617,995.0
663618,999.0
663619,990.0
663620,969.0
663621,1121.0
663622,1198.0
663623,996.0
663624,636.0
663625,45.0
663626,4.0
663721,918.0
663722,472.0
663723,207.0
663724,575.0
663725,312.0
663726,350.0
663727,201.0
663729,200.0
663730,328.0
663731,404.0
663732,410.0
663733,774.0
663734,975.0
663735,1059.0
663736,1016.0
663737,515.0
663738,294.0
663739,767.0
663740,975.0
663741,1003.0
663742,993.0
663743,1000.0
663744,1010.0
663745,1028.0
663746,1010.0
663747,989.0
663748,999.0
663749,1053.0
663750,1039.0
663751,981.0
663752,695.0
663753,191.0
663754,7.0
663849,326.0
663850,379.0
663851,356.0
663852,183.0
663853,455.0
663854,259.0
663855,3.0
663860,398.0
663861,808.0
663862,1000.0
663863,1041.0
663864,929.0
663865,509.0
663866,576.0
663867,904.0
663868,979.0
663869,981.0
663870,974.0
663871,978.0
663872,987.0
663873,1011.0
663874,998.0
663875,971.0
663876,979.0
663877,1021.0
663878,1031.0
663879,929.0
663880,509.0
663881,87.0
663882,2.0
663973,209.0
663974,496.0
663975,383.0
663977,127.0
663978,134.0
663979,59.0
663980,11.0
663981,46.0
663982,17.0
663983,61.0
663984,65.0
663988,2.0
663989,663.0
663990,968.0
663991,1040.0
663992,992.0
663993,512.0
663994,452.0
663995,882.0
663996,986.0
663997,981.0
663998,962.0
663999,946.0
664000,935.0
664001,942.0
664002,944.0
664003,952.0
664004,966.0
664005,991.0
664006,988.0
664007,901.0
664008,309.0
664009,2.0
664099,262.0
664100,8.0
664102,15.0
664103,11.0
664106,4.0
664108,8.0
664109,37.0
664114,56.0
664117,553.0
664118,903.0
664119,991.0
664120,876.0
664121,415.0
664122,379.0
664123,871.0
664124,992.0
664125,1006.0
664126,1005.0
664127,996.0
664128,993.0
664129,999.0
664130,989.0
664131,985.0
664132,991.0
664133,994.0
664134,956.0
664135,753.0
664136,126.0
664137,1.0
664233,3.0
664234,6.0
664235,3.0
664239,192.0
664240,493.0
664241,801.0
664242,190.0
664246,626.0
664247,499.0
664248,397.0
664249,289.0
664250,315.0
664251,681.0
664252,468.0
664253,660.0
664254,954.0
664255,951.0
664256,988.0
664257,1002.0
664258,1022.0
664259,1000.0
664260,865.0
664261,591.0
664262,531.0
664263,59.0
664264,4.0
664265,1.0
664361,5.0
664365,2.0
664366,2.0
664367,51.0
664368,138.0
664369,74.0
664370,15.0
664375,27.0
664379,118.0
664380,128.0
664381,109.0
664382,272.0
664383,170.0
664384,313.0
664385,453.0
664386,124.0
664387,147.0
664388,368.0
664389,127.0
664390,28.0
664391,8.0
664392,3.0
664490,5.0
664493,9.0
664496,83.0
664497,155.0
664498,185.0
664499,95.0
664503,26.0
664506,95.0
664507,180.0
664508,64.0
664509,30.0
664510,21.0
664511,13.0
664512,19.0
664513,26.0
664514,18.0
664515,31.0
664516,16.0
664517,18.0
664518,12.0
664623,41.0
664624,90.0
664625,183.0
664626,176.0
664627,215.0
664631,7.0
664633,22.0
664634,36.0
664635,149.0
664636,40.0
664637,10.0
664638,5.0
664639,11.0
664640,10.0
664641,12.0
664642,4.0
664643,6.0
664644,10.0
664645,8.0
664646,10.0
664755,198.0
664756,111.0
664757,22.0
664759,26.0
664760,8.0
664761,171.0
664762,76.0
664763,71.0
664764,29.0
664765,9.0
664766,9.0
664767,5.0
664771,6.0
664772,9.0
664773,6.0
664888,23.0
664891,125.0
678835,302.0
678836,547.0
678837,88.0
678840,29.0
678841,268.0
678842,477.0
678843,224.0
678955,4.0
678956,1.0
678957,7.0
678958,1.0
678959,2.0
678962,82.0
678963,380.0
678964,443.0
678965,50.0
678967,9.0
678968,123.0
678969,468.0
678970,721.0
678971,120.0
678972,17.0
678973,6.0
678974,6.0
678975,5.0
679082,15.0
679083,11.0
679084,8.0
679085,7.0
679087,5.0
679090,40.0
679091,4.0
679092,189.0
679095,13.0
679097,360.0
679098,713.0
679099,138.0
679100,27.0
679101,18.0
679102,5.0
679103,17.0
679108,4.0
679109,1.0
679210,8.0
679211,3.0
679212,10.0
679213,13.0
679214,11.0
679215,3.0
679218,83.0
679219,225.0
679220,49.0
679222,6.0
679225,415.0
679226,563.0
679227,121.0
679228,107.0
679229,16.0
679230,22.0
679231,17.0
679232,19.0
679233,9.0
679234,9.0
679236,4.0
679237,4.0
679239,5.0
679337,20.0
679338,8.0
679339,18.0
679340,10.0
679341,14.0
679342,11.0
679346,48.0
679347,182.0
679350,228.0
679351,245.0
679352,645.0
679353,777.0
679354,713.0
679355,422.0
679356,415.0
679357,541.0
679358,401.0
679359,546.0
679360,698.0
679361,712.0
679362,723.0
679363,591.0
679364,335.0
679365,157.0
679366,28.0
679367,2.0
679368,7.0
679465,97.0
679466,117.0
679467,71.0
679468,293.0
679469,220.0
679470,94.0
679471,206.0
679472,95.0
679473,23.0
679474,371.0
679475,474.0
679477,272.0
679478,918.0
679479,1046.0
679480,1233.0
679481,1057.0
679482,924.0
679483,699.0
679484,1008.0
679485,1019.0
679486,997.0
679487,964.0
679488,964.0
679489,972.0
679490,996.0
679491,990.0
679492,979.0
679493,1002.0
679494,897.0
679495,372.0
679496,71.0
679588,954.0
679589,582.0
679590,253.0
679591,81.0
679593,588.0
679594,449.0
679595,713.0
679596,776.0
679597,727.0
679598,862.0
679599,804.0
679600,646.0
679601,253.0
679602,67.0
679604,267.0
679605,415.0
679606,932.0
679607,1041.0
679608,1230.0
679609,1063.0
679611,47.0
679612,934.0
679613,1003.0
679614,969.0
679615,979.0
679616,969.0
679617,948.0
679618,945.0
679619,956.0
679620,963.0
679621,979.0
679622,991.0
679623,1017.0
679624,667.0
679625,79.0
679715,942.0
679716,436.0
679721,1029.0
679722,1014.0
679723,1013.0
679724,1010.0
679725,1046.0
679726,1011.0
679727,996.0
679728,997.0
679729,1582.0
679730,1423.0
679731,481.0
679732,335.0
679733,389.0
679734,914.0
679735,1028.0
679736,992.0
679737,35.0
679740,656.0
679741,1029.0
679742,1001.0
679743,996.0
679744,1005.0
679745,1013.0
679746,1030.0
679747,1033.0
679748,1087.0
679749,1463.0
679750,1582.0
679751,1118.0
679752,965.0
679753,405.0
679754,20.0
679849,1015.0
679850,1020.0
679851,1015.0
679852,1015.0
679853,1042.0
679854,1075.0
679855,1052.0
679856,1463.0
679857,2670.0
679858,3976.0
679859,1379.0
679860,501.0
679861,492.0
679862,879.0
679863,1063.0
679864,640.0
679867,376.0
679868,832.0
679869,1020.0
679870,1018.0
679871,1019.0
679872,1036.0
679873,1041.0
679874,1039.0
679875,1037.0
679876,1388.0
679877,1843.0
679878,1876.0
679879,1688.0
679880,1019.0
679881,849.0
679882,204.0
679977,1026.0
679978,1002.0
679979,999.0
679980,1006.0
679981,1033.0
679982,1040.0
679983,1359.0
679984,2371.0
679985,2887.0
679986,2466.0
679987,1075.0
679988,652.0
679989,721.0
679990,869.0
679991,1511.0
679992,2425.0
679993,1405.0
679994,716.0
679995,796.0
679996,1000.0
679997,1036.0
679998,1030.0
679999,1031.0
680000,1041.0
680001,1061.0
680002,1075.0
680003,1218.0
680004,1827.0
680005,1956.0
680006,2104.0
680007,1655.0
680008,987.0
680009,941.0
680010,310.0
680105,1029.0
680106,997.0
680107,1003.0
680108,1021.0
680109,1011.0
680110,1011.0
680111,941.0
680112,1092.0
680113,2600.0
680114,2146.0
680115,787.0
680116,740.0
680117,798.0
680118,901.0
680119,1575.0
680120,2492.0
680121,1926.0
680122,1320.0
680123,1085.0
680124,1051.0
680125,999.0
680126,952.0
680127,893.0
680128,908.0
680129,1015.0
680130,1308.0
680131,1840.0
680132,2154.0
680133,2198.0
680134,2241.0
680135,1373.0
680136,984.0
680137,661.0
680138,74.0
680139,13.0
680233,1020.0
680234,1020.0
680235,1015.0
680236,1013.0
680237,1048.0
680238,1027.0
680239,964.0
680240,1278.0
680241,2050.0
680242,2040.0
680243,778.0
680244,709.0
680245,820.0
680246,915.0
680247,1031.0
680248,1550.0
680249,1543.0
680250,1157.0
680251,1141.0
680252,1074.0
680253,1049.0
680254,1015.0
680255,1017.0
680256,1002.0
680257,995.0
680258,1059.0
680259,1407.0
680260,2004.0
680261,2167.0
680262,2179.0
680263,1446.0
680264,992.0
680265,517.0
680266,54.0
680267,3.0
680361,993.0
680362,1018.0
680363,1013.0
680364,1011.0
680365,991.0
680366,975.0
680367,783.0
680368,502.0
680369,588.0
680370,1949.0
680371,129.0
680372,405.0
680373,715.0
680374,943.0
680375,1136.0
680376,1472.0
680377,806.0
680378,699.0
680379,969.0
680380,1026.0
680381,1039.0
680382,1037.0
680383,1030.0
680384,1029.0
680385,1035.0
680386,1045.0
680387,1073.0
680388,1324.0
680389,1920.0
680390,2103.0
680391,1386.0
680392,899.0
680393,354.0
680394,57.0
680395,14.0
680483,965.0
680484,601.0
680485,353.0
680486,303.0
680487,74.0
680489,549.0
680490,335.0
680491,639.0
680492,569.0
680493,488.0
680494,723.0
680495,414.0
680496,1066.0
680497,1872.0
680498,1044.0
680500,90.0
680501,797.0
680502,1011.0
680503,1061.0
680504,849.0
680505,355.0
680506,582.0
680507,1090.0
680508,996.0
680509,959.0
680510,980.0
680511,990.0
680512,989.0
680513,1019.0
680514,1013.0
680515,1005.0
680516,1032.0
680517,1378.0
680518,1262.0
680519,993.0
680520,745.0
680521,190.0
680522,19.0
680612,258.0
680614,28.0
680615,14.0
680617,42.0
680618,81.0
680619,114.0
680620,111.0
680621,138.0
680622,141.0
680623,365.0
680624,919.0
680625,1033.0
680626,390.0
680629,735.0
680630,994.0
680631,1034.0
680632,821.0
680633,620.0
680634,701.0
680635,1054.0
680636,1059.0
680637,1007.0
680638,982.0
680639,948.0
680640,959.0
680641,958.0
680642,971.0
680643,975.0
680644,973.0
680645,981.0
680646,1018.0
680647,707.0
680648,267.0
680649,44.0
680745,15.0
680746,10.0
680747,4.0
680748,15.0
680749,9.0
680750,12.0
680752,163.0
680753,381.0
680754,357.0
680757,586.0
680758,828.0
680759,944.0
680760,860.0
680761,593.0
680762,614.0
680763,879.0
680764,927.0
680765,905.0
680766,984.0
680767,1034.0
680768,1037.0
680769,1009.0
680770,1039.0
680771,1032.0
680772,992.0
680773,807.0
680774,584.0
680775,402.0
680776,26.0
680777,3.0
680873,2.0
680874,12.0
680875,4.0
680877,7.0
680878,11.0
680879,123.0
680880,178.0
680881,207.0
680882,55.0
680883,200.0
680886,52.0
680887,173.0
680888,66.0
680890,61.0
680891,219.0
680892,160.0
680893,110.0
680894,366.0
680895,198.0
680896,76.0
680897,265.0
680898,461.0
680899,247.0
680900,312.0
680901,95.0
680902,33.0
680903,12.0
680904,5.0
681003,1.0
681004,12.0
681006,18.0
681007,84.0
681008,135.0
681009,158.0
681010,83.0
681011,375.0
681012,113.0
681013,13.0
681015,36.0
681016,92.0
681017,274.0
681018,69.0
681019,120.0
681020,56.0
681021,29.0
681022,26.0
681023,31.0
681024,37.0
681025,43.0
681026,22.0
681027,19.0
681028,26.0
681029,22.0
681030,21.0
681031,1.0
681132,3.0
681133,15.0
681135,54.0
681136,105.0
681137,100.0
681138,24.0
681139,197.0
681140,239.0
681141,93.0
681143,28.0
681144,39.0
681145,194.0
681146,285.0
681147,146.0
681148,62.0
681149,21.0
681150,18.0
681151,17.0
681152,14.0
681153,8.0
681154,9.0
681155,8.0
681156,9.0
681157,10.0
681158,4.0
681159,5.0
681264,61.0
681267,125.0
681268,341.0
681269,100.0
681271,9.0
681273,95.0
681274,305.0
681275,173.0
681276,52.0
681277,11.0
681278,11.0
681279,11.0
681280,10.0
681281,6.0
681283,11.0
681284,7.0
681400,113.0
681403,93.0
694964,440.0
694970,306.0
695083,7.0
695087,2.0
695090,86.0
695091,584.0
695092,1012.0
695093,301.0
695097,106.0
695098,272.0
695099,362.0
695209,9.0
695210,8.0
695211,18.0
695212,14.0
695213,5.0
695214,13.0
695215,6.0
695216,13.0
695219,284.0
695220,1023.0
695221,398.0
695222,57.0
695224,47.0
