,data
548670,3.0
549054,6.0
549055,6.0
549056,8.0
549057,5.0
549183,3.0
564926,3.0
564929,3.0
565053,2.0
565182,7.0
565438,2.0
565440,3.0
565824,3.0
565827,4.0
565828,2.0
565952,2.0
580926,7.0
580927,8.0
580928,1.0
580929,2.0
581050,12.0
581051,3.0
581056,1.0
581173,3.0
581174,15.0
581184,2.0
581187,4.0
581190,8.0
581301,19.0
581305,1.0
581310,10.0
581311,5.0
581312,1.0
581314,7.0
581315,2.0
581317,2.0
581318,3.0
581437,4.0
581438,3.0
581439,10.0
581440,7.0
581441,11.0
581443,4.0
581444,7.0
581445,2.0
581446,11.0
581447,1.0
581565,3.0
581566,11.0
581568,7.0
581569,9.0
581570,4.0
581571,8.0
581572,5.0
581574,8.0
581575,3.0
581694,4.0
581697,4.0
581702,8.0
581703,4.0
581831,5.0
581958,9.0
581959,2.0
582079,5.0
582080,3.0
582086,3.0
582087,1.0
582207,2.0
582208,3.0
582335,1.0
582339,2.0
582342,2.0
582466,6.0
597181,1.0
597182,1.0
597298,5.0
597299,6.0
597302,69.0
597303,4.0
597304,5.0
597306,2.0
597307,3.0
597309,3.0
597310,5.0
597311,2.0
597313,5.0
597317,4.0
597318,4.0
597421,5.0
597422,2.0
597425,14.0
597426,15.0
597427,9.0
597430,17.0
597433,3.0
597434,3.0
597435,5.0
597443,5.0
597445,3.0
597446,7.0
597557,12.0
597558,8.0
597561,2.0
597562,3.0
597568,3.0
597569,4.0
597570,9.0
597571,7.0
597574,2.0
597679,8.0
597686,5.0
597688,2.0
597690,3.0
597691,3.0
597692,10.0
597693,8.0
597694,23.0
597695,38.0
597696,23.0
597697,14.0
597698,7.0
597699,2.0
597702,12.0
597703,1.0
597813,23.0
597820,1.0
597821,1.0
597822,32.0
597823,77.0
597824,65.0
597825,20.0
597826,7.0
597827,6.0
597828,15.0
597829,7.0
597830,8.0
597831,2.0
597949,33.0
597950,62.0
597951,166.0
597952,191.0
597953,74.0
597954,23.0
597955,3.0
597956,4.0
597958,12.0
597959,7.0
598076,11.0
598077,51.0
598078,105.0
598079,57.0
598080,52.0
598081,75.0
598082,12.0
598083,1.0
598086,10.0
598087,5.0
598088,3.0
598205,11.0
598206,15.0
598207,80.0
598208,52.0
598210,1.0
598214,15.0
598215,7.0
598216,1.0
598334,15.0
598335,21.0
598336,32.0
598338,19.0
598339,12.0
598340,3.0
598342,19.0
598343,6.0
598344,3.0
598462,8.0
598463,12.0
598464,15.0
598465,13.0
598466,6.0
598467,10.0
598468,22.0
598470,17.0
598471,7.0
598590,6.0
598591,2.0
598593,2.0
598594,3.0
598595,10.0
598596,2.0
598598,6.0
598599,7.0
598704,9.0
598705,3.0
598711,3.0
598712,2.0
598718,1.0
598721,2.0
598722,1.0
598723,8.0
598724,4.0
598726,7.0
598727,6.0
598833,4.0
598834,6.0
598835,8.0
598837,7.0
598847,3.0
598849,5.0
598850,3.0
598851,1.0
598854,8.0
598962,7.0
598963,5.0
598964,9.0
598965,10.0
598966,6.0
598970,2.0
598973,3.0
598974,2.0
598975,2.0
598976,1.0
598977,5.0
598978,2.0
598979,6.0
598980,8.0
599103,2.0
599104,2.0
599106,2.0
613429,62.0
613430,78.0
613432,4.0
613433,9.0
613437,5.0
613438,13.0
613439,3.0
613441,1.0
613551,8.0
613554,2.0
613556,6.0
613557,51.0
613558,88.0
613560,4.0
613561,2.0
613565,6.0
613566,6.0
613567,9.0
613568,8.0
613569,8.0
613570,2.0
613573,9.0
613574,7.0
613676,1.0
613677,4.0
613678,2.0
613679,10.0
613680,3.0
613681,4.0
613683,9.0
613684,11.0
613685,53.0
613686,106.0
613687,4.0
613689,4.0
613693,9.0
613694,10.0
613695,20.0
613696,9.0
613697,10.0
613699,3.0
613701,9.0
613702,8.0
613703,5.0
613806,1.0
613807,16.0
613808,23.0
613809,16.0
613810,14.0
613812,1.0
613814,29.0
613815,9.0
613816,12.0
613817,17.0
613818,8.0
613819,6.0
613820,6.0
613821,5.0
613822,4.0
613824,7.0
613825,6.0
613826,2.0
613827,13.0
613829,2.0
613830,8.0
613831,5.0
613933,5.0
613935,2.0
613936,7.0
613937,9.0
613938,14.0
613939,15.0
613940,4.0
613941,27.0
613942,22.0
613944,4.0
613945,11.0
613946,7.0
613947,9.0
613949,29.0
613950,101.0
613951,171.0
613952,83.0
613953,31.0
613954,18.0
613955,19.0
613956,7.0
613957,13.0
613958,15.0
613959,3.0
614062,13.0
614063,18.0
614064,21.0
614066,7.0
614067,2.0
614069,2.0
614072,32.0
614073,59.0
614074,61.0
614075,59.0
614076,76.0
614077,358.0
614078,365.0
614079,410.0
614080,375.0
614081,595.0
614082,187.0
614083,67.0
614084,10.0
614085,21.0
614086,13.0
614087,6.0
614197,7.0
614198,7.0
614200,51.0
614201,47.0
614202,79.0
614203,243.0
614204,622.0
614205,693.0
614206,850.0
614207,972.0
614208,986.0
614209,828.0
614210,808.0
614211,631.0
614212,178.0
614213,20.0
614214,28.0
614215,14.0
614322,24.0
614323,67.0
614324,149.0
614325,88.0
614326,134.0
614327,149.0
614328,233.0
614329,396.0
614330,333.0
614331,483.0
614332,885.0
614333,945.0
614334,997.0
614335,1014.0
614336,1005.0
614337,957.0
614338,912.0
614339,762.0
614340,274.0
614341,45.0
614342,16.0
614343,9.0
614344,9.0
614450,91.0
614451,57.0
614452,61.0
614453,152.0
614455,113.0
614456,302.0
614457,183.0
614458,530.0
614459,735.0
614460,801.0
614461,928.0
614462,987.0
614463,1009.0
614464,1001.0
614465,980.0
614466,812.0
614467,515.0
614468,513.0
614469,171.0
614470,22.0
614471,14.0
614472,2.0
614578,138.0
614579,253.0
614580,267.0
614581,131.0
614582,338.0
614583,501.0
614584,429.0
614585,608.0
614586,662.0
614587,723.0
614588,918.0
614589,952.0
614590,979.0
614591,973.0
614592,966.0
614593,875.0
614594,849.0
614595,768.0
614596,405.0
614597,125.0
614598,27.0
614599,9.0
614600,3.0
614706,16.0
614707,88.0
614708,27.0
614710,20.0
614711,124.0
614712,71.0
614713,206.0
614714,127.0
614715,268.0
614716,725.0
614717,737.0
614718,742.0
614719,898.0
614720,922.0
614721,782.0
614722,778.0
614723,613.0
614724,190.0
614725,11.0
614726,30.0
614727,14.0
614728,7.0
614729,2.0
614843,12.0
614844,27.0
614845,164.0
614846,229.0
614847,184.0
614848,213.0
614849,386.0
614850,100.0
614851,46.0
614852,17.0
614853,9.0
614854,24.0
614855,11.0
614856,4.0
614972,3.0
614973,4.0
614974,4.0
614975,18.0
614976,20.0
614977,22.0
614978,2.0
614979,22.0
614980,7.0
614982,6.0
614983,2.0
614984,3.0
615085,6.0
615088,5.0
615089,1.0
615093,13.0
615097,5.0
615098,4.0
615099,1.0
615102,8.0
615103,4.0
615104,7.0
615106,11.0
615107,13.0
615108,13.0
615110,12.0
615111,6.0
615112,8.0
615216,11.0
615217,12.0
615218,9.0
615219,9.0
615220,1.0
615221,26.0
615226,5.0
615229,6.0
615230,1.0
615231,12.0
615232,6.0
615233,6.0
615234,14.0
615235,8.0
615236,7.0
615238,7.0
615239,5.0
615240,7.0
615341,6.0
615342,5.0
615343,8.0
615344,11.0
615345,7.0
615346,7.0
615347,12.0
615348,19.0
615349,29.0
615350,76.0
615353,5.0
615354,7.0
615357,2.0
615358,2.0
615360,1.0
615361,1.0
615363,5.0
615364,10.0
615365,1.0
615366,2.0
615367,2.0
615474,9.0
615475,10.0
615476,9.0
615477,3.0
615478,61.0
615479,2.0
615486,4.0
615489,2.0
615490,3.0
615491,10.0
615492,2.0
615615,2.0
615616,1.0
629685,103.0
629686,83.0
629687,6.0
629692,4.0
629693,6.0
629694,2.0
629695,6.0
629696,2.0
629697,3.0
629699,1.0
629806,5.0
629807,12.0
629810,9.0
629811,12.0
629812,10.0
629813,90.0
629814,113.0
629815,8.0
629816,4.0
629818,3.0
629819,4.0
629820,8.0
629821,11.0
629822,13.0
629823,7.0
629829,7.0
629934,5.0
629935,16.0
629936,19.0
629937,10.0
629938,4.0
629939,3.0
629940,4.0
629941,47.0
629942,87.0
629944,2.0
629945,10.0
629946,6.0
629948,4.0
629949,10.0
629950,14.0
629951,9.0
629952,13.0
629953,2.0
629954,1.0
629957,5.0
630060,1.0
630061,6.0
630062,8.0
630063,12.0
630064,15.0
630065,15.0
630066,4.0
630067,5.0
630069,70.0
630070,129.0
630072,6.0
630073,7.0
630074,2.0
630077,13.0
630078,13.0
630079,13.0
630080,4.0
630081,11.0
630082,5.0
630083,6.0
630084,1.0
630085,13.0
630086,3.0
630188,6.0
630189,13.0
630190,12.0
630191,20.0
630192,21.0
630193,23.0
630194,2.0
630195,1.0
630196,17.0
630197,54.0
630198,87.0
630199,14.0
630200,15.0
630201,18.0
630202,16.0
630203,9.0
630204,21.0
630205,37.0
630206,287.0
630207,238.0
630208,37.0
630209,86.0
630210,53.0
630211,30.0
630212,19.0
630213,21.0
630214,9.0
630215,1.0
630216,1.0
630318,2.0
630319,2.0
630320,20.0
630321,10.0
630322,15.0
630323,23.0
630324,39.0
630325,24.0
630326,51.0
630327,35.0
630328,29.0
630329,45.0
630330,80.0
630331,117.0
630332,351.0
630333,593.0
630334,869.0
630335,976.0
630336,946.0
630337,776.0
630338,754.0
630339,357.0
630340,93.0
630341,41.0
630342,23.0
630343,5.0
630344,5.0
630445,6.0
630446,14.0
630447,8.0
630448,11.0
630449,38.0
630450,123.0
630451,149.0
630452,461.0
630453,542.0
630454,230.0
630455,510.0
630456,277.0
630457,157.0
630458,540.0
630459,616.0
630460,908.0
630461,1024.0
630462,1020.0
630463,1005.0
630464,1011.0
630465,1017.0
630466,1034.0
630467,1020.0
630468,795.0
630469,254.0
630470,46.0
630471,19.0
630472,9.0
630473,1.0
630572,2.0
630575,4.0
630576,83.0
630577,299.0
630578,559.0
630579,780.0
630580,875.0
630581,810.0
630582,819.0
630583,725.0
630584,746.0
630585,921.0
630586,972.0
630587,990.0
630588,1011.0
630589,1028.0
630590,1023.0
630591,1007.0
630592,1003.0
630593,1001.0
630594,1001.0
630595,1016.0
630596,1020.0
630597,831.0
630598,432.0
630599,57.0
630600,11.0
630700,29.0
630701,38.0
630702,35.0
630703,205.0
630704,445.0
630705,779.0
630706,955.0
630707,926.0
630708,937.0
630709,910.0
630710,906.0
630711,928.0
630712,985.0
630713,967.0
630714,988.0
