,data
581534,865.0
597788,805.0
597789,969.0
597790,1027.0
597791,1023.0
597792,1044.0
597793,728.0
597915,950.0
597916,1020.0
597917,995.0
597918,972.0
597919,1022.0
597920,1024.0
597921,991.0
598043,823.0
598044,959.0
598045,956.0
598046,1002.0
598047,1033.0
598048,1022.0
598049,945.0
598070,249.0
598071,148.0
598173,740.0
598174,987.0
598175,1004.0
598176,753.0
614045,1044.0
614046,1014.0
614047,997.0
614048,699.0
614171,1005.0
614172,993.0
614173,762.0
614174,188.0
614175,109.0
614176,233.0
614177,101.0
614178,94.0
614297,1002.0
614298,1014.0
614299,1036.0
614300,1036.0
614301,1050.0
614302,1005.0
614303,1020.0
614304,1027.0
614305,1022.0
614306,1020.0
614320,1062.0
614321,1006.0
614322,911.0
614426,976.0
614427,1023.0
614428,989.0
614429,949.0
614430,421.0
614431,147.0
614432,492.0
614433,798.0
614434,891.0
614448,976.0
614449,998.0
614450,1064.0
614451,916.0
614454,650.0
614455,617.0
614555,898.0
614556,1018.0
614557,957.0
614558,997.0
614559,926.0
614560,786.0
614561,230.0
614576,935.0
614577,949.0
614578,927.0
614579,832.0
614686,781.0
614687,800.0
614688,163.0
630302,491.0
630303,918.0
630304,637.0
630317,1364.0
630319,1298.0
630320,1132.0
630321,950.0
630322,1093.0
630323,817.0
630427,626.0
630428,994.0
630429,1028.0
630430,1022.0
630431,867.0
630432,150.0
630434,15.0
630440,993.0
630441,1020.0
630442,951.0
630444,1201.0
630445,1539.0
630446,1309.0
630447,1303.0
630448,1261.0
630449,1037.0
630450,1072.0
630451,982.0
630452,1004.0
630453,1007.0
630454,894.0
630456,1063.0
630457,1051.0
630459,993.0
630460,964.0
630552,954.0
630553,1009.0
630554,1003.0
630555,1024.0
630556,798.0
630557,105.0
630558,64.0
630559,85.0
630560,94.0
630561,64.0
630562,83.0
630566,942.0
630567,1025.0
630568,1014.0
630569,1021.0
630570,960.0
630571,692.0
630572,409.0
630573,1230.0
630574,1295.0
630575,1294.0
630576,1325.0
630577,1033.0
630578,1029.0
630579,915.0
630580,995.0
630581,1036.0
630582,1031.0
630584,1006.0
630585,988.0
630586,1015.0
630587,1026.0
630588,1001.0
630589,1005.0
630679,999.0
630680,1038.0
630681,1065.0
630682,1074.0
630683,1039.0
630684,1064.0
630685,1035.0
630686,1036.0
630687,1046.0
630688,1068.0
630689,994.0
630690,1040.0
630694,246.0
630695,656.0
630696,1005.0
630697,1004.0
630698,923.0
630699,448.0
630700,221.0
630701,1144.0
630702,1307.0
630703,1299.0
630704,1310.0
630705,985.0
630706,984.0
630707,1014.0
630708,1016.0
630709,1027.0
630710,1034.0
630712,984.0
630713,1001.0
630714,1011.0
630715,1000.0
630716,1002.0
630717,1034.0
630808,1003.0
630809,1014.0
630810,1047.0
630811,951.0
630812,379.0
630813,40.0
630814,71.0
630815,87.0
630816,280.0
630817,310.0
630818,575.0
630822,788.0
630823,1021.0
630824,1005.0
630825,1012.0
630826,959.0
630827,516.0
630828,51.0
630829,1118.0
630830,1390.0
630831,1300.0
630832,1298.0
630833,1100.0
630834,1084.0
630835,1025.0
630836,1008.0
630837,1020.0
630838,965.0
630840,1022.0
630841,990.0
630842,1040.0
630843,1026.0
630844,999.0
630845,984.0
630939,1001.0
630940,1030.0
630941,966.0
630942,752.0
630943,264.0
630944,80.0
630945,63.0
630946,34.0
630957,1234.0
630958,1294.0
630959,1298.0
630960,1226.0
630961,983.0
630962,1047.0
630963,1063.0
630964,1015.0
630965,1028.0
630966,914.0
630968,975.0
630969,987.0
630970,1018.0
630971,987.0
630972,974.0
630973,1025.0
631069,959.0
631070,993.0
631071,1057.0
631072,646.0
631073,135.0
631088,1079.0
631089,1084.0
631090,1034.0
631091,1047.0
631092,1034.0
631093,634.0
631096,982.0
631097,983.0
631098,1015.0
631099,1002.0
631100,993.0
631101,1070.0
631227,905.0
646569,919.0
646570,1213.0
646572,1301.0
646573,1510.0
646574,1424.0
646575,1286.0
646576,1065.0
646577,908.0
646578,942.0
646579,788.0
646580,879.0
646587,736.0
646685,362.0
646686,878.0
646687,1002.0
646688,969.0
646689,705.0
646694,731.0
646695,1010.0
646696,1005.0
646697,998.0
646698,1224.0
646699,1173.0
646700,1550.0
646701,1680.0
646702,1354.0
646703,1325.0
646704,1235.0
646705,923.0
646706,1109.0
646707,909.0
646708,1031.0
646709,1029.0
646710,1025.0
646711,1053.0
646712,1031.0
646713,1009.0
646714,1021.0
646715,1001.0
646716,1018.0
646717,1028.0
646809,588.0
646810,862.0
646811,1000.0
646812,1018.0
646813,989.0
646814,981.0
646815,662.0
646816,46.0
646817,10.0
646818,51.0
646820,955.0
646821,1001.0
646822,1020.0
646823,1018.0
646824,1017.0
646825,1028.0
646826,1298.0
646827,970.0
646828,1323.0
646829,1208.0
646830,1350.0
646831,1319.0
646832,1350.0
646833,1001.0
646834,1087.0
646835,999.0
646836,1016.0
646837,1045.0
646838,1015.0
646839,1042.0
646840,1045.0
646841,1036.0
646842,1045.0
646843,1023.0
646844,991.0
646845,1006.0
646846,948.0
646934,1015.0
646935,1227.0
646936,1265.0
646937,802.0
646938,880.0
646939,1025.0
646940,911.0
646941,388.0
646942,90.0
646943,64.0
646944,192.0
646945,840.0
646946,1053.0
646947,1075.0
646948,1007.0
646949,990.0
646950,1021.0
646951,1039.0
646952,1043.0
646953,1045.0
646954,970.0
646955,2822.0
646956,3976.0
646957,2336.0
646958,1384.0
646959,1303.0
646960,1469.0
646961,1440.0
646962,1175.0
646963,1029.0
646964,1056.0
646965,1059.0
646966,1043.0
646967,1034.0
646968,1040.0
646969,1046.0
646970,1049.0
646971,1044.0
646972,1033.0
646973,1019.0
646974,950.0
646975,983.0
647062,1578.0
647063,1241.0
647064,1052.0
647065,1016.0
647066,1074.0
647067,1071.0
647068,1013.0
647069,958.0
647070,924.0
647071,1027.0
647072,1035.0
647073,1028.0
647074,1044.0
647075,1013.0
647076,1048.0
647077,1008.0
647078,1026.0
647079,1044.0
647080,1024.0
647081,1013.0
647082,594.0
647085,362.0
647086,1337.0
647087,1298.0
647088,1497.0
647089,1875.0
647090,1277.0
647091,1038.0
647092,1065.0
647093,1063.0
647094,1037.0
647095,1043.0
647096,1027.0
647097,1032.0
647098,1076.0
647099,1061.0
647100,1094.0
647101,1106.0
647102,973.0
647103,1028.0
