,data
597802,0.02
597814,17.782
597815,22.032
597825,22.609
597826,21.387
597827,21.201
597930,0.032
597941,15.529
597942,18.659
597943,22.488
597947,26.409
597953,22.198
597954,21.437
597955,20.845
598058,0.049
598059,0.057
598069,15.91
598070,19.118
598071,22.478
598075,26.637
598081,22.225
598082,21.315
598083,20.861
598186,0.053
598187,0.039
598197,17.091
598198,19.741
598199,22.573
598203,27.307
598209,22.088
598210,21.04
598211,20.757
598314,0.064
598326,21.463
598327,24.144
598337,21.857
598338,21.189
598455,23.708
613942,14.472
613944,24.083
613953,29.471
613954,29.201
613955,28.769
614058,0.034
614060,0.201
614069,14.104
614070,16.599
614071,21.189
614072,26.518
614074,29.114
614075,29.247
614076,30.044
614080,28.521
614081,28.182
614082,28.23
614083,27.658
614084,27.042
614186,0.047
614187,0.061
614188,0.058
614193,9.584
614194,10.471
614195,11.314
614197,15.009
614198,18.228
614199,22.993
614200,28.304
614201,30.349
614202,30.167
614203,29.891
614204,30.316
614207,27.748
614208,27.038
614209,26.341
614210,25.643
614211,25.093
614212,24.136
614213,23.449
614314,0.043
614315,0.063
614316,0.135
614320,8.132
614321,9.634
614322,10.5
614323,11.786
614324,13.169
614325,15.902
614326,18.956
614327,23.777
614328,29.104
614329,31.143
614330,31.051
614331,30.362
614332,30.562
614333,29.132
614335,26.596
614336,25.673
614337,24.959
614338,23.648
614339,22.949
614340,22.572
614341,21.692
614442,0.068
614443,0.043
614444,0.087
614448,8.405
614449,9.606
614450,10.733
614451,12.147
614452,13.994
614453,16.506
614454,19.64
614455,23.786
614456,28.806
614457,31.478
614458,31.818
614459,31.54
614460,31.783
614461,29.745
614463,25.884
614464,25.24
614465,24.477
614466,23.168
614467,22.727
614468,21.99
614469,21.471
614570,0.016
614571,0.06
614572,0.059
614576,8.956
614577,10.049
614578,11.719
614579,13.971
614580,15.797
614581,18.038
614582,20.237
614583,23.799
614584,28.221
614585,30.555
614586,32.204
614587,33.475
614588,33.655
614589,30.402
614591,25.91
614592,25.045
614593,24.211
614594,23.369
614595,22.77
614596,22.04
614597,21.513
614698,0.036
614699,0.063
614700,0.054
614705,11.065
614706,14.798
614707,17.801
614709,20.517
614710,22.305
614711,24.799
614712,27.498
614713,29.695
614714,32.886
614715,35.629
614716,35.186
614720,26.294
614721,25.195
614722,24.715
614723,24.297
614724,23.548
614725,22.951
614826,0.004
614827,0.07
614828,0.194
614835,18.353
614838,22.168
614839,24.324
614840,26.664
614841,28.69
614842,31.661
614843,35.23
614849,28.242
614850,27.691
614851,27.456
614852,26.791
614967,22.213
630197,11.323
630198,12.594
630199,15.916
630200,21.537
630202,27.849
630203,30.058
630208,34.027
630209,34.354
630210,34.705
630211,34.548
630212,33.464
630314,0.02
630316,0.222
630321,9.04
630322,9.946
630323,10.64
630324,11.863
630325,13.061
630326,14.843
630327,19.582
