,data
581186,12.0
581302,172.0
581303,419.0
581313,112.0
581429,462.0
581430,547.0
581431,390.0
581432,219.0
581434,305.0
581440,593.0
581441,626.0
581442,340.0
581443,82.0
581546,8.0
581548,2.0
581557,266.0
581559,42.0
581560,365.0
581562,585.0
581563,572.0
581564,365.0
581568,466.0
581569,543.0
581570,573.0
581571,336.0
581572,19.0
581674,52.0
581676,1.0
581685,479.0
581686,517.0
581687,231.0
581688,141.0
581690,658.0
581691,4.0
581692,345.0
581696,548.0
581697,425.0
581698,392.0
581699,374.0
581700,62.0
581802,7.0
581803,3.0
581804,4.0
581813,167.0
581814,78.0
581815,348.0
581816,668.0
581818,322.0
581819,268.0
581820,303.0
581824,517.0
581825,629.0
581826,330.0
581827,61.0
581828,2.0
581943,51.0
581944,93.0
581953,76.0
582058,6.0
582070,29.0
597430,44.0
597432,18.0
597441,60.0
597442,56.0
597443,2.0
597444,7.0
597548,10.0
597557,261.0
597558,433.0
597559,483.0
597560,234.0
597561,253.0
597562,273.0
597563,207.0
597564,131.0
597568,305.0
597569,814.0
597570,657.0
597571,122.0
597572,68.0
597674,64.0
597675,30.0
597676,11.0
597682,8.0
597683,87.0
597685,184.0
597686,10.0
597688,71.0
597689,78.0
597690,266.0
597691,254.0
597692,113.0
597694,66.0
597695,41.0
597696,130.0
597697,572.0
597698,781.0
597699,846.0
597700,727.0
597701,92.0
597802,509.0
597803,207.0
597804,51.0
597807,93.0
597808,232.0
597809,138.0
597810,333.0
597811,459.0
597813,24.0
597814,10.0
597815,66.0
597816,4.0
597817,87.0
597818,304.0
597819,181.0
597824,357.0
597825,942.0
597826,1005.0
597827,881.0
597828,663.0
597829,341.0
597930,992.0
597931,811.0
597932,266.0
597935,215.0
597936,343.0
597937,527.0
597938,510.0
597939,188.0
597941,31.0
597945,186.0
597946,590.0
597947,445.0
597948,65.0
597951,43.0
597952,691.0
597953,983.0
597954,988.0
597955,962.0
597956,791.0
597957,221.0
598058,986.0
598059,821.0
598060,564.0
598063,352.0
598064,593.0
598065,228.0
598066,501.0
598067,766.0
598069,21.0
598073,90.0
598074,368.0
598075,424.0
598076,89.0
598079,21.0
598080,674.0
598081,989.0
598082,997.0
598083,988.0
598084,856.0
598085,284.0
598186,976.0
598187,795.0
598188,278.0
598191,224.0
598192,267.0
598193,507.0
598194,388.0
598195,121.0
598197,143.0
598201,36.0
598202,74.0
598203,101.0
598208,449.0
598209,984.0
598210,1003.0
598211,907.0
598212,632.0
598213,384.0
598314,561.0
598315,96.0
598316,65.0
598320,244.0
598321,91.0
598323,70.0
598325,56.0
598328,3.0
598329,252.0
598330,345.0
598331,156.0
598332,79.0
598333,202.0
598334,59.0
598335,67.0
598336,223.0
598337,720.0
598338,824.0
598339,822.0
598340,811.0
598341,184.0
598442,50.0
598443,16.0
598453,341.0
598454,276.0
598455,185.0
598456,572.0
598457,381.0
598458,267.0
598459,285.0
598460,236.0
598464,677.0
598465,651.0
598466,628.0
598467,506.0
598468,68.0
598469,8.0
598570,3.0
598572,7.0
598582,17.0
598584,16.0
598585,4.0
598586,6.0
598593,72.0
598594,67.0
598595,8.0
613684,26.0
613685,12.0
613686,66.0
613687,159.0
613688,49.0
613690,35.0
613691,11.0
613696,213.0
613697,403.0
613698,522.0
613699,378.0
613700,119.0
613804,24.0
613809,91.0
613810,238.0
613811,335.0
613812,383.0
613813,338.0
613814,254.0
613815,369.0
613816,355.0
613817,352.0
613818,289.0
613819,233.0
613820,498.0
613821,359.0
613822,87.0
613823,298.0
613824,274.0
613825,312.0
613826,500.0
613827,580.0
613828,622.0
613829,131.0
613930,312.0
613931,195.0
613932,142.0
613936,513.0
613937,367.0
613938,551.0
613939,397.0
613940,209.0
613941,14.0
613942,24.0
613943,57.0
613944,25.0
613945,100.0
613946,360.0
613947,296.0
613948,10.0
613950,1.0
613951,16.0
613952,296.0
613953,927.0
613954,1004.0
613955,1009.0
613956,873.0
613957,620.0
613958,86.0
614058,854.0
614059,496.0
614060,352.0
614061,714.0
614062,599.0
614063,278.0
614064,136.0
614065,441.0
614066,712.0
614067,883.0
614068,446.0
614069,18.0
614070,89.0
614071,182.0
614072,87.0
614073,800.0
614074,1024.0
614075,962.0
614076,778.0
614077,268.0
614078,111.0
614079,381.0
614080,915.0
614081,996.0
614082,970.0
614083,966.0
614084,978.0
614085,735.0
614086,352.0
614186,489.0
614187,46.0
614188,82.0
614189,91.0
614191,116.0
614192,664.0
614193,979.0
614194,1018.0
614195,1015.0
614196,520.0
614197,23.0
614198,2.0
614200,232.0
614201,966.0
614202,1002.0
614203,694.0
614204,762.0
614205,723.0
614206,568.0
614207,872.0
614208,972.0
614209,968.0
614210,966.0
614211,951.0
614212,962.0
614213,807.0
614214,204.0
614314,559.0
614315,664.0
614316,320.0
614318,51.0
614319,493.0
614320,950.0
614321,1021.0
614322,1037.0
614323,1048.0
614324,597.0
614325,23.0
614327,142.0
614328,198.0
614329,940.0
614330,1017.0
614331,825.0
614332,862.0
614333,881.0
614334,820.0
614335,966.0
614336,959.0
614337,959.0
614338,979.0
614339,973.0
614340,981.0
614341,914.0
614342,741.0
614442,1053.0
614443,1043.0
614444,750.0
614445,83.0
614446,43.0
614447,410.0
614448,880.0
614449,985.0
614450,1008.0
614451,1002.0
614452,562.0
614453,11.0
614456,91.0
614457,815.0
614458,1034.0
614459,883.0
614460,866.0
614461,892.0
614462,826.0
614463,994.0
614464,985.0
614465,980.0
614466,949.0
614467,943.0
614468,944.0
614469,885.0
614470,553.0
614570,842.0
614571,913.0
614572,631.0
614573,57.0
614574,42.0
614575,306.0
614576,805.0
614577,995.0
614578,1016.0
614579,1029.0
614580,554.0
614581,13.0
614584,25.0
614585,690.0
614586,1046.0
614587,1004.0
614588,941.0
614589,665.0
614590,411.0
614591,801.0
614592,976.0
614593,949.0
614594,966.0
614595,954.0
614596,964.0
614597,898.0
614598,543.0
614698,891.0
614699,245.0
614700,43.0
614701,164.0
614702,59.0
614703,153.0
614704,632.0
614705,971.0
614706,1030.0
614707,1005.0
614708,538.0
614713,545.0
614714,1056.0
614715,1021.0
614716,918.0
614717,304.0
614718,39.0
614719,401.0
614720,958.0
614721,989.0
614722,981.0
614723,954.0
614724,982.0
614725,683.0
614726,179.0
614826,862.0
614827,385.0
614828,368.0
614829,677.0
614830,549.0
614831,550.0
614832,278.0
614833,444.0
614834,787.0
614835,712.0
614836,390.0
614837,27.0
614840,6.0
614841,138.0
614842,635.0
614843,847.0
614844,497.0
614845,27.0
614847,19.0
614848,560.0
614849,1024.0
614850,1018.0
614851,1008.0
614852,944.0
614853,578.0
614854,47.0
614954,440.0
614955,78.0
614956,103.0
614957,56.0
614959,43.0
614960,264.0
614961,215.0
614962,119.0
614963,373.0
614964,275.0
614965,166.0
614966,577.0
614967,425.0
614968,249.0
614969,465.0
614970,648.0
614971,637.0
614972,259.0
614973,389.0
614974,628.0
614975,493.0
614976,494.0
614977,598.0
614978,651.0
614979,715.0
614980,590.0
614981,149.0
615082,4.0
615095,19.0
615096,56.0
615099,3.0
615100,26.0
615104,271.0
615105,402.0
615106,123.0
615107,267.0
615108,92.0
615224,3.0
629813,6.0
629938,81.0
629939,142.0
629940,86.0
629941,234.0
629942,292.0
629943,115.0
629944,182.0
629945,303.0
629946,40.0
629947,80.0
