,data
482606,808.0
482607,925.0
482608,1003.0
482609,953.0
482712,949.0
482733,873.0
482734,1009.0
482735,1023.0
482736,977.0
482737,964.0
482738,794.0
482840,1005.0
482841,940.0
482860,793.0
482861,899.0
482862,1047.0
482863,1052.0
482864,1033.0
482865,1036.0
482866,889.0
482968,1015.0
482969,998.0
482970,845.0
482989,931.0
482990,965.0
482991,1013.0
482992,1018.0
482993,1020.0
482994,899.0
483096,988.0
483097,824.0
483116,857.0
483117,891.0
483118,1037.0
483119,1051.0
483120,1036.0
483121,1027.0
483122,902.0
483245,863.0
483246,1037.0
483247,1080.0
483248,1067.0
483249,1015.0
483250,863.0
483374,950.0
483375,942.0
483376,858.0
483377,841.0
498735,1011.0
498736,978.0
498737,939.0
498861,925.0
498862,1024.0
498863,1013.0
498864,998.0
498865,1028.0
498866,973.0
498968,1012.0
498987,804.0
498988,1004.0
498989,994.0
498990,1000.0
498991,980.0
498992,960.0
498993,982.0
498994,973.0
498995,939.0
499096,1027.0
499097,1007.0
499098,997.0
499115,1017.0
499116,996.0
499117,984.0
499118,978.0
499119,983.0
499120,977.0
499121,992.0
499122,965.0
499123,946.0
499124,893.0
499224,1022.0
499225,1020.0
499226,1009.0
499227,974.0
499242,961.0
499243,984.0
499244,954.0
499245,958.0
499246,996.0
499247,1020.0
499248,1016.0
499249,1022.0
499250,995.0
499251,937.0
499252,923.0
499352,1047.0
499353,1047.0
499354,1032.0
499355,996.0
499370,932.0
499371,969.0
499372,950.0
499373,932.0
499374,1011.0
499375,1036.0
499376,1025.0
499377,1034.0
499378,991.0
499379,921.0
499380,968.0
499480,1028.0
499481,1026.0
499482,1004.0
499498,932.0
499499,981.0
499500,978.0
499501,967.0
499502,983.0
499503,1024.0
499504,1010.0
499505,1023.0
499506,982.0
499507,937.0
499508,957.0
499608,1009.0
499609,987.0
499626,899.0
499627,1008.0
499628,1003.0
499629,984.0
499630,993.0
499631,1030.0
499632,1035.0
499633,1020.0
499634,1002.0
499635,955.0
499636,906.0
499755,903.0
499756,1019.0
499757,982.0
499758,975.0
499759,997.0
499760,1010.0
499761,1016.0
499762,1016.0
499763,970.0
499764,856.0
499884,798.0
499885,978.0
499886,995.0
499887,1033.0
499888,1032.0
