,data
532007,6.0
532008,5.0
532149,7.0
532265,5.0
532268,47.0
532276,6.0
532279,5.0
532280,21.0
532404,17.0
532407,22.0
532408,40.0
532413,7.0
532415,7.0
532416,8.0
532517,1.0
532518,5.0
532523,6.0
532524,11.0
532536,61.0
532541,10.0
532542,7.0
532543,11.0
532544,10.0
532545,8.0
532649,27.0
532650,15.0
532664,52.0
532669,12.0
532670,8.0
532671,10.0
532672,10.0
532673,8.0
532774,3.0
532779,33.0
532780,6.0
532788,8.0
532789,21.0
532790,17.0
532792,34.0
532797,9.0
532798,10.0
532799,9.0
532800,10.0
532801,7.0
532904,5.0
532905,8.0
532908,63.0
532909,2.0
532919,2.0
532920,46.0
532929,11.0
533034,45.0
533035,27.0
533037,41.0
533046,2.0
533047,10.0
533048,42.0
533160,6.0
533162,8.0
533163,10.0
548133,5.0
548134,12.0
548135,3.0
548136,9.0
548137,10.0
548138,25.0
548152,19.0
548262,11.0
548263,3.0
548264,1.0
548276,3.0
548280,29.0
548281,3.0
548392,5.0
548393,10.0
548394,9.0
548396,17.0
548401,16.0
548404,32.0
548405,35.0
548408,21.0
548409,16.0
548416,7.0
548417,3.0
548418,2.0
548529,7.0
548530,7.0
548532,1.0
548536,15.0
548537,17.0
548543,4.0
548544,10.0
548545,7.0
548546,8.0
548547,1.0
548548,3.0
548549,3.0
548657,8.0
548658,7.0
548660,15.0
548661,16.0
548663,22.0
548664,47.0
548665,12.0
548670,4.0
548671,1.0
548672,2.0
548673,6.0
548674,3.0
548779,32.0
548781,35.0
548785,18.0
548786,18.0
548788,3.0
548791,3.0
548792,44.0
548793,44.0
548797,11.0
548798,8.0
548799,9.0
548800,6.0
548801,5.0
548802,3.0
548803,1.0
548804,2.0
548902,2.0
548913,9.0
548914,13.0
548920,71.0
548921,40.0
548923,2.0
548924,14.0
548925,8.0
548926,7.0
548927,4.0
548928,8.0
548929,8.0
548930,7.0
548931,5.0
548933,3.0
549033,17.0
549034,12.0
549041,12.0
549042,16.0
549046,5.0
549048,46.0
549051,6.0
549052,19.0
549053,11.0
549054,9.0
549055,4.0
549056,3.0
549057,1.0
549058,7.0
549059,5.0
549062,5.0
549158,4.0
549161,4.0
549162,44.0
549163,68.0
549164,43.0
549169,7.0
549170,10.0
549173,4.0
549174,28.0
549175,34.0
549176,65.0
549180,3.0
549181,7.0
549182,5.0
549183,7.0
549184,6.0
549185,7.0
549186,4.0
549187,1.0
549188,2.0
549189,2.0
549190,8.0
549289,17.0
549290,18.0
549291,3.0
549292,43.0
549293,18.0
549295,7.0
549297,8.0
549298,19.0
549300,5.0
549304,60.0
549305,56.0
549306,1.0
549310,6.0
549311,4.0
549312,7.0
549313,9.0
549314,8.0
549315,6.0
549316,4.0
549317,3.0
549418,30.0
549419,58.0
549420,11.0
549421,41.0
549423,20.0
549425,4.0
549426,5.0
549429,5.0
549430,8.0
549431,2.0
549432,18.0
549433,24.0
549437,2.0
549440,8.0
549441,6.0
549442,4.0
549443,6.0
549444,7.0
549445,4.0
549543,1.0
549544,12.0
549545,19.0
549546,26.0
549547,56.0
549548,59.0
549549,13.0
549550,5.0
549551,7.0
549555,1.0
549560,44.0
549561,21.0
549568,3.0
549569,9.0
549570,5.0
549571,5.0
549671,1.0
549672,6.0
549673,2.0
549674,3.0
549675,10.0
549676,62.0
549677,40.0
549684,9.0
