,data
499635,991.0
499636,1050.0
499637,1004.0
499762,1014.0
499763,970.0
499764,960.0
499765,987.0
499890,989.0
499891,968.0
499892,1016.0
499893,985.0
500019,1003.0
500020,954.0
500149,1001.0
515637,977.0
515762,1000.0
515763,959.0
515764,945.0
515765,937.0
515766,1037.0
515886,907.0
515887,818.0
515889,921.0
515890,941.0
515891,892.0
515892,909.0
515893,888.0
515894,924.0
515895,917.0
515994,1034.0
515995,1028.0
515996,985.0
516017,923.0
516018,897.0
516019,898.0
516020,898.0
516021,900.0
516022,919.0
516023,928.0
516024,895.0
516121,958.0
516122,980.0
516123,959.0
516124,977.0
516141,889.0
516145,918.0
516146,900.0
516147,894.0
516148,897.0
516149,913.0
516150,897.0
516151,895.0
516152,1068.0
516249,966.0
516250,987.0
516251,992.0
516252,1047.0
516273,936.0
516274,915.0
516275,929.0
516276,889.0
516277,892.0
516278,902.0
516279,930.0
516280,769.0
516378,1008.0
516379,1032.0
516380,942.0
516401,937.0
516402,870.0
516403,882.0
516404,877.0
516405,895.0
516406,888.0
516407,933.0
516529,922.0
516530,901.0
516531,893.0
516532,886.0
516533,887.0
516534,873.0
516535,954.0
516658,974.0
516659,928.0
516660,909.0
516661,926.0
516662,929.0
516788,984.0
516789,950.0
531891,1000.0
531892,1025.0
532017,1011.0
532018,967.0
532019,892.0
532020,915.0
532021,928.0
532022,931.0
532023,1024.0
532141,843.0
532142,951.0
532143,1019.0
532144,1044.0
532145,963.0
532146,919.0
532147,918.0
532148,918.0
532149,888.0
532150,904.0
532151,898.0
532152,924.0
532269,863.0
532270,869.0
532271,913.0
532272,924.0
532273,912.0
532274,900.0
532275,920.0
532276,926.0
532277,916.0
532278,935.0
532279,892.0
532280,983.0
532377,978.0
532378,971.0
532379,829.0
532380,703.0
532389,1052.0
532397,899.0
532398,925.0
532399,913.0
532400,898.0
532401,868.0
532402,897.0
532403,900.0
532404,938.0
532405,933.0
532406,941.0
532407,891.0
532408,944.0
532505,913.0
532506,572.0
532507,349.0
532508,531.0
532510,1025.0
532516,934.0
532525,900.0
532526,921.0
532527,934.0
532528,932.0
532529,888.0
532530,932.0
532531,944.0
532532,946.0
532533,927.0
532534,904.0
532535,877.0
532536,956.0
532537,879.0
532633,999.0
532634,942.0
532635,963.0
532636,1023.0
532638,1062.0
532639,1027.0
532645,930.0
532653,876.0
532654,918.0
532655,957.0
532656,990.0
532657,948.0
532658,973.0
532659,885.0
532660,807.0
532661,877.0
532662,878.0
532663,867.0
532664,933.0
532761,997.0
532762,906.0
532763,799.0
532764,813.0
532781,924.0
532782,939.0
532783,1007.0
532784,969.0
532785,883.0
532786,903.0
532787,940.0
532788,906.0
532789,899.0
532790,903.0
532791,891.0
532792,939.0
532891,964.0
532892,1031.0
532909,987.0
532910,935.0
532911,1022.0
532912,987.0
532913,916.0
532914,866.0
532915,873.0
532916,891.0
532917,914.0
532918,897.0
532919,880.0
532920,967.0
533037,1058.0
533041,947.0
533042,900.0
533043,920.0
533044,941.0
533045,878.0
533046,859.0
533047,903.0
533048,975.0
533169,968.0
533170,945.0
533171,906.0
533172,896.0
533173,877.0
533174,898.0
533175,925.0
533298,971.0
533299,1023.0
533300,1013.0
533301,1012.0
548146,989.0
548147,1047.0
548148,1026.0
548149,1016.0
548150,1012.0
548271,1017.0
548272,1043.0
548273,963.0
548274,923.0
548275,888.0
548276,906.0
548277,897.0
548278,907.0
548279,992.0
548390,958.0
548391,1205.0
548396,934.0
548397,1025.0
548398,929.0
548399,930.0
548400,939.0
548401,936.0
548402,924.0
548403,901.0
548404,896.0
548405,899.0
548406,912.0
548407,946.0
548408,983.0
548409,888.0
548517,908.0
548518,1055.0
548519,1431.0
548525,858.0
548526,855.0
548527,896.0
548528,920.0
548529,932.0
548530,948.0
548531,950.0
548532,965.0
548533,958.0
548534,971.0
548535,908.0
548536,936.0
548537,817.0
548635,969.0
548636,1000.0
548637,1042.0
548644,992.0
548645,1179.0
548646,1426.0
548647,1422.0
548653,875.0
548654,911.0
548655,941.0
548656,929.0
548657,919.0
548658,911.0
548659,882.0
548660,896.0
548661,1067.0
548662,1416.0
548663,1095.0
548664,942.0
548665,852.0
548761,914.0
548762,1001.0
548763,950.0
548764,698.0
548768,1019.0
548769,1038.0
548770,980.0
548771,958.0
548772,950.0
548773,1082.0
548774,958.0
548781,877.0
548782,925.0
548783,959.0
548784,964.0
548785,943.0
548786,982.0
548787,1037.0
548788,1446.0
548789,2409.0
548790,2647.0
548791,1882.0
548792,997.0
548793,925.0
548889,910.0
548890,784.0
548891,162.0
548894,940.0
548895,1044.0
548896,987.0
548897,961.0
548898,1010.0
548899,1007.0
548900,962.0
548901,968.0
548902,1085.0
548909,841.0
548910,932.0
548911,982.0
548912,970.0
548913,935.0
548914,962.0
548915,1680.0
548916,2457.0
548917,2170.0
548918,2234.0
548919,1902.0
548920,978.0
548921,882.0
549017,964.0
549018,1023.0
549019,1004.0
549020,1042.0
549022,1091.0
549023,1036.0
549024,1009.0
549025,991.0
549026,998.0
549028,947.0
549029,960.0
549030,958.0
549037,891.0
549038,1072.0
549039,979.0
549040,972.0
549041,968.0
549042,1072.0
549043,2144.0
549044,2219.0
549045,1937.0
549046,2308.0
549047,1749.0
549048,948.0
549049,972.0
549145,930.0
549146,840.0
549147,679.0
549148,802.0
549151,1025.0
549152,1024.0
549153,1004.0
549154,1039.0
549155,983.0
549156,997.0
549157,987.0
549158,853.0
549165,915.0
549166,917.0
549167,953.0
549168,938.0
549169,952.0
549170,999.0
549171,1287.0
549172,2256.0
549173,2501.0
549174,2542.0
549175,1530.0
549176,941.0
549276,1013.0
549277,1067.0
549278,914.0
549285,997.0
549286,948.0
549293,901.0
549294,903.0
549295,920.0
549296,886.0
549297,867.0
549298,894.0
549299,966.0
549300,1073.0
549301,1758.0
549302,1885.0
549303,1049.0
549304,925.0
549305,962.0
549420,882.0
549421,971.0
549422,889.0
549423,926.0
549424,913.0
549425,901.0
549426,902.0
549427,909.0
549428,893.0
549429,859.0
549430,859.0
549431,878.0
549432,931.0
549549,1045.0
549550,1047.0
549551,1060.0
549552,980.0
549553,927.0
549554,910.0
549555,934.0
549556,908.0
549557,888.0
549558,864.0
549559,865.0
549560,900.0
549681,999.0
549682,911.0
549683,895.0
549684,899.0
549685,903.0
549686,883.0
549687,1002.0
549811,992.0
549812,1042.0
549813,1002.0
564403,1021.0
564404,1020.0
564527,1051.0
564528,1015.0
564529,939.0
564530,909.0
564531,907.0
564532,908.0
564533,914.0
564534,944.0
564535,938.0
564645,969.0
564646,884.0
564647,1015.0
564652,877.0
564653,990.0
564654,931.0
564655,933.0
564656,939.0
564657,922.0
564658,895.0
564659,884.0
564660,899.0
564661,916.0
564662,897.0
564663,903.0
564664,921.0
564772,976.0
564773,929.0
564774,797.0
564775,1105.0
564776,791.0
564780,949.0
564781,1046.0
564782,951.0
564783,990.0
564784,979.0
564785,967.0
564786,966.0
564787,982.0
564788,996.0
564789,969.0
564790,976.0
564791,928.0
564792,929.0
564793,1011.0
564894,1025.0
564895,971.0
564899,987.0
564900,936.0
564901,824.0
564902,581.0
564903,1257.0
564909,903.0
564910,861.0
564911,911.0
564912,902.0
564913,999.0
564914,922.0
564915,869.0
564916,964.0
564917,1843.0
564918,2489.0
564919,2150.0
564920,1072.0
564921,954.0
565020,991.0
565021,1041.0
565022,1001.0
565025,996.0
565026,980.0
565027,958.0
565028,1015.0
565029,1544.0
565030,3339.0
565031,4050.0
565037,2005.0
565038,1559.0
565039,1121.0
565040,1018.0
565041,928.0
565042,1003.0
565043,1568.0
565044,2356.0
565045,1986.0
565046,1770.0
565047,2408.0
565048,1290.0
565049,933.0
565145,948.0
565146,932.0
565147,955.0
