,data
515621,4.0
515627,2.0
515755,4.0
515756,1.0
515877,4.0
515883,3.0
516008,3.0
516011,12.0
516012,1.0
516014,3.0
516133,1.0
516134,5.0
516136,4.0
516139,9.0
516140,3.0
516262,6.0
516264,11.0
516267,5.0
516268,4.0
516392,9.0
531623,4.0
531626,4.0
531627,4.0
531754,1.0
531755,1.0
531882,1.0
531883,4.0
531886,5.0
531887,3.0
532001,16.0
532011,5.0
532129,12.0
532139,5.0
532142,3.0
532143,2.0
532257,1.0
532267,2.0
532270,2.0
532271,2.0
532385,14.0
532395,7.0
532396,3.0
532399,3.0
532400,1.0
532401,1.0
532520,4.0
532523,4.0
532527,3.0
532528,4.0
532529,1.0
532644,2.0
532648,9.0
532651,3.0
532652,4.0
532655,3.0
532656,3.0
532776,14.0
532777,4.0
532779,2.0
532780,5.0
532902,2.0
532904,8.0
532905,4.0
532907,2.0
532908,1.0
532911,1.0
533028,2.0
533032,4.0
533033,4.0
547882,2.0
547883,3.0
548014,5.0
548015,2.0
548016,1.0
548138,2.0
548139,1.0
548142,6.0
548143,4.0
548144,3.0
548145,4.0
548257,1.0
548266,2.0
548267,2.0
548270,1.0
548271,1.0
548395,4.0
548399,3.0
548513,13.0
548517,6.0
548523,6.0
548531,2.0
548644,1.0
548651,3.0
548658,5.0
548659,4.0
548775,1.0
548776,7.0
548779,2.0
548782,1.0
548783,6.0
548786,3.0
548787,4.0
548904,10.0
548907,3.0
548908,2.0
548911,2.0
548912,3.0
548914,1.0
548915,3.0
549032,3.0
549036,1.0
549039,2.0
549160,12.0
549161,9.0
549163,5.0
549164,5.0
549167,2.0
549286,6.0
549288,11.0
549289,7.0
549291,5.0
549292,9.0
549294,1.0
549295,5.0
549296,1.0
549411,3.0
549414,4.0
549415,2.0
549416,8.0
549417,2.0
549420,3.0
549539,2.0
549544,8.0
549545,1.0
549548,3.0
549551,3.0
549672,9.0
549673,7.0
549675,5.0
564139,1.0
564258,5.0
564260,3.0
564267,2.0
564270,2.0
564271,1.0
564384,1.0
564386,5.0
564388,6.0
564394,2.0
564395,7.0
564398,3.0
564401,2.0
564402,5.0
564403,4.0
564513,10.0
564514,6.0
564516,3.0
564517,2.0
564522,2.0
564523,7.0
564526,2.0
564527,3.0
564531,3.0
564634,2.0
564641,12.0
564645,6.0
564650,1.0
564651,11.0
564654,2.0
564655,2.0
564769,21.0
564773,5.0
564774,8.0
564775,1.0
564779,7.0
564783,1.0
564897,20.0
564899,3.0
564900,10.0
564901,23.0
564902,20.0
564904,2.0
564907,6.0
564910,1.0
564911,4.0
564912,2.0
565016,138.0
565017,6.0
565025,20.0
565027,5.0
565028,3.0
565029,3.0
565032,12.0
565035,7.0
565039,4.0
565042,4.0
565043,1.0
565045,1.0
565144,108.0
565145,12.0
565151,4.0
565155,1.0
565160,15.0
565161,1.0
565163,3.0
565164,3.0
565167,4.0
565168,2.0
565170,3.0
565171,2.0
565273,11.0
565284,2.0
565286,2.0
565288,13.0
565291,4.0
565295,2.0
565298,5.0
565299,4.0
565300,2.0
565301,5.0
565401,8.0
565416,8.0
565419,9.0
565420,10.0
565423,5.0
565424,3.0
565425,3.0
565426,4.0
565427,2.0
565428,3.0
565429,3.0
565531,4.0
565533,1.0
565544,10.0
565545,7.0
565547,6.0
565548,6.0
565551,7.0
565552,3.0
565557,1.0
565670,2.0
565671,1.0
565672,15.0
565673,5.0
565675,2.0
565676,6.0
565679,6.0
565680,5.0
565799,3.0
565800,19.0
565801,7.0
565803,5.0
565804,4.0
565923,10.0
565924,4.0
565928,9.0
565929,7.0
565932,6.0
565936,2.0
566051,3.0
566055,5.0
566056,17.0
566057,9.0
566059,1.0
566060,5.0
566062,2.0
566063,5.0
566064,3.0
566183,1.0
566184,15.0
566185,7.0
579574,342.0
579702,587.0
579830,775.0
579958,860.0
580086,890.0
580214,860.0
580342,793.0
580394,6.0
580395,3.0
580470,623.0
580514,3.0
580516,8.0
580517,3.0
580518,2.0
580522,1.0
580523,2.0
580527,2.0
580528,2.0
580529,1.0
580598,367.0
580637,5.0
580641,1.0
580642,12.0
580643,10.0
580645,1.0
580650,4.0
580651,7.0
580654,5.0
580655,4.0
580656,3.0
580657,1.0
580658,2.0
580659,4.0
580762,4.0
580765,5.0
580769,8.0
580771,6.0
580772,13.0
580773,4.0
580774,3.0
580775,1.0
580778,4.0
580779,9.0
580782,2.0
580785,1.0
580786,3.0
580787,1.0
580788,1.0
580890,9.0
580892,1.0
580895,3.0
580897,3.0
580898,12.0
580899,1.0
580900,5.0
580901,3.0
580906,1.0
580907,4.0
580910,2.0
580911,2.0
581018,5.0
581025,1.0
581026,27.0
581034,1.0
581035,5.0
581038,2.0
581042,3.0
581150,1.0
581153,20.0
581154,21.0
581155,9.0
581156,7.0
581158,15.0
581162,1.0
581163,11.0
581167,3.0
581270,118.0
581271,173.0
581278,9.0
581281,97.0
581283,16.0
581284,15.0
581285,14.0
581288,3.0
581290,6.0
581291,14.0
581294,3.0
581295,3.0
581397,203.0
581398,426.0
581399,1073.0
581400,284.0
581401,28.0
581403,4.0
581406,2.0
581409,158.0
581411,22.0
581413,1.0
581416,19.0
581417,7.0
581418,5.0
581419,11.0
581525,293.0
581526,705.0
581527,963.0
581528,280.0
581529,18.0
581535,3.0
581539,7.0
581540,10.0
581541,1.0
581543,1.0
581544,24.0
581545,5.0
581546,10.0
581547,14.0
581548,3.0
581557,1.0
581558,1.0
581653,394.0
581654,828.0
581655,821.0
581656,379.0
581657,14.0
581658,5.0
581662,6.0
581663,2.0
581668,14.0
581669,14.0
581670,11.0
581671,2.0
581672,13.0
581673,8.0
581674,5.0
581675,10.0
581676,6.0
581679,8.0
581680,4.0
581682,4.0
581683,3.0
581684,3.0
581782,401.0
581783,601.0
581784,49.0
581785,14.0
581787,2.0
581791,1.0
581796,5.0
581798,21.0
581800,24.0
581801,8.0
581803,10.0
581804,11.0
581807,3.0
581809,1.0
581810,6.0
581811,3.0
581910,3.0
581911,36.0
581913,2.0
581919,2.0
581923,8.0
581924,1.0
581926,5.0
581928,21.0
581929,14.0
581931,3.0
581932,6.0
581935,5.0
581936,3.0
581942,1.0
582047,3.0
582048,2.0
582050,7.0
582051,1.0
582054,8.0
582056,19.0
582057,7.0
582060,6.0
582063,2.0
582171,4.0
582172,2.0
582178,3.0
582179,1.0
582183,4.0
582184,17.0
582185,5.0
582188,4.0
582303,5.0
582304,3.0
582307,2.0
582308,2.0
582310,2.0
582311,2.0
582312,16.0
582313,9.0
582316,9.0
582317,1.0
582319,3.0
582320,3.0
582434,2.0
582435,3.0
582436,4.0
582438,5.0
582439,6.0
582440,20.0
582441,12.0
582444,7.0
582447,6.0
582448,3.0
582564,2.0
582565,2.0
582566,1.0
582567,12.0
582568,19.0
582569,8.0
582570,3.0
582571,1.0
582572,9.0
582575,3.0
582576,4.0
582695,15.0
582696,20.0
582697,11.0
583286,316.0
583414,425.0
583542,584.0
583670,624.0
583798,568.0
583926,478.0
595446,859.0
595572,202.0
595573,787.0
595574,1006.0
595700,679.0
595701,1004.0
595702,921.0
595827,213.0
595828,937.0
595829,959.0
595830,866.0
595955,420.0
595956,998.0
595957,945.0
595958,896.0
596083,564.0
596084,998.0
596085,914.0
596086,895.0
596211,642.0
596212,980.0
596213,894.0
596214,925.0
596339,670.0
596340,959.0
596341,894.0
596342,871.0
596467,690.0
596468,947.0
596469,884.0
596470,882.0
596595,627.0
596596,968.0
596597,895.0
596598,892.0
596647,6.0
596650,3.0
596724,977.0
596725,904.0
596726,912.0
596773,3.0
596775,2.0
596778,6.0
596782,9.0
596783,3.0
596784,1.0
596852,984.0
596853,906.0
596854,904.0
596893,9.0
596894,8.0
596895,5.0
596896,7.0
596898,10.0
596900,3.0
596901,3.0
596902,1.0
596907,2.0
596909,1.0
596910,3.0
596911,4.0
596980,921.0
596981,950.0
596982,871.0
597017,5.0
597021,1.0
597026,12.0
597028,11.0
597029,1.0
597030,9.0
597031,2.0
597034,4.0
597035,1.0
597038,2.0
597108,704.0
597109,963.0
597110,876.0
597145,3.0
597146,2.0
597149,6.0
597151,3.0
597152,2.0
597154,5.0
597155,4.0
597156,16.0
597157,12.0
597162,4.0
597163,3.0
597166,4.0
597236,334.0
597237,926.0
597238,896.0
597273,5.0
597274,9.0
597277,5.0
597279,5.0
597280,8.0
597282,31.0
597283,2.0
597284,28.0
597285,28.0
597287,5.0
597290,8.0
597291,9.0
597294,1.0
597365,638.0
597366,971.0
597397,3.0
597402,8.0
597403,3.0
597404,1.0
597408,4.0
597410,29.0
597412,78.0
597413,98.0
597414,117.0
597415,78.0
597418,11.0
597419,15.0
597422,1.0
597423,2.0
597426,2.0
597427,1.0
597429,2.0
597430,3.0
597494,909.0
597525,40.0
597526,37.0
597532,2.0
597533,3.0
597534,6.0
597538,184.0
597539,679.0
597540,477.0
597541,644.0
597542,274.0
597543,651.0
597544,246.0
597545,17.0
597547,15.0
597550,2.0
597551,5.0
597554,2.0
597557,1.0
597559,1.0
597622,495.0
597651,131.0
597652,149.0
597653,384.0
597654,190.0
597655,162.0
597656,501.0
597657,325.0
597659,8.0
597662,3.0
597665,43.0
597666,569.0
597667,286.0
597668,781.0
597669,787.0
597670,877.0
597671,779.0
597672,731.0
597673,165.0
597674,9.0
597675,32.0
597678,1.0
597679,7.0
597682,1.0
597779,321.0
597780,156.0
597781,7.0
597783,844.0
597784,883.0
597785,132.0
597787,7.0
597789,4.0
597790,4.0
597793,3263.0
597794,1054.0
597795,540.0
597796,586.0
597797,893.0
597798,1022.0
597799,956.0
597800,742.0
597801,178.0
597802,33.0
597803,27.0
597907,685.0
597908,178.0
597910,136.0
597911,1093.0
597912,813.0
597913,30.0
597918,9.0
597919,18.0
597920,43.0
597921,156.0
597922,444.0
597923,768.0
597924,517.0
597925,919.0
597926,970.0
597927,787.0
597928,770.0
597929,104.0
597930,28.0
597931,21.0
597932,5.0
598035,388.0
598036,487.0
598037,33.0
598038,252.0
598039,1158.0
598040,358.0
598041,51.0
598042,1.0
598043,4.0
598044,1.0
598046,5.0
598047,12.0
598049,76.0
598050,182.0
598051,581.0
598052,746.0
598053,882.0
598054,923.0
598055,459.0
598056,340.0
598057,70.0
598058,18.0
598059,13.0
598060,12.0
598165,330.0
598166,235.0
598167,821.0
598168,546.0
598169,55.0
598170,2.0
598171,13.0
598174,7.0
598175,11.0
598178,53.0
598179,222.0
598180,518.0
598181,597.0
598182,370.0
598183,373.0
598184,7.0
598185,15.0
598187,8.0
598188,13.0
598191,1.0
598292,4.0
598293,5.0
598295,118.0
598296,16.0
598298,1.0
598299,4.0
598303,8.0
598306,32.0
598307,17.0
598308,5.0
598310,4.0
598312,50.0
598313,20.0
598315,7.0
598316,14.0
598319,5.0
598320,1.0
598325,1.0
598327,2.0
598421,5.0
598423,32.0
598424,5.0
598426,1.0
598427,8.0
598428,9.0
598430,2.0
598431,3.0
598434,20.0
598435,6.0
598437,6.0
598438,2.0
598439,13.0
598440,41.0
598441,22.0
598443,7.0
598444,14.0
598445,1.0
598447,7.0
598448,3.0
598451,6.0
598454,3.0
598551,11.0
598555,1.0
598558,7.0
598559,11.0
598560,2.0
598562,11.0
598563,4.0
598565,4.0
598566,11.0
598567,14.0
598568,34.0
598569,21.0
598572,9.0
598575,7.0
598576,4.0
598578,2.0
598579,1.0
598682,6.0
598683,7.0
598684,10.0
598685,6.0
598686,6.0
598687,12.0
598688,13.0
598690,19.0
598691,4.0
598692,10.0
