,data
548535,22.832
548537,23.004
548661,23.953
548662,23.866
548663,23.49
548664,22.916
548665,22.134
548666,22.017
548667,22.318
548789,24.144
548791,23.565
548792,22.576
548793,21.38
548794,21.152
548795,20.823
548915,25.376
548920,22.601
548921,21.467
548922,20.61
548923,20.742
549048,22.573
549049,21.438
549050,21.025
549051,20.577
549175,24.07
549176,23.03
549177,21.766
549302,25.447
564664,20.753
564666,22.868
564667,24.628
564788,17.152
564789,19.398
564791,22.219
564792,22.205
564793,22.735
564794,23.165
564795,24.451
564796,25.262
564797,26.547
564913,17.259
564914,18.402
564915,20.153
564916,21.571
564917,22.699
564918,23.516
564919,23.507
564920,23.047
564921,23.312
564922,23.322
564923,24.281
564924,24.892
564925,25.308
564926,26.283
565039,22.682
565040,22.647
565041,22.62
565042,23.727
565043,24.257
565044,24.308
565045,25.059
565046,25.031
565047,24.713
565048,23.522
565049,22.993
565050,22.628
565051,23.109
565052,23.242
565053,23.801
565054,24.976
565167,27.187
565168,27.09
565169,27.288
565170,26.632
565171,26.407
565172,25.823
565173,25.681
565174,25.717
565175,24.875
565176,23.389
565177,22.422
565178,21.33
565179,21.401
565180,21.652
565181,22.759
565182,24.918
565295,28.078
565296,28.404
565297,27.868
565298,27.733
565299,27.486
565300,26.767
565301,25.968
565302,25.521
565303,24.545
565304,23.839
565305,22.517
565306,21.198
565307,21.709
565308,22.117
565309,23.455
565310,25.802
565423,28.06
565424,27.915
565425,28.021
565426,27.733
565427,27.339
565428,26.158
565429,25.959
565430,25.722
565431,25.019
565432,23.639
565433,22.129
565434,21.703
565435,22.036
565436,23.031
565437,24.151
565438,26.665
565552,27.343
565553,27.178
565554,27.126
565555,26.603
565556,25.899
565557,26.01
565558,25.845
565559,25.165
565560,23.903
565561,23.162
565562,22.638
565563,23.567
565564,24.187
565565,25.043
565566,27.404
565683,25.206
565684,25.536
565685,25.786
565686,25.919
565687,26.085
565688,24.955
565689,25.0
565690,24.671
565691,25.291
565692,25.575
565693,26.487
565814,25.612
565815,25.456
565816,25.309
565817,25.745
565818,25.522
565819,26.232
565820,26.597
565821,27.969
580918,15.625
580920,19.613
580921,21.518
580922,23.827
580923,27.248
580924,30.491
581045,17.079
581046,19.654
581047,21.156
581048,21.786
581049,22.778
581050,24.496
581051,27.091
581052,29.024
581053,30.334
581167,15.326
581169,14.539
581171,17.033
581172,19.239
581173,21.434
581174,23.05
581175,23.757
581176,23.744
581177,23.651
581178,24.496
581179,26.139
581180,27.654
581181,28.901
581182,29.714
581183,30.429
581296,19.146
581297,19.007
581298,20.667
581299,22.091
581300,23.826
581301,24.492
581302,25.034
581303,24.63
581304,23.857
581305,24.305
581306,24.96
581307,25.904
581308,26.429
581309,27.296
581310,28.594
581311,30.363
581312,31.581
581421,25.438
581422,25.864
581423,25.614
581424,25.328
581425,25.792
581426,25.669
581427,26.199
581428,26.588
581429,26.731
581430,26.577
581431,25.454
581432,24.693
581433,23.943
581434,23.974
581435,24.356
581436,24.714
581437,25.721
581438,27.859
581439,31.02
